Flag,NbPoints,Stdev,TIMESTAMP,ch4
O,12,9.413999557495117,2016-12-20 00:00:00,2033.1500244140625
O,12,4.117000102996826,2016-12-20 01:00:00,2038.760009765625
O,12,2.4179999828338623,2016-12-20 02:00:00,2045.97998046875
O,12,1.3320000171661377,2016-12-20 03:00:00,2050.550048828125
O,12,1.8660000562667847,2016-12-20 04:00:00,2051.35009765625
O,12,1.5290000438690186,2016-12-20 05:00:00,2045.0400390625
O,4,0.4000000059604645,2016-12-20 06:00:00,2040.489990234375
O,12,2.6540000438690186,2016-12-20 07:00:00,2039.75
O,12,1.121999979019165,2016-12-20 08:00:00,2045.8900146484375
O,12,1.6729999780654907,2016-12-20 09:00:00,2049.6298828125
O,12,2.193000078201294,2016-12-20 10:00:00,2048.97998046875
O,12,17.496000289916992,2016-12-20 11:00:00,2057.679931640625
O,12,1.2699999809265137,2016-12-20 12:00:00,2041.43994140625
O,8,0.30300000309944153,2016-12-20 13:00:00,2038.260009765625
O,8,0.39399999380111694,2016-12-20 14:00:00,2037.9000244140625
O,12,2.309999942779541,2016-12-20 15:00:00,2035.1400146484375
O,12,2.187000036239624,2016-12-20 16:00:00,2034.219970703125
O,12,1.6059999465942383,2016-12-20 17:00:00,2093.3701171875
O,12,2.6029999256134033,2016-12-20 18:00:00,2093.669921875
O,12,1.187999963760376,2016-12-20 19:00:00,2097.6201171875
O,12,2.0739998817443848,2016-12-20 20:00:00,2098.22998046875
O,4,0.31200000643730164,2016-12-20 21:00:00,2106.340087890625
O,12,2.565000057220459,2016-12-20 22:00:00,2109.969970703125
O,12,2.177000045776367,2016-12-20 23:00:00,2123.110107421875
O,12,5.998000144958496,2016-12-21 00:00:00,2116.64990234375
O,12,8.67199993133545,2016-12-21 01:00:00,2087.219970703125
O,12,1.4040000438690186,2016-12-21 02:00:00,2076.35009765625
O,12,1.4040000438690186,2016-12-21 03:00:00,2071.3701171875
O,12,0.35600000619888306,2016-12-21 04:00:00,2068.570068359375
O,8,0.8489999771118164,2016-12-21 05:00:00,2072.330078125
O,12,1.128000020980835,2016-12-21 06:00:00,2075.25
O,12,1.8799999952316284,2016-12-21 07:00:00,2078.18994140625
O,12,4.642000198364258,2016-12-21 08:00:00,2076.77001953125
O,12,2.0869998931884766,2016-12-21 09:00:00,2082.199951171875
O,12,1.215000033378601,2016-12-21 10:00:00,2075.10009765625
O,12,2.7360000610351562,2016-12-21 11:00:00,2074.5400390625
O,4,0.4869999885559082,2016-12-21 12:00:00,2082.530029296875
O,12,2.049999952316284,2016-12-21 13:00:00,2070.1298828125
O,12,1.7669999599456787,2016-12-21 14:00:00,2057.64990234375
O,12,0.5440000295639038,2016-12-21 15:00:00,2055.77001953125
O,12,3.239000082015991,2016-12-21 16:00:00,2056.64990234375
O,12,2.00600004196167,2016-12-21 17:00:00,2052.14990234375
O,12,4.640999794006348,2016-12-21 18:00:00,2057.429931640625
O,12,3.9769999980926514,2016-12-21 19:00:00,2062.68994140625
O,4,0.6850000023841858,2016-12-21 20:00:00,2071.25
O,12,2.575000047683716,2016-12-21 21:00:00,2069.010009765625
O,12,5.175000190734863,2016-12-21 22:00:00,2072.080078125
O,12,0.5699999928474426,2016-12-21 23:00:00,2077.570068359375
O,12,1.5700000524520874,2016-12-22 00:00:00,2062.090087890625
O,12,1.6640000343322754,2016-12-22 01:00:00,2063.60009765625
O,12,3.3289999961853027,2016-12-22 02:00:00,2067.489990234375
O,8,0.859000027179718,2016-12-22 03:00:00,2080.5400390625
O,8,5.585999965667725,2016-12-22 04:00:00,2101.699951171875
O,12,6.051000118255615,2016-12-22 05:00:00,2120.81005859375
O,12,0.9810000061988831,2016-12-22 06:00:00,2129.830078125
O,12,0.4339999854564667,2016-12-22 07:00:00,2132.830078125
O,12,2.190000057220459,2016-12-22 08:00:00,2134.2099609375
O,12,4.334000110626221,2016-12-22 09:00:00,2137.159912109375
O,12,8.322999954223633,2016-12-22 10:00:00,2129.699951171875
O,8,0.3089999854564667,2016-12-22 11:00:00,2142.530029296875
O,12,2.4179999828338623,2016-12-22 12:00:00,2137.830078125
O,12,2.569000005722046,2016-12-22 13:00:00,2120.75
O,12,4.043000221252441,2016-12-22 14:00:00,2109.429931640625
O,12,17.479999542236328,2016-12-22 15:00:00,2107.800048828125
O,12,27.150999069213867,2016-12-22 16:00:00,2110.5400390625
O,12,16.100000381469727,2016-12-22 17:00:00,2172.639892578125
O,8,1.8519999980926514,2016-12-22 18:00:00,2197.27001953125
O,8,9.437999725341797,2016-12-22 19:00:00,2165.570068359375
O,12,7.031000137329102,2016-12-22 20:00:00,2188.419921875
O,12,2.7880001068115234,2016-12-22 21:00:00,2188.72998046875
O,12,4.715000152587891,2016-12-22 22:00:00,2179.919921875
O,12,7.306000232696533,2016-12-22 23:00:00,2186.43994140625
O,12,7.644000053405762,2016-12-23 00:00:00,2189.429931640625
O,12,4.4720001220703125,2016-12-23 01:00:00,2184.18994140625
O,4,1.3819999694824219,2016-12-23 02:00:00,2171.1298828125
O,12,11.20300006866455,2016-12-23 03:00:00,2173.6201171875
O,12,1.3589999675750732,2016-12-23 04:00:00,2157.39990234375
O,12,6.0980000495910645,2016-12-23 05:00:00,2159.280029296875
O,12,4.053999900817871,2016-12-23 06:00:00,2177.4599609375
O,12,1.11899995803833,2016-12-23 07:00:00,2171.89990234375
O,12,3.5899999141693115,2016-12-23 08:00:00,2176.239990234375
O,12,7.797999858856201,2016-12-23 09:00:00,2168.739990234375
O,4,3.9639999866485596,2016-12-23 10:00:00,2170.10009765625
O,12,16.472000122070312,2016-12-23 11:00:00,2145.64990234375
O,12,5.486000061035156,2016-12-23 12:00:00,2078.570068359375
O,12,7.517000198364258,2016-12-23 13:00:00,2067.929931640625
O,12,2.438999891281128,2016-12-23 14:00:00,2066.89990234375
O,12,1.7869999408721924,2016-12-23 15:00:00,2060.280029296875
O,12,5.000999927520752,2016-12-23 16:00:00,2068.639892578125
O,8,1.7970000505447388,2016-12-23 17:00:00,2081.6298828125
O,12,7.254000186920166,2016-12-23 18:00:00,2098.590087890625
O,12,3.255000114440918,2016-12-23 19:00:00,2108.2900390625
O,12,4.833000183105469,2016-12-23 20:00:00,2095.1298828125
O,12,2.257999897003174,2016-12-23 21:00:00,2104.139892578125
O,12,10.263999938964844,2016-12-23 22:00:00,2105.219970703125
O,12,16.5939998626709,2016-12-23 23:00:00,2085.860107421875
O,12,5.447000026702881,2016-12-24 00:00:00,2034.4200439453125
O,4,3.3550000190734863,2016-12-24 01:00:00,2070.47998046875
O,12,12.246999740600586,2016-12-24 02:00:00,2059.3798828125
O,12,9.598999977111816,2016-12-24 03:00:00,2016.3599853515625
O,12,5.254000186920166,2016-12-24 04:00:00,1993.25
O,12,1.3919999599456787,2016-12-24 05:00:00,1982.510009765625
O,12,0.375,2016-12-24 06:00:00,1982.0899658203125
O,12,0.3529999852180481,2016-12-24 07:00:00,1983.2900390625
K,0,-9.989999771118164,2016-12-24 08:00:00,
K,0,-9.989999771118164,2016-12-24 09:00:00,
K,0,-9.989999771118164,2016-12-24 10:00:00,
K,0,-9.989999771118164,2016-12-24 11:00:00,
K,0,-9.989999771118164,2016-12-24 12:00:00,
K,0,-9.989999771118164,2016-12-24 13:00:00,
K,0,-9.989999771118164,2016-12-24 14:00:00,
K,0,-9.989999771118164,2016-12-24 15:00:00,
K,0,-9.989999771118164,2016-12-24 16:00:00,
K,0,-9.989999771118164,2016-12-24 17:00:00,
K,0,-9.989999771118164,2016-12-24 18:00:00,
K,0,-9.989999771118164,2016-12-24 19:00:00,
K,0,-9.989999771118164,2016-12-24 20:00:00,
O,12,1.156000018119812,2016-12-24 21:00:00,1956.0699462890625
O,12,0.4169999957084656,2016-12-24 22:00:00,1956.9200439453125
O,12,0.8610000014305115,2016-12-24 23:00:00,1955.3900146484375
O,8,0.38999998569488525,2016-12-25 00:00:00,1958.8399658203125
O,12,1.184999942779541,2016-12-25 01:00:00,1960.8299560546875
O,12,1.0820000171661377,2016-12-25 02:00:00,1961.030029296875
O,12,1.5010000467300415,2016-12-25 03:00:00,1956.06005859375
O,12,1.100000023841858,2016-12-25 04:00:00,1954.56005859375
O,12,0.3919999897480011,2016-12-25 05:00:00,1952.8199462890625
O,12,5.744999885559082,2016-12-25 06:00:00,1959.280029296875
O,4,0.35499998927116394,2016-12-25 07:00:00,1956.5899658203125
O,12,0.5339999794960022,2016-12-25 08:00:00,1949.3599853515625
O,12,0.6930000185966492,2016-12-25 09:00:00,1949.3199462890625
O,12,0.3149999976158142,2016-12-25 10:00:00,1948.3399658203125
O,12,2.062999963760376,2016-12-25 11:00:00,1945.949951171875
O,12,2.3959999084472656,2016-12-25 12:00:00,1940.699951171875
O,12,0.5709999799728394,2016-12-25 13:00:00,1939.3399658203125
O,12,1.1339999437332153,2016-12-25 14:00:00,1942.8699951171875
O,4,0.3059999942779541,2016-12-25 15:00:00,1947.5400390625
O,12,0.4970000088214874,2016-12-25 16:00:00,1949.8299560546875
O,12,0.4620000123977661,2016-12-25 17:00:00,1952.780029296875
O,12,0.5799999833106995,2016-12-25 18:00:00,1953.5
O,12,2.3420000076293945,2016-12-25 19:00:00,1951.4300537109375
O,12,2.003000020980835,2016-12-25 20:00:00,1954.81005859375
O,12,1.6030000448226929,2016-12-25 21:00:00,1955.6099853515625
O,8,1.0460000038146973,2016-12-25 22:00:00,1952.050048828125
O,8,2.6679999828338623,2016-12-25 23:00:00,1957.760009765625
O,12,1.9450000524520874,2016-12-26 00:00:00,1961.8399658203125
O,12,4.635000228881836,2016-12-26 01:00:00,1960.4000244140625
O,12,0.4830000102519989,2016-12-26 02:00:00,1953.6700439453125
O,12,0.5979999899864197,2016-12-26 03:00:00,1952.1500244140625
O,12,0.1940000057220459,2016-12-26 04:00:00,1951.31005859375
O,12,1.2730000019073486,2016-12-26 05:00:00,1953.0400390625
O,8,0.8970000147819519,2016-12-26 06:00:00,1959.8699951171875
O,12,1.8389999866485596,2016-12-26 07:00:00,1955.3800048828125
O,12,2.5139999389648438,2016-12-26 08:00:00,1954.02001953125
O,12,1.7389999628067017,2016-12-26 09:00:00,1948.8599853515625
O,12,0.5490000247955322,2016-12-26 10:00:00,1951.8900146484375
O,12,2.740999937057495,2016-12-26 11:00:00,1954.550048828125
O,12,1.1679999828338623,2016-12-26 12:00:00,1958.530029296875
O,8,2.815000057220459,2016-12-26 13:00:00,1959.3199462890625
K,0,-9.989999771118164,2016-12-26 14:00:00,
K,0,-9.989999771118164,2016-12-26 15:00:00,
K,0,-9.989999771118164,2016-12-26 16:00:00,
K,0,-9.989999771118164,2016-12-26 17:00:00,
K,0,-9.989999771118164,2016-12-26 18:00:00,
K,0,-9.989999771118164,2016-12-26 19:00:00,
K,0,-9.989999771118164,2016-12-26 20:00:00,
K,0,-9.989999771118164,2016-12-26 21:00:00,
K,0,-9.989999771118164,2016-12-26 22:00:00,
K,0,-9.989999771118164,2016-12-26 23:00:00,
O,12,2.071000099182129,2016-12-27 00:00:00,1984.6500244140625
O,12,2.819000005722046,2016-12-27 01:00:00,1991.9599609375
O,12,1.6440000534057617,2016-12-27 02:00:00,1990.31005859375
O,12,6.605000019073486,2016-12-27 03:00:00,2009.06005859375
O,12,1.694000005722046,2016-12-27 04:00:00,1989.6300048828125
O,4,1.2549999952316284,2016-12-27 05:00:00,2007.1099853515625
O,12,2.2309999465942383,2016-12-27 06:00:00,2001.5
O,12,2.2679998874664307,2016-12-27 07:00:00,2014.0899658203125
O,12,8.878999710083008,2016-12-27 08:00:00,2023.949951171875
O,12,15.666000366210938,2016-12-27 09:00:00,2019.780029296875
O,12,3.4739999771118164,2016-12-27 10:00:00,2009.6700439453125
O,12,2.75600004196167,2016-12-27 11:00:00,2002.8900146484375
O,8,3.8940000534057617,2016-12-27 12:00:00,1997.760009765625
O,12,2.061000108718872,2016-12-27 13:00:00,1998.2900390625
O,12,6.192999839782715,2016-12-27 14:00:00,2002.02001953125
O,12,3.0350000858306885,2016-12-27 15:00:00,2007.469970703125
O,12,8.355999946594238,2016-12-27 16:00:00,2019.6600341796875
O,12,8.27299976348877,2016-12-27 17:00:00,2004.9100341796875
O,12,0.6389999985694885,2016-12-27 18:00:00,1992.8499755859375
O,12,5.7769999504089355,2016-12-27 19:00:00,2007.8900146484375
O,4,2.190000057220459,2016-12-27 20:00:00,2010.7099609375
O,12,4.064000129699707,2016-12-27 21:00:00,2017.43994140625
O,12,2.5299999713897705,2016-12-27 22:00:00,2009.77001953125
O,12,17.18000030517578,2016-12-27 23:00:00,2031.449951171875
O,12,10.8100004196167,2016-12-28 00:00:00,2033.0
O,12,5.4039998054504395,2016-12-28 01:00:00,2013.8800048828125
O,12,30.701000213623047,2016-12-28 02:00:00,2066.27001953125
O,8,14.690999984741211,2016-12-28 03:00:00,2065.02001953125
O,8,10.361000061035156,2016-12-28 04:00:00,2091.610107421875
O,12,20.033000946044922,2016-12-28 05:00:00,2063.52001953125
O,12,12.076000213623047,2016-12-28 06:00:00,2029.3199462890625
O,12,9.27299976348877,2016-12-28 07:00:00,2037.9599609375
O,12,15.64900016784668,2016-12-28 08:00:00,2048.139892578125
O,12,28.75200080871582,2016-12-28 09:00:00,2073.1201171875
O,12,13.36400032043457,2016-12-28 10:00:00,2052.280029296875
O,4,2.6459999084472656,2016-12-28 11:00:00,2027.5999755859375
O,12,5.1020002365112305,2016-12-28 12:00:00,2013.75
O,12,9.9399995803833,2016-12-28 13:00:00,2018.5
O,12,7.289000034332275,2016-12-28 14:00:00,2006.760009765625
O,12,0.8090000152587891,2016-12-28 15:00:00,2002.5899658203125
O,12,2.4170000553131104,2016-12-28 16:00:00,2000.4000244140625
O,12,4.249000072479248,2016-12-28 17:00:00,2015.1600341796875
O,12,3.4179999828338623,2016-12-28 18:00:00,2023.1600341796875
O,8,2.431999921798706,2016-12-28 19:00:00,2016.1300048828125
O,12,2.819999933242798,2016-12-28 20:00:00,2009.2900390625
O,12,2.812000036239624,2016-12-28 21:00:00,2007.2900390625
O,12,6.1519999504089355,2016-12-28 22:00:00,2000.260009765625
O,12,8.168999671936035,2016-12-28 23:00:00,1994.699951171875
O,12,165.98500061035156,2016-12-29 00:00:00,2142.010009765625
O,12,5.744999885559082,2016-12-29 01:00:00,2022.949951171875
O,4,27.683000564575195,2016-12-29 02:00:00,2071.02001953125
O,12,97.9530029296875,2016-12-29 03:00:00,2115.179931640625
O,12,4.061999797821045,2016-12-29 04:00:00,2071.139892578125
O,12,58.06999969482422,2016-12-29 05:00:00,2147.080078125
O,12,101.26799774169922,2016-12-29 06:00:00,2178.340087890625
O,12,7.716000080108643,2016-12-29 07:00:00,2108.840087890625
O,12,6.3429999351501465,2016-12-29 08:00:00,2097.110107421875
O,12,3.437000036239624,2016-12-29 09:00:00,2080.760009765625
O,4,1.1480000019073486,2016-12-29 10:00:00,2062.25
O,12,7.238999843597412,2016-12-29 11:00:00,2044.8199462890625
O,12,3.430999994277954,2016-12-29 12:00:00,2022.56005859375
O,12,1.2259999513626099,2016-12-29 13:00:00,2016.9300537109375
O,12,2.5980000495910645,2016-12-29 14:00:00,2012.0999755859375
O,12,2.2209999561309814,2016-12-29 15:00:00,2011.8599853515625
O,12,3.4860000610351562,2016-12-29 16:00:00,2019.4000244140625
O,8,0.35600000619888306,2016-12-29 17:00:00,2015.7900390625
O,8,1.7990000247955322,2016-12-29 18:00:00,2023.449951171875
O,12,1.3480000495910645,2016-12-29 19:00:00,2029.3800048828125
O,12,1.7300000190734863,2016-12-29 20:00:00,2032.3800048828125
O,12,4.581999778747559,2016-12-29 21:00:00,2041.77001953125
O,12,16.38599967956543,2016-12-29 22:00:00,2059.760009765625
O,12,0.1509999930858612,2016-12-29 23:00:00,2062.030029296875
O,12,1.0269999504089355,2016-12-30 00:00:00,2059.169921875
O,8,21.673999786376953,2016-12-30 01:00:00,2080.739990234375
O,12,10.494999885559082,2016-12-30 02:00:00,2149.860107421875
O,12,25.47800064086914,2016-12-30 03:00:00,2206.31005859375
O,12,6.7779998779296875,2016-12-30 04:00:00,2167.14990234375
O,12,6.078000068664551,2016-12-30 05:00:00,2146.219970703125
O,12,0.8159999847412109,2016-12-30 06:00:00,2132.429931640625
O,12,1.1820000410079956,2016-12-30 07:00:00,2130.3798828125
O,8,0.7170000076293945,2016-12-30 08:00:00,2126.830078125
O,8,2.802000045776367,2016-12-30 09:00:00,2134.800048828125
O,12,12.170999526977539,2016-12-30 10:00:00,2120.25
O,12,6.318999767303467,2016-12-30 11:00:00,2087.820068359375
O,12,5.269000053405762,2016-12-30 12:00:00,2084.669921875
O,12,0.75,2016-12-30 13:00:00,2093.469970703125
O,12,3.3980000019073486,2016-12-30 14:00:00,2091.320068359375
O,12,1.8270000219345093,2016-12-30 15:00:00,2082.31005859375
O,4,0.3050000071525574,2016-12-30 16:00:00,2078.610107421875
O,12,2.2239999771118164,2016-12-30 17:00:00,2085.27001953125
O,12,0.5049999952316284,2016-12-30 18:00:00,2083.070068359375
O,12,0.9390000104904175,2016-12-30 19:00:00,2081.6298828125
O,12,0.8989999890327454,2016-12-30 20:00:00,2085.85009765625
O,12,1.559000015258789,2016-12-30 21:00:00,2086.02001953125
O,12,1.4709999561309814,2016-12-30 22:00:00,2086.31005859375
O,12,0.47200000286102295,2016-12-30 23:00:00,2087.580078125
O,4,0.26600000262260437,2016-12-31 00:00:00,2091.0400390625
O,12,0.6129999756813049,2016-12-31 01:00:00,2092.1201171875
O,12,2.7709999084472656,2016-12-31 02:00:00,2087.75
O,12,1.6050000190734863,2016-12-31 03:00:00,2081.409912109375
O,12,2.615999937057495,2016-12-31 04:00:00,2083.080078125
O,12,1.4049999713897705,2016-12-31 05:00:00,2091.780029296875
O,12,2.378000020980835,2016-12-31 06:00:00,2096.60009765625
O,8,1.2089999914169312,2016-12-31 07:00:00,2099.10009765625
O,12,0.5379999876022339,2016-12-31 08:00:00,2095.85009765625
O,12,0.21299999952316284,2016-12-31 09:00:00,2094.75
O,12,1.6150000095367432,2016-12-31 10:00:00,2094.89990234375
O,12,1.4259999990463257,2016-12-31 11:00:00,2093.449951171875
O,12,1.0210000276565552,2016-12-31 12:00:00,2098.3798828125
O,12,0.574999988079071,2016-12-31 13:00:00,2100.60009765625
O,12,0.7089999914169312,2016-12-31 14:00:00,2100.35009765625
O,4,0.7170000076293945,2016-12-31 15:00:00,2095.389892578125
O,12,0.5040000081062317,2016-12-31 16:00:00,2095.52001953125
O,12,0.7689999938011169,2016-12-31 17:00:00,2093.909912109375
O,8,0.6919999718666077,2016-12-31 18:00:00,2097.909912109375
N,0,-9.989999771118164,2016-12-31 19:00:00,
N,0,-9.989999771118164,2016-12-31 20:00:00,
N,0,-9.989999771118164,2016-12-31 21:00:00,
N,0,-9.989999771118164,2016-12-31 22:00:00,
N,0,-9.989999771118164,2016-12-31 23:00:00,
N,0,-9.989999771118164,2017-01-01 00:00:00,
O,4,0.4399999976158142,2017-01-01 01:00:00,2122.139892578125
O,4,0.1770000010728836,2017-01-01 02:00:00,2130.409912109375
O,12,2.7880001068115234,2017-01-01 03:00:00,2136.85009765625
O,12,2.2049999237060547,2017-01-01 04:00:00,2143.989990234375
O,12,1.0529999732971191,2017-01-01 05:00:00,2147.340087890625
O,12,0.4429999887943268,2017-01-01 06:00:00,2144.75
O,12,0.9739999771118164,2017-01-01 07:00:00,2144.530029296875
O,12,0.3009999990463257,2017-01-01 08:00:00,2142.7900390625
O,8,0.5820000171661377,2017-01-01 09:00:00,2142.56005859375
O,8,0.24400000274181366,2017-01-01 10:00:00,2141.010009765625
O,12,0.6330000162124634,2017-01-01 11:00:00,2142.090087890625
O,12,3.7130000591278076,2017-01-01 12:00:00,2145.580078125
O,12,1.3300000429153442,2017-01-01 13:00:00,2153.919921875
O,12,0.6549999713897705,2017-01-01 14:00:00,2152.260009765625
O,12,0.7139999866485596,2017-01-01 15:00:00,2149.47998046875
O,12,0.8019999861717224,2017-01-01 16:00:00,2145.820068359375
O,8,17.849000930786133,2017-01-01 17:00:00,2129.39990234375
O,12,7.636000156402588,2017-01-01 18:00:00,2104.4599609375
O,12,2.684000015258789,2017-01-01 19:00:00,2079.5400390625
O,12,5.664000034332275,2017-01-01 20:00:00,2069.159912109375
O,12,6.293000221252441,2017-01-01 21:00:00,2050.219970703125
O,12,2.1019999980926514,2017-01-01 22:00:00,2034.4599609375
O,12,0.6159999966621399,2017-01-01 23:00:00,2034.8800048828125
O,8,1.0520000457763672,2017-01-02 00:00:00,2031.0699462890625
O,8,2.240000009536743,2017-01-02 01:00:00,2035.5699462890625
O,12,0.5669999718666077,2017-01-02 02:00:00,2039.989990234375
O,12,3.453000068664551,2017-01-02 03:00:00,2037.1300048828125
O,12,5.881999969482422,2017-01-02 04:00:00,2051.820068359375
O,12,1.850000023841858,2017-01-02 05:00:00,2046.550048828125
O,12,6.057000160217285,2017-01-02 06:00:00,2037.25
O,12,2.0209999084472656,2017-01-02 07:00:00,2026.739990234375
O,4,0.12200000137090683,2017-01-02 08:00:00,2027.8499755859375
O,12,2.8429999351501465,2017-01-02 09:00:00,2026.06005859375
O,12,4.577000141143799,2017-01-02 10:00:00,2030.489990234375
O,12,2.799999952316284,2017-01-02 11:00:00,2043.7099609375
O,12,1.6449999809265137,2017-01-02 12:00:00,2052.3798828125
O,12,0.6190000176429749,2017-01-02 13:00:00,2053.169921875
