Year,Month,Day,Hour,Minute,Second,HYY_DMPS.tconc
2014,06,26,21,00,00,2531.24304
2014,06,26,22,00,01,2262.8901
2014,06,26,23,00,00,2216.24337
2014,06,27,00,00,00,2356.12179
2014,06,27,01,00,01,2495.53796
2014,06,27,02,00,00,2331.12695
2014,06,27,03,00,00,2168.14311
2014,06,27,04,00,01,2012.86593
2014,06,27,05,00,00,1833.21397
2014,06,27,06,00,00,2104.51837
2014,06,27,07,00,01,1938.3682
2014,06,27,08,00,00,2135.07878
2014,06,27,09,00,00,2064.84983
2014,06,27,10,00,01,2096.56122
2014,06,27,11,00,00,2105.92261
2014,06,27,12,00,00,2158.81816
2014,06,27,13,00,01,2136.32882
2014,06,27,14,00,00,2115.20402
2014,06,27,15,00,00,2185.40798
2014,06,27,16,00,01,2035.91616
2014,06,27,17,00,00,1984.21531
2014,06,27,18,00,00,1979.01837
2014,06,27,19,00,01,1952.77618
2014,06,27,20,00,00,2541.84782
2014,06,27,21,00,00,1884.94261
2014,06,27,22,00,01,1751.04392
2014,06,27,23,00,00,2086.71281
2014,06,28,00,00,00,2163.0651
2014,06,28,01,00,01,2255.05078
2014,06,28,02,00,00,2194.97127
2014,06,28,03,00,00,2095.77071
2014,06,28,04,00,01,2100.00494
2014,06,28,05,00,00,2050.10954
2014,06,28,06,00,00,2081.86001
2014,06,28,07,00,01,4236.31396
2014,06,28,08,00,00,3646.99882
2014,06,28,09,00,00,2494.39058
2014,06,28,10,00,01,2542.54297
2014,06,28,11,00,00,2725.618
2014,06,28,12,00,00,3095.91386
2014,06,28,13,00,01,3665.53105
2014,06,28,14,00,00,2060.44832
2014,06,28,15,00,00,1954.33537
2014,06,28,16,00,01,2656.98425
2014,06,28,17,00,00,3632.51835
2014,06,28,18,00,00,3587.31702
2014,06,28,19,00,01,3716.44735
2014,06,28,20,00,00,3548.74679
2014,06,28,21,00,00,3208.69511
2014,06,28,22,00,01,3110.74658
2014,06,28,23,00,00,3009.22119
2014,06,29,00,00,00,2623.09237
2014,06,29,01,00,01,2461.70174
2014,06,29,02,00,00,4615.08061
2014,06,29,03,00,00,2472.41597
2014,06,29,04,00,01,2739.16606
2014,06,29,05,00,00,2133.35032
2014,06,29,06,00,00,2024.63334
2014,06,29,07,00,01,2842.4012
2014,06,29,08,00,00,2230.5494
2014,06,29,09,00,00,2119.4327
2014,06,29,10,00,01,2019.10297
2014,06,29,11,00,00,1558.66396
2014,06,29,12,00,00,1581.71983
2014,06,29,13,00,01,1134.34909
2014,06,29,14,00,00,882.0517
2014,06,29,15,00,00,806.13352
2014,06,29,16,00,01,879.59007
2014,06,29,17,00,00,941.10323
2014,06,29,18,00,00,974.83624
2014,06,29,19,00,01,1744.69401
2014,06,29,20,00,00,1542.08331
2014,06,29,21,00,00,1219.91809
2014,06,29,22,00,01,1147.33004
2014,06,29,23,00,00,1110.19963
2014,06,30,00,00,00,1170.45036
2014,06,30,01,00,01,1255.02207
2014,06,30,02,00,00,1422.46202
2014,06,30,03,00,00,1278.85244
2014,06,30,04,00,01,954.67661
2014,06,30,05,00,00,957.44576
2014,06,30,06,00,00,1002.61701
2014,06,30,07,00,01,970.05641
2014,06,30,08,00,00,878.45358
2014,06,30,09,00,00,846.92747
2014,06,30,10,00,01,799.95573
2014,06,30,11,00,00,728.19767
2014,06,30,12,00,00,653.28708
2014,06,30,13,00,01,781.93882
2014,06,30,14,00,00,659.49615
2014,06,30,15,00,00,614.64301
2014,06,30,16,00,01,495.65663
2014,06,30,17,00,00,599.73373
2014,06,30,18,00,00,526.25414
2014,06,30,19,00,01,542.0276
2014,06,30,20,00,00,1441.61217
2014,06,30,21,00,00,2246.01013
2014,06,30,22,00,01,1705.67483
2014,06,30,23,00,00,1180.46688
2014,07,01,00,00,00,1167.85354
2014,07,01,01,00,01,1446.30104
2014,07,01,02,00,00,670.8581
2014,07,01,03,00,01,809.13301
2014,07,01,04,00,01,677.74809
2014,07,01,05,00,00,772.55067
2014,07,01,06,00,00,818.54451
2014,07,01,07,00,01,1136.15525
2014,07,01,08,00,00,972.83726
2014,07,01,09,00,00,963.44509
2014,07,01,10,00,01,616.04884
2014,07,01,11,00,00,657.23632
2014,07,01,12,00,00,673.55674
2014,07,01,13,00,01,556.87544
2014,07,01,14,00,00,649.871
2014,07,01,15,00,00,715.39641
2014,07,01,16,00,01,984.54219
2014,07,01,17,00,00,1399.4104
2014,07,01,18,00,00,1115.05014
2014,07,01,19,00,01,892.53303
2014,07,01,20,00,00,555.0814
2014,07,01,21,00,00,493.14195
2014,07,01,22,00,01,552.9513
2014,07,01,23,00,00,653.08212
2014,07,02,00,00,00,692.55101
2014,07,02,01,00,01,627.22736
2014,07,02,02,00,00,670.75932
2014,07,02,03,00,00,754.65342
2014,07,02,04,00,01,854.61669
2014,07,02,05,00,00,771.99789
2014,07,02,06,00,00,570.34474
2014,07,02,07,00,01,561.61386
2014,07,02,08,00,00,698.40503
2014,07,02,09,00,00,538.73694
2014,07,02,10,00,02,652.54501
2014,07,02,12,10,02,736.46669
2014,07,02,13,00,01,640.13949
2014,07,02,14,00,00,672.60863
2014,07,02,15,00,00,793.76487
2014,07,02,16,00,01,881.53014
2014,07,02,17,00,00,917.84329
2014,07,02,18,00,00,944.18262
2014,07,02,19,00,01,1011.83601
2014,07,02,20,00,00,935.39476
2014,07,02,21,00,00,736.92317
2014,07,02,22,00,01,527.71951
2014,07,02,23,00,00,622.57
2014,07,03,00,00,00,710.17727
2014,07,03,01,00,01,707.46916
2014,07,03,02,00,00,776.70288
2014,07,03,03,00,00,967.95327
2014,07,03,04,00,01,1131.21517
2014,07,03,05,00,00,1278.18284
2014,07,03,06,00,00,1626.24457
2014,07,03,07,00,01,1946.3064
2014,07,03,08,00,00,2150.81689
2014,07,03,09,00,00,2274.79887
2014,07,03,10,00,01,2814.42078
2014,07,03,11,00,00,3031.88472
2014,07,03,12,00,00,2147.61997
2014,07,03,13,00,01,1883.65849
2014,07,03,14,00,00,2465.30776
2014,07,03,15,00,01,4381.56238
2014,07,03,16,00,01,1909.40649
2014,07,03,17,00,00,1758.29095
2014,07,03,18,00,00,1455.33093
2014,07,03,19,00,01,1268.1335
2014,07,03,20,00,00,1341.27108
2014,07,03,21,00,00,1943.34513
2014,07,03,22,00,01,1783.09495
2014,07,03,23,00,00,1471.96006
2014,07,04,00,00,00,1473.49489
2014,07,04,01,00,01,1490.33219
2014,07,04,02,00,00,1376.75596
2014,07,04,03,00,00,1249.89455
2014,07,04,04,00,01,1114.78369
2014,07,04,05,00,00,1028.12935
2014,07,04,06,00,00,1028.06454
2014,07,04,07,00,01,1035.02839
2014,07,04,08,00,00,1097.37691
2014,07,04,09,00,00,1074.93456
2014,07,04,10,00,01,964.36343
2014,07,04,11,00,00,1054.03078
2014,07,04,12,00,00,1078.32016
2014,07,04,13,00,01,1074.20306
2014,07,04,14,00,00,1190.51629
2014,07,04,15,00,00,2213.55188
2014,07,04,16,00,01,2153.47284
2014,07,04,17,00,00,2001.07155
2014,07,04,18,00,00,1695.07066
2014,07,04,19,00,01,1461.0365
2014,07,04,20,00,00,1502.17546
2014,07,04,21,00,00,1574.89429
2014,07,04,22,00,01,1676.86646
2014,07,04,23,00,00,1929.80398
2014,07,05,00,00,00,1724.55141
2014,07,05,01,00,01,1539.18888
2014,07,05,02,00,00,1564.65462
2014,07,05,03,00,00,1448.33624
2014,07,05,04,00,01,1478.02846
2014,07,05,05,00,00,1699.26015
2014,07,05,06,00,00,1776.68488
2014,07,05,07,00,01,1962.4045
2014,07,05,08,00,00,2118.77197
2014,07,05,09,00,00,1805.90741
2014,07,05,10,00,01,1522.95565
2014,07,05,11,00,00,1361.91689
2014,07,05,12,00,00,1545.26569
2014,07,05,13,00,01,2326.91349
2014,07,05,14,00,00,3465.82454
2014,07,05,15,00,00,2996.85209
2014,07,05,16,00,01,3115.46077
2014,07,05,17,00,00,2425.75004
2014,07,05,18,00,00,2587.9908
2014,07,05,19,00,01,2525.75659
2014,07,05,20,00,00,2606.61422
2014,07,05,21,00,00,2441.38298
2014,07,05,22,00,01,2426.57035
2014,07,05,23,00,00,2325.68453
2014,07,06,00,00,00,2001.94745
2014,07,06,01,00,01,1807.97294
2014,07,06,02,00,00,1792.44794
2014,07,06,03,00,00,1659.81584
2014,07,06,04,00,01,1656.44963
2014,07,06,05,00,00,1712.21462
2014,07,06,06,00,00,2069.07884
2014,07,06,07,00,01,2208.8033
2014,07,06,08,00,00,1645.01764
2014,07,06,09,00,00,1382.66945
2014,07,06,10,00,01,1448.99101
2014,07,06,11,00,00,1662.33988
2014,07,06,12,00,00,1705.63411
2014,07,06,13,00,01,1756.01927
2014,07,06,14,00,00,2260.12109
2014,07,06,15,00,00,2089.29948
2014,07,06,16,00,01,1561.48317
2014,07,06,17,00,00,1631.93538
2014,07,06,18,00,00,1762.54551
2014,07,06,19,00,01,1772.44702
2014,07,06,20,00,00,1789.23399
2014,07,06,21,00,00,1765.83388
2014,07,06,22,00,01,1617.77785
2014,07,06,23,00,00,1649.29248
2014,07,07,00,00,00,1869.70081
2014,07,07,01,00,01,2200.55754
2014,07,07,02,00,00,3966.9963
2014,07,07,03,00,00,2762.30383
2014,07,07,04,00,01,2576.56803
2014,07,07,05,00,00,2515.11849
2014,07,07,06,00,00,2712.21045
2014,07,07,07,00,02,2860.57418
2014,07,07,08,00,00,3176.76103
2014,07,07,09,00,00,2822.962
2014,07,07,10,00,01,2720.57633
2014,07,07,11,00,00,2312.83089
2014,07,07,12,00,00,2249.842
2014,07,07,13,00,01,2225.42204
2014,07,07,14,00,00,1968.22127
2014,07,07,15,00,00,2316.93294
2014,07,07,16,00,01,2799.69889
2014,07,07,17,00,00,3107.53963
2014,07,07,18,00,00,2568.78955
2014,07,07,19,00,01,2439.16248
2014,07,07,20,00,00,2883.1873
2014,07,07,21,00,01,2617.97555
2014,07,07,22,00,01,2573.24349
2014,07,07,23,00,00,2504.28044
2014,07,08,00,00,00,3185.54521
2014,07,08,01,00,01,3772.68498
2014,07,08,02,00,00,2724.58378
2014,07,08,03,00,00,2228.02519
2014,07,08,04,00,01,2308.44942
2014,07,08,05,00,00,3017.89091
2014,07,08,06,00,00,2168.8135
2014,07,08,07,00,01,2214.34172
2014,07,08,08,00,00,2898.99821
2014,07,08,09,00,00,3041.7983
2014,07,08,10,00,01,2754.83195
2014,07,08,11,00,00,2541.24605
2014,07,08,12,00,00,2279.03389
2014,07,08,13,00,01,2158.64988
2014,07,08,14,00,00,1938.01385
2014,07,08,15,00,00,1718.36249
2014,07,08,16,00,01,1542.32971
2014,07,08,17,00,00,1551.76345
2014,07,08,18,00,00,1728.47896
2014,07,08,19,00,01,1393.27236
2014,07,08,20,00,00,1444.16656
2014,07,08,21,00,00,1616.80642
2014,07,08,22,00,01,1535.61407
2014,07,08,23,00,00,1409.01298
2014,07,09,00,00,00,1363.19609
2014,07,09,01,00,01,1178.70162
2014,07,09,02,00,00,1236.47534
2014,07,09,03,00,00,1410.59711
2014,07,09,04,00,01,1532.12604
2014,07,09,05,00,00,1509.81755
2014,07,09,06,00,00,1318.92723
2014,07,09,07,00,01,1364.36049
2014,07,09,08,00,00,1318.98932
2014,07,09,09,00,00,1134.99237
2014,07,09,10,00,01,1137.28269
2014,07,09,11,00,02,1201.6638
2014,07,09,12,00,00,1222.44206
2014,07,09,13,00,01,1248.79468
2014,07,09,14,00,00,1251.7715
2014,07,09,15,00,00,1259.46307
2014,07,09,16,00,01,1182.37569
2014,07,09,17,00,00,1197.86924
2014,07,09,18,00,00,1206.64793
2014,07,09,19,00,01,1287.33093
2014,07,09,20,00,00,1220.96674
2014,07,09,21,00,00,1175.22375
2014,07,09,22,00,01,1251.58537
2014,07,09,23,00,00,1521.74186
2014,07,10,00,00,00,1902.61918
2014,07,10,01,00,01,2254.43142
2014,07,10,02,00,00,2244.83162
2014,07,10,03,00,00,2204.75008
2014,07,10,04,00,01,1801.64274
2014,07,10,05,00,00,847.00664
2014,07,10,06,00,00,1234.68767
2014,07,10,07,00,01,811.66412
2014,07,10,08,00,00,1123.52711
2014,07,10,09,00,00,1131.0175
2014,07,10,10,00,01,1256.25686
2014,07,10,11,00,00,1161.91768
2014,07,10,12,00,00,1143.17588
2014,07,10,13,00,01,1274.04753
2014,07,10,14,00,00,2092.11304
2014,07,10,15,00,00,4280.03487
2014,07,10,16,00,01,7211.88501
2014,07,10,17,00,00,5436.19621
2014,07,10,18,00,00,6008.50391
2014,07,10,19,00,01,6406.08521
2014,07,10,20,00,00,5630.03947
2014,07,10,21,00,00,4053.28984
2014,07,10,22,00,01,3434.19649
2014,07,10,23,00,00,3079.23975
2014,07,11,00,00,00,2908.96729
2014,07,11,01,00,01,2737.21155
2014,07,11,02,00,00,2593.24719
2014,07,11,03,00,00,2657.92432
2014,07,11,04,00,01,2668.36528
2014,07,11,05,00,00,2702.09684
2014,07,11,06,00,00,2562.31673
2014,07,11,07,00,01,2417.71228
2014,07,11,08,00,00,2327.48279
2014,07,11,09,00,00,2101.00999
2014,07,11,10,00,01,1992.3559
2014,07,11,11,00,00,1865.60803
2014,07,11,12,00,00,2260.28003
2014,07,11,13,00,01,2995.16089
2014,07,11,14,00,00,3342.37179
2014,07,11,15,00,00,2492.81616
2014,07,11,16,00,01,1980.45817
2014,07,11,17,00,00,1862.18888
2014,07,11,18,00,00,1886.56203
2014,07,11,19,00,01,2280.45056
2014,07,11,20,00,00,2463.11682
2014,07,11,21,00,00,2388.83451
2014,07,11,22,00,01,2397.24695
2014,07,11,23,00,00,2242.50932
2014,07,12,00,00,00,2216.45402
2014,07,12,01,00,01,2158.61491
2014,07,12,02,00,00,1964.23283
2014,07,12,03,00,00,1928.24205
2014,07,12,04,00,01,2028.61511
2014,07,12,05,00,00,2348.59452
2014,07,12,06,00,00,2622.48954
2014,07,12,07,00,01,2813.4447
2014,07,12,08,00,00,2991.42273
2014,07,12,09,00,00,3106.8505
2014,07,12,10,00,01,3045.8717
2014,07,12,11,00,00,2501.89018
2014,07,12,12,00,00,1490.89966
2014,07,12,13,00,01,1407.3231
2014,07,12,14,00,00,1503.76707
2014,07,12,15,00,00,1489.41862
2014,07,12,16,00,01,1670.12543
2014,07,12,17,00,00,1832.0257
2014,07,12,18,00,00,1927.69849
2014,07,12,19,00,01,2019.90544
2014,07,12,20,00,00,2254.19987
2014,07,12,21,00,00,3800.05949
2014,07,12,22,00,01,3691.33167
2014,07,12,23,00,00,4303.57967
2014,07,13,00,00,00,4101.64966
2014,07,13,01,00,01,3857.38566
2014,07,13,02,00,00,4010.22827
2014,07,13,03,00,00,3989.58004
2014,07,13,04,00,01,4395.22909
2014,07,13,05,00,00,5510.11344
2014,07,13,06,00,00,4424.61784
2014,07,13,07,00,01,4101.22099
2014,07,13,08,00,00,3861.57145
2014,07,13,09,00,00,3149.94727
2014,07,13,10,00,01,2637.05184
2014,07,13,11,00,00,2665.01579
2014,07,13,12,00,00,3024.43941
2014,07,13,13,00,01,3061.18575
2014,07,13,14,00,00,2940.99032
2014,07,13,15,00,00,2845.51196
2014,07,13,16,00,01,2770.81901
2014,07,13,17,00,00,2617.11796
2014,07,13,18,00,00,2592.74125
2014,07,13,19,00,01,2590.13802
2014,07,13,20,00,00,2601.4388
2014,07,13,21,00,00,2577.10185
2014,07,13,22,00,01,2674.21989
2014,07,13,23,00,00,2960.76152
2014,07,14,00,00,00,3279.87646
2014,07,14,01,00,01,3370.40845
2014,07,14,02,00,00,3380.15312
2014,07,14,03,00,00,3405.12264
2014,07,14,04,00,01,3351.46676
2014,07,14,05,00,00,3340.36702
2014,07,14,06,00,00,3254.02828
2014,07,14,07,00,01,3355.3621
2014,07,14,08,00,00,3168.92818
2014,07,14,09,00,00,2604.62423
2014,07,14,10,00,01,2587.50407
2014,07,14,11,00,00,2393.24003
2014,07,14,12,00,00,2236.08561
2014,07,14,13,00,01,2218.00262
2014,07,14,14,00,00,2024.6096
2014,07,14,15,00,00,1723.8867
2014,07,14,16,00,01,1849.53282
2014,07,14,17,00,00,1380.06624
2014,07,14,18,00,00,1607.19558
2014,07,14,19,00,01,1568.57743
2014,07,14,20,00,00,2081.13879
2014,07,14,21,00,01,1561.52665
2014,07,14,22,00,01,1761.9244
2014,07,14,23,00,00,1826.31557
2014,07,15,00,00,00,1774.36348
2014,07,15,01,00,01,2022.55182
2014,07,15,02,00,00,2207.48806
2014,07,15,03,00,00,2026.45959
2014,07,15,04,00,01,1643.23767
2014,07,15,05,00,00,1441.68866
2014,07,15,06,00,00,1704.56728
2014,07,15,07,00,01,1786.70705
2014,07,15,08,00,00,1933.06458
2014,07,15,09,00,00,1582.14744
2014,07,15,10,00,01,1876.0469
2014,07,15,11,00,00,2348.7548
2014,07,15,12,00,00,2456.66052
2014,07,15,13,00,01,2400.02893
2014,07,15,14,00,02,2194.07473
2014,07,15,15,00,00,1424.99402
2014,07,15,16,00,01,1191.34334
2014,07,15,17,00,00,1291.14789
2014,07,15,18,00,00,1319.59534
2014,07,15,19,00,01,1264.8373
2014,07,15,20,00,00,1223.54136
2014,07,15,21,00,00,1255.02415
2014,07,15,22,00,01,1359.6448
2014,07,15,23,00,00,1441.60315
2014,07,16,00,00,00,1293.00319
2014,07,16,01,00,01,1359.17527
2014,07,16,02,00,00,1481.33547
2014,07,16,03,00,00,1280.07812
2014,07,16,04,00,01,1346.35266
2014,07,16,05,00,00,1333.58504
2014,07,16,06,00,00,1511.95797
2014,07,16,07,00,01,1518.87606
2014,07,16,08,00,00,1451.08081
2014,07,16,09,00,00,1415.73635
2014,07,16,10,00,01,1472.86495
2014,07,16,11,00,00,1184.19517
2014,07,16,12,00,01,1214.1086
2014,07,16,13,00,01,1302.78451
2014,07,16,14,00,00,1271.51005
2014,07,16,15,00,00,1071.65731
2014,07,16,16,00,02,1126.64768
2014,07,16,17,00,00,1069.33201
2014,07,16,18,00,00,1220.62435
2014,07,16,19,00,01,1567.97048
2014,07,16,20,00,00,1552.20048
2014,07,16,21,00,00,1480.16632
2014,07,16,22,00,01,1481.70133
2014,07,16,23,00,00,1590.63633
2014,07,17,00,00,00,1378.33614
2014,07,17,01,00,01,1285.87579
2014,07,17,02,00,00,1328.45894
2014,07,17,03,00,00,1405.66746
2014,07,17,04,00,01,1235.01188
2014,07,17,05,00,00,1203.49654
2014,07,17,06,00,00,1350.92389
2014,07,17,07,00,01,1533.7994
2014,07,17,08,00,00,1376.4009
2014,07,17,09,00,00,1474.55872
2014,07,17,10,00,01,2210.36572
2014,07,17,11,00,00,2893.95581
2014,07,17,12,00,00,3081.2098
2014,07,17,13,00,01,2083.06224
2014,07,17,14,00,00,1701.69462
2014,07,17,15,00,00,1653.00808
2014,07,17,16,00,01,1834.57849
2014,07,17,17,00,00,1874.02944
2014,07,17,18,00,00,1992.6793
2014,07,17,19,00,01,2149.36501
2014,07,17,20,00,00,1921.48639
2014,07,17,21,00,00,2041.03186
2014,07,17,22,00,01,2527.68986
2014,07,17,23,00,00,2327.87866
2014,07,18,00,00,00,2169.04663
2014,07,18,01,00,01,2198.27197
2014,07,18,02,00,00,2074.56844
2014,07,18,03,00,00,1966.14046
2014,07,18,04,00,01,2183.43154
2014,07,18,05,00,00,2399.1923
2014,07,18,06,00,01,2530.16406
2014,07,18,07,00,01,2898.32528
2014,07,18,08,00,00,2988.39498
2014,07,18,09,00,00,2757.32377
2014,07,18,10,00,01,2156.39655
2014,07,18,11,00,00,2872.23629
2014,07,18,12,00,00,5019.17692
2014,07,18,13,00,01,8074.17912
2014,07,18,14,00,00,8296.80078
2014,07,18,15,00,00,6927.00667
2014,07,18,16,00,01,5922.29834
2014,07,18,17,00,00,5306.74479
2014,07,18,18,00,00,4207.74044
2014,07,18,19,00,01,2962.75378
2014,07,18,20,00,00,3331.45597
2014,07,18,21,00,00,3117.71082
2014,07,18,22,00,01,2269.99255
2014,07,18,23,00,00,2074.5069
2014,07,19,00,00,00,1861.17322
2014,07,19,01,00,01,2026.96444
2014,07,19,02,00,00,1982.16136
2014,07,19,03,00,00,1901.4106
2014,07,19,04,00,01,1905.90649
2014,07,19,05,00,00,1843.99811
2014,07,19,06,00,00,1948.41333
2014,07,19,07,00,01,1905.54443
2014,07,19,08,00,00,1762.43992
2014,07,19,09,00,00,1603.98781
2014,07,19,10,00,01,1450.32231
2014,07,19,11,00,00,1352.46375
2014,07,19,12,00,00,1063.95875
2014,07,19,13,00,01,1103.05168
2014,07,19,14,00,00,1147.71908
2014,07,19,15,00,00,1032.06703
2014,07,19,16,00,01,896.41179
2014,07,19,17,00,00,1450.28119
2014,07,19,18,00,00,1312.0469
2014,07,19,19,00,01,1300.16886
2014,07,19,20,00,02,1210.26485
2014,07,19,21,00,00,1058.18935
2014,07,19,22,00,01,1130.47337
2014,07,19,23,00,00,1055.96849
2014,07,20,00,00,00,1365.2039
2014,07,20,01,00,01,1679.32145
2014,07,20,02,00,00,1775.19163
2014,07,20,03,00,00,1841.02216
2014,07,20,04,00,01,1801.04136
2014,07,20,05,00,00,1834.06502
2014,07,20,06,00,00,2155.77854
2014,07,20,07,00,01,1600.35079
2014,07,20,08,00,02,1437.76497
2014,07,20,09,00,00,1419.42456
2014,07,20,10,00,01,1478.2428
2014,07,20,11,00,00,1310.55103
2014,07,20,12,00,00,1404.01556
2014,07,20,13,00,01,1085.19474
2014,07,20,14,00,00,1030.04468
2014,07,20,15,00,00,1344.10474
2014,07,20,16,00,01,888.96501
2014,07,20,17,00,00,818.44729
2014,07,20,18,00,00,898.78326
2014,07,20,19,00,01,900.62356
2014,07,20,20,00,00,876.56012
2014,07,20,21,00,00,923.23576
2014,07,20,22,00,01,1051.13806
2014,07,20,23,00,00,1084.26204
2014,07,21,00,00,00,1232.44489
2014,07,21,01,00,01,1363.23914
2014,07,21,02,00,00,1430.15578
2014,07,21,03,00,00,1416.95203
2014,07,21,04,00,01,1567.15533
2014,07,21,05,00,00,1851.78223
2014,07,21,06,00,01,1771.63322
2014,07,21,07,00,01,1493.62052
2014,07,21,08,00,00,1470.34426
2014,07,21,09,00,00,1331.91077
2014,07,21,10,00,01,1498.91774
2014,07,21,11,00,00,1804.87553
2014,07,21,12,00,00,1457.5532
2014,07,21,13,00,01,1385.80068
2014,07,21,14,00,00,1158.17529
2014,07,21,15,00,00,1126.12307
2014,07,21,16,00,01,1121.23645
2014,07,21,17,00,00,1315.48004
2014,07,21,18,00,00,1157.01922
2014,07,21,19,00,01,1005.25017
2014,07,21,20,00,00,1303.79999
2014,07,21,21,00,00,1237.52625
2014,07,21,22,00,01,1234.03715
2014,07,21,23,00,00,1368.84576
2014,07,22,00,00,00,1854.92539
2014,07,22,01,00,01,1943.75295
2014,07,22,02,00,00,1691.89347
2014,07,22,03,00,00,1850.45479
2014,07,22,04,00,01,1779.77268
2014,07,22,05,00,00,1875.66225
2014,07,22,06,00,00,1287.84165
2014,07,22,07,00,01,923.57554
2014,07,22,08,00,00,811.41756
2014,07,22,09,00,00,765.59474
2014,07,22,10,00,01,712.97183
2014,07,22,11,00,00,773.94968
2014,07,22,12,00,00,819.26686
2014,07,22,13,00,01,845.1994
2014,07,22,14,00,00,930.35985
2014,07,22,15,00,00,1281.42523
2014,07,22,16,00,01,1113.5331
2014,07,22,17,00,00,1403.82568
2014,07,22,18,00,00,1353.50421
2014,07,22,19,00,01,1155.33838
2014,07,22,20,00,00,1150.94845
2014,07,22,21,00,00,1146.00466
2014,07,22,22,00,01,1243.39868
2014,07,22,23,00,00,1254.6626
2014,07,23,00,00,00,1375.69187
2014,07,23,01,00,01,1350.53312
2014,07,23,02,00,00,1498.9057
2014,07,23,03,00,00,1774.44397
2014,07,23,04,00,01,1710.32987
2014,07,23,05,00,00,1719.39345
2014,07,23,06,00,00,1766.12061
2014,07,23,07,00,01,1643.0187
2014,07,23,08,00,00,1659.1851
2014,07,23,09,00,00,1633.07841
2014,07,23,10,00,01,1450.21497
2014,07,23,11,00,00,1184.92618
2014,07,23,12,00,00,1026.2495
2014,07,23,13,00,01,1112.84753
2014,07,23,14,00,00,1073.11693
2014,07,23,15,00,00,1041.48695
2014,07,23,16,00,01,1014.95805
2014,07,23,17,00,00,955.27345
2014,07,23,18,00,00,996.04221
2014,07,23,19,00,01,1144.20649
2014,07,23,20,00,00,1272.22687
2014,07,23,21,00,00,1207.34621
2014,07,23,22,00,01,1425.03019
2014,07,23,23,00,00,1417.3679
2014,07,24,00,00,00,1384.33472
2014,07,24,01,00,01,1466.06405
2014,07,24,02,00,00,1523.88485
2014,07,24,03,00,00,1589.58915
2014,07,24,04,00,01,1575.76076
2014,07,24,05,00,00,1575.87919
2014,07,24,06,00,00,1572.41604
2014,07,24,07,00,01,1487.48545
2014,07,24,08,00,00,1261.4849
2014,07,24,09,00,00,1197.1377
2014,07,24,10,00,01,1410.4517
2014,07,24,11,00,00,1315.69399
2014,07,24,12,00,00,1181.46975
2014,07,24,13,00,01,1168.40182
2014,07,24,14,00,00,1152.39722
2014,07,24,15,00,00,1098.31327
2014,07,24,16,00,01,993.30819
2014,07,24,17,00,00,961.39909
2014,07,24,18,00,00,983.39514
2014,07,24,19,00,01,990.09087
2014,07,24,20,00,00,1127.18933
2014,07,24,21,00,00,1127.34324
2014,07,24,22,00,01,1430.95687
2014,07,24,23,00,00,3543.22892
2014,07,25,00,00,00,1926.81962
2014,07,25,01,00,01,1723.66994
2014,07,25,02,00,02,1698.60335
2014,07,25,03,00,00,1465.19071
2014,07,25,04,00,01,1902.18648
2014,07,25,05,00,00,1990.41829
2014,07,25,06,00,00,2145.20197
2014,07,25,07,00,01,1909.15776
2014,07,25,08,00,00,1665.94383
2014,07,25,09,00,00,1449.57194
2014,07,25,10,00,01,1259.75444
2014,07,25,11,00,00,1250.41313
2014,07,25,12,00,00,1285.42021
2014,07,25,13,00,01,1262.55581
2014,07,25,14,00,00,1166.55206
2014,07,25,15,00,00,1279.16459
2014,07,25,16,00,01,1264.15385
2014,07,25,17,00,00,1281.9224
2014,07,25,18,00,00,1269.85284
2014,07,25,19,00,01,1258.88997
2014,07,25,20,00,00,1274.10199
2014,07,25,21,00,00,1349.71926
2014,07,25,22,00,01,1442.42489
2014,07,25,23,00,00,1342.32279
2014,07,26,00,00,00,1381.10492
2014,07,26,01,00,01,1581.25881
2014,07,26,02,00,00,1559.14567
2014,07,26,03,00,00,1577.15881
2014,07,26,04,00,01,1539.60048
2014,07,26,05,00,00,1450.59635
2014,07,26,06,00,00,1432.24217
2014,07,26,07,00,01,1554.54616
2014,07,26,08,00,00,1390.86332
2014,07,26,09,00,00,1287.75869
2014,07,26,10,00,01,1216.70174
2014,07,26,11,00,00,1176.45848
2014,07,26,12,00,00,1141.89329
2014,07,26,13,00,01,1203.42837
2014,07,26,14,00,00,1211.63556
2014,07,26,15,00,00,1219.40592
2014,07,26,16,00,01,1440.08478
2014,07,26,17,00,00,1702.16101
2014,07,26,18,00,00,1374.5024
2014,07,26,19,00,01,1374.9023
2014,07,26,20,00,00,1417.14181
2014,07,26,21,00,00,1443.16709
2014,07,26,22,00,01,1726.43628
2014,07,26,23,00,00,1740.25867
2014,07,27,00,00,00,1563.51115
2014,07,27,01,00,01,1469.45227
2014,07,27,02,00,00,1502.93577
2014,07,27,03,00,00,1480.50938
2014,07,27,04,00,01,1437.23997
2014,07,27,05,00,00,1315.56573
2014,07,27,06,00,00,1148.00433
2014,07,27,07,00,01,1114.43954
2014,07,27,08,00,00,1514.61292
2014,07,27,09,00,00,1618.00317
2014,07,27,10,00,01,1360.95266
2014,07,27,11,00,00,1224.6757
2014,07,27,12,00,00,1487.22807
2014,07,27,13,00,01,1213.84135
2014,07,27,14,00,00,1367.72542
2014,07,27,15,00,00,1423.3479
2014,07,27,16,00,01,1755.76147
2014,07,27,17,00,00,1868.85244
