Entity,Code,Year,Gas Consumption - TWh,Coal Consumption - TWh,Oil Consumption - TWh
Morocco,MAR,1984,0.8107739090919495,5.827499866485596,55.4833984375
Morocco,MAR,1985,0.9162347316741943,7.699059963226318,55.25038146972656
Morocco,MAR,1986,0.8869969248771667,10.45536994934082,54.29143524169922
Morocco,MAR,1987,0.7207924723625183,12.13008975982666,54.274658203125
Morocco,MAR,1988,0.7365394234657288,11.967269897460938,58.015289306640625
Morocco,MAR,1989,0.5440980792045593,13.21168041229248,63.67005157470703
Morocco,MAR,1990,0.5033580660820007,12.746479988098145,65.89839935302734
Morocco,MAR,1991,0.3221625089645386,13.88621997833252,65.97016143798828
Morocco,MAR,1992,0.21168915927410126,12.874409675598145,77.8426742553711
Morocco,MAR,1993,0.20694416761398315,14.060669898986816,79.1883316040039
Morocco,MAR,1994,0.20218749344348907,15.677240371704102,86.09112548828125
Morocco,MAR,1995,0.12796500325202942,18.991790771484375,81.52536010742188
Morocco,MAR,1996,0.16270361840724945,24.306699752807617,76.85733032226562
Morocco,MAR,1997,0.2999144494533539,23.155330657958984,81.7391357421875
Morocco,MAR,1998,0.3291522264480591,27.62125015258789,81.00672149658203
Morocco,MAR,1999,0.3836388885974884,26.41172981262207,89.25713348388672
Morocco,MAR,2000,0.4418702721595764,31.22654914855957,83.48258972167969
Morocco,MAR,2001,0.4371252655982971,39.69319152832031,83.63728332519531
Morocco,MAR,2002,0.5288038849830627,39.47222137451172,87.03640747070312
Morocco,MAR,2003,0.5067705512046814,38.06033706665039,87.08411407470703
Morocco,MAR,2004,0.6499883532524109,42.10060119628906,100.61575317382812
Morocco,MAR,2005,4.252465724945068,44.14748001098633,109.3342514038086
Morocco,MAR,2006,5.2770233154296875,44.89179992675781,110.87303161621094
Morocco,MAR,2007,5.9527907371521,37.5960693359375,115.99519348144531
Morocco,MAR,2008,5.878537654876709,42.61604309082031,127.88395690917969
Morocco,MAR,2009,6.457798480987549,31.469974517822266,129.22274780273438
Morocco,MAR,2010,6.975144863128662,32.41538619995117,143.70777893066406
Morocco,MAR,2011,8.828713417053223,34.62590408325195,153.33932495117188
Morocco,MAR,2012,11.807597160339355,35.17051696777344,154.2911376953125
Morocco,MAR,2013,11.449188232421875,34.90186309814453,156.06314086914062
Morocco,MAR,2014,11.096150398254395,46.9528694152832,148.685302734375
Morocco,MAR,2015,11.298372268676758,51.69651412963867,145.5152130126953
Morocco,MAR,2016,11.481954574584961,49.815940856933594,149.0646514892578
Morocco,MAR,2017,11.392854690551758,51.78114700317383,157.80401611328125
Morocco,MAR,2018,10.296374320983887,59.89240264892578,154.05062866210938
Morocco,MAR,2019,9.75684928894043,77.48747253417969,156.34242248535156
Morocco,MAR,2020,7.61246919631958,77.79927825927734,136.36764526367188
Morocco,MAR,2021,7.661271572113037,85.41785430908203,152.0574951171875
Netherlands,NLD,1965,15,103.05555725097656,295.904541015625
Netherlands,NLD,1966,28.61111068725586,93.88888549804688,320.87744140625
Netherlands,NLD,1967,50.55555725097656,90.27777862548828,327.9667053222656
Netherlands,NLD,1968,85,85.55555725097656,353.75811767578125
Netherlands,NLD,1969,125.27777862548828,72.77777862548828,385.8373718261719
Netherlands,NLD,1970,176.38888549804688,53.33333206176758,429.03131103515625
Netherlands,NLD,1971,230.55555725097656,40.27777862548828,423.7892150878906
Netherlands,NLD,1972,300,34.44444274902344,472.7687072753906
Netherlands,NLD,1973,333.6111145019531,35,487.9266662597656
Netherlands,NLD,1974,355,33.33333206176758,418.325439453125
Netherlands,NLD,1975,370.27777099609375,28.05555534362793,412.4856872558594
Netherlands,NLD,1976,384.4444580078125,35,464.20843505859375
Netherlands,NLD,1977,385.8333435058594,36.66666793823242,445.5194396972656
Netherlands,NLD,1978,386.6666564941406,41.94444274902344,455.1834411621094
Netherlands,NLD,1979,385,40,490.4418029785156
Netherlands,NLD,1980,351.9444580078125,46.38888931274414,458.67547607421875
Netherlands,NLD,1981,335,51.38888931274414,426.8679504394531
Netherlands,NLD,1982,320,59.44444274902344,373.0677185058594
Netherlands,NLD,1983,342.22222900390625,61.38888931274414,353.53448486328125
Netherlands,NLD,1984,363.6111145019531,74.16666412353516,349.0068664550781
Netherlands,NLD,1985,383.3333435058594,73.88888549804688,353.1458740234375
Netherlands,NLD,1986,382.22222900390625,76.11111450195312,391.5668029785156
Netherlands,NLD,1987,394.4444580078125,80.27777862548828,394.3720703125
Netherlands,NLD,1988,356.6666564941406,96.11111450195312,418.44598388671875
Netherlands,NLD,1989,365.8333435058594,95.27777862548828,412.8923645019531
Netherlands,NLD,1990,368.0555419921875,101.66666412353516,428.5198059082031
Netherlands,NLD,1991,410.6944580078125,93.61111450195312,411.3497619628906
Netherlands,NLD,1992,399.9166564941406,93.33333587646484,431.891845703125
Netherlands,NLD,1993,411.3055419921875,94.16666412353516,426.7470397949219
Netherlands,NLD,1994,397.22222900390625,100.27777862548828,424.055419921875
Netherlands,NLD,1995,408.02777099609375,103.61111450195312,447.4748229980469
Netherlands,NLD,1996,452.1944580078125,100,447.37652587890625
Netherlands,NLD,1997,423.6944580078125,97.22222137451172,464.7484130859375
Netherlands,NLD,1998,418.3888854980469,99.16666412353516,470.2668151855469
Netherlands,NLD,1999,408.77777099609375,86.94444274902344,479.2935485839844
Netherlands,NLD,2000,409.9166564941406,90.27777862548828,486.1824645996094
Netherlands,NLD,2001,418.1944580078125,96.11111450195312,509.7185974121094
Netherlands,NLD,2002,413.97222900390625,96.66666412353516,512.0508422851562
Netherlands,NLD,2003,416.8333435058594,100,512.8084106445312
Netherlands,NLD,2004,426.77777099609375,98.61111450195312,536.4214477539062
Netherlands,NLD,2005,414.5555419921875,94.16666412353516,569.4229125976562
Netherlands,NLD,2006,398.0833435058594,89.72222137451172,567.0725708007812
Netherlands,NLD,2007,388.0555419921875,97.77777862548828,583.5201416015625
Netherlands,NLD,2008,403.8888854980469,92.5,554.8765258789062
Netherlands,NLD,2009,413.5833435058594,87.22222137451172,530.0778198242188
Netherlands,NLD,2010,467.5833435058594,87.77777862548828,539.929443359375
Netherlands,NLD,2011,409.27777099609375,86.58333587646484,546.4569702148438
Netherlands,NLD,2012,392.8333435058594,95.13888549804688,518.8716430664062
Netherlands,NLD,2013,391.1111145019531,95.19444274902344,493.0150146484375
Netherlands,NLD,2014,344.72222900390625,105.30555725097656,470.3920593261719
Netherlands,NLD,2015,340.8055419921875,128.6666717529297,459.1960144042969
Netherlands,NLD,2016,351.52777099609375,119.27777862548828,473.8620910644531
Netherlands,NLD,2017,360.8888854980469,106.97222137451172,455.89404296875
Netherlands,NLD,2018,354.9444580078125,96.11111450195312,467.30584716796875
Netherlands,NLD,2019,370.1944580078125,74.66666412353516,458.8200378417969
Netherlands,NLD,2020,361.52777099609375,47.80555725097656,419.38818359375
Netherlands,NLD,2021,350.6666564941406,65.13888549804688,420.3123779296875
New Zealand,NZL,1965,0,19.131349563598633,32.63617706298828
New Zealand,NZL,1966,0,18.607999801635742,36.133480072021484
New Zealand,NZL,1967,0,16.991430282592773,37.95180892944336
New Zealand,NZL,1968,0,15.991250038146973,38.9959716796875
New Zealand,NZL,1969,0,16.398300170898438,40.50510787963867
New Zealand,NZL,1970,0.7103999853134155,16.409929275512695,47.60986328125
New Zealand,NZL,1971,0.902400016784668,14.595649719238281,49.176490783691406
New Zealand,NZL,1972,1.635200023651123,14.95617961883545,52.943153381347656
New Zealand,NZL,1973,1.9007999897003174,16.944910049438477,55.9627571105957
New Zealand,NZL,1974,3.203474998474121,17.444561004638672,53.54411697387695
New Zealand,NZL,1975,3.474653720855713,16.4166202545166,51.83285903930664
New Zealand,NZL,1976,9.330130577087402,16.91669464111328,53.206451416015625
New Zealand,NZL,1977,15.34060287475586,16.11117172241211,52.866661071777344
New Zealand,NZL,1978,14.378684043884277,14.861116409301758,50.51144790649414
New Zealand,NZL,1979,9.527735710144043,13.249994277954102,50.983150482177734
New Zealand,NZL,1980,8.698372840881348,13.628225326538086,49.19086456298828
New Zealand,NZL,1981,10.677520751953125,13.577947616577148,46.72816848754883
New Zealand,NZL,1982,19.426570892333984,13.310542106628418,46.5411491394043
New Zealand,NZL,1983,21.09172821044922,14.748749732971191,44.60512924194336
New Zealand,NZL,1984,27.04517364501953,13.717164039611816,45.1412239074707
New Zealand,NZL,1985,34.48909378051758,12.666030883789062,42.784427642822266
New Zealand,NZL,1986,41.6169548034668,14.556855201721191,38.614620208740234
New Zealand,NZL,1987,40.25542449951172,12.149867057800293,44.4202880859375
New Zealand,NZL,1988,44.1519775390625,13.165961265563965,44.36454391479492
New Zealand,NZL,1989,24.015287399291992,14.334275245666504,44.97659683227539
New Zealand,NZL,1990,44.44859313964844,13.928278923034668,50.69227981567383
New Zealand,NZL,1991,48.345703125,13.28054428100586,51.45549392700195
New Zealand,NZL,1992,51.16109085083008,14.62376594543457,53.09952163696289
New Zealand,NZL,1993,49.9005126953125,14.406294822692871,52.60847473144531
New Zealand,NZL,1994,46.771095275878906,13.617704391479492,61.27751159667969
New Zealand,NZL,1995,44.6304931640625,13.655409812927246,65.90586853027344
New Zealand,NZL,1996,50.87484359741211,13.457761764526367,67.32356262207031
New Zealand,NZL,1997,54.80514144897461,14.52834701538086,71.2641830444336
New Zealand,NZL,1998,48.31147766113281,13.247122764587402,72.12576293945312
New Zealand,NZL,1999,55.233707427978516,13.57133674621582,72.49217224121094
New Zealand,NZL,2000,58.75267028808594,12.859931945800781,74.4842300415039
New Zealand,NZL,2001,61.99313735961914,15.926580429077148,74.82283782958984
New Zealand,NZL,2002,59.18194580078125,15.918619155883789,77.64874267578125
New Zealand,NZL,2003,44.62403869628906,22.974430084228516,81.95574951171875
New Zealand,NZL,2004,40.71816635131836,23.738670349121094,82.34383392333984
New Zealand,NZL,2005,37.57624435424805,26.427473068237305,85.36834716796875
New Zealand,NZL,2006,38.154422760009766,26.02152442932129,86.1949691772461
New Zealand,NZL,2007,42.152313232421875,19.720991134643555,86.59333038330078
New Zealand,NZL,2008,39.04519271850586,24.47237205505371,87.75154113769531
New Zealand,NZL,2009,40.13894271850586,18.818950653076172,83.75274658203125
New Zealand,NZL,2010,43.759986877441406,16.071983337402344,83.8456039428711
New Zealand,NZL,2011,40.21550369262695,16.269657135009766,86.38825988769531
New Zealand,NZL,2012,44.64666748046875,20.27202796936035,85.12799835205078
New Zealand,NZL,2013,47.06489944458008,17.877504348754883,86.34358215332031
New Zealand,NZL,2014,52.28977966308594,16.509883880615234,87.80648803710938
New Zealand,NZL,2015,48.01890563964844,16.673477172851562,91.31747436523438
New Zealand,NZL,2016,47.973628997802734,13.796134948730469,93.61309051513672
New Zealand,NZL,2017,49.921241760253906,14.536367416381836,98.73356628417969
New Zealand,NZL,2018,45.03007507324219,15.672816276550293,98.5304946899414
New Zealand,NZL,2019,48.06125259399414,17.8377628326416,100.9011001586914
New Zealand,NZL,2020,45.74602508544922,17.07594871520996,82.86809539794922
New Zealand,NZL,2021,38.81425094604492,20.031789779663086,80.81326293945312
Non-OECD (BP),,1965,1578.472412109375,5976.65771484375,4565.44384765625
Non-OECD (BP),,1966,1755.4547119140625,6205.59130859375,4911.62548828125
Non-OECD (BP),,1967,1938.0467529296875,6131.515625,5243.064453125
Non-OECD (BP),,1968,2099.287109375,6150.34228515625,5625.39697265625
Non-OECD (BP),,1969,2277.489501953125,6515.791015625,6026.8583984375
Non-OECD (BP),,1970,2487.68798828125,6926.318359375,6600.1669921875
Non-OECD (BP),,1971,2713.807373046875,7355.35888671875,7125.1767578125
Non-OECD (BP),,1972,2868.949462890625,7618.43994140625,7734.35205078125
Non-OECD (BP),,1973,3164.1318359375,7738.44873046875,8452.9482421875
Non-OECD (BP),,1974,3378.601318359375,7831.7724609375,8987.6796875
Non-OECD (BP),,1975,3689.8427734375,8352.205078125,9322.251953125
Non-OECD (BP),,1976,4084.34326171875,8483.5234375,9896.7978515625
Non-OECD (BP),,1977,4437.40869140625,8903.109375,10490.978515625
Non-OECD (BP),,1978,4764.67431640625,9192.6513671875,11168.822265625
Non-OECD (BP),,1979,5170.41064453125,9468.693359375,11619.5078125
Non-OECD (BP),,1980,5364.439453125,9581.248046875,11823.1279296875
Non-OECD (BP),,1981,5681.65283203125,9751.701171875,11942.57421875
Non-OECD (BP),,1982,6131.98779296875,10128.75,12028.91015625
Non-OECD (BP),,1983,6540.40771484375,10564.216796875,12142.1572265625
Non-OECD (BP),,1984,7147.30419921875,11031.7626953125,12349.4912109375
Non-OECD (BP),,1985,7436.322265625,11511.146484375,12330.4892578125
Non-OECD (BP),,1986,7868.14013671875,11937.1015625,12633.4951171875
Non-OECD (BP),,1987,8255.5029296875,12558.1572265625,13020.6552734375
Non-OECD (BP),,1988,8765.4013671875,13061.0595703125,13360.0595703125
Non-OECD (BP),,1989,9078.3037109375,13215.724609375,13668.1806640625
Non-OECD (BP),,1990,9493.9326171875,13240.1162109375,14007.7265625
Non-OECD (BP),,1991,9623.2626953125,13258.201171875,13974.2197265625
Non-OECD (BP),,1992,9512.484375,13466.982421875,13938.9150390625
Non-OECD (BP),,1993,9354.759765625,13660.16015625,13667.79296875
Non-OECD (BP),,1994,9219.4853515625,13758.5341796875,13835.6669921875
Non-OECD (BP),,1995,9336.330078125,13873.484375,14107.658203125
Non-OECD (BP),,1996,9777.203125,14115.587890625,14252.361328125
Non-OECD (BP),,1997,9518.25,13966.205078125,14990.322265625
Non-OECD (BP),,1998,9836.2431640625,13867.0185546875,15089.412109375
Non-OECD (BP),,1999,10125.744140625,14098.2509765625,15423.216796875
Non-OECD (BP),,2000,10518.85546875,14521.3447265625,15933.6025390625
Non-OECD (BP),,2001,10955.2470703125,15103.5205078125,16348.1640625
Non-OECD (BP),,2002,11352.79296875,16032.1416015625,16735.169921875
Non-OECD (BP),,2003,11866.9619140625,18275.34765625,17348.73828125
Non-OECD (BP),,2004,12629.2861328125,20397.59765625,18563.16015625
Non-OECD (BP),,2005,13204.669921875,22802.1171875,18932.439453125
Non-OECD (BP),,2006,13892.7041015625,24588.22265625,19641.859375
Non-OECD (BP),,2007,14514.65234375,26537.052734375,20419.48828125
Non-OECD (BP),,2008,14993.322265625,27325.15625,21003.283203125
Non-OECD (BP),,2009,14832.884765625,28137.19140625,21370.943359375
Non-OECD (BP),,2010,16060.0205078125,29220.14453125,22712.0859375
Non-OECD (BP),,2011,16870.85546875,31485.734375,23464.501953125
Non-OECD (BP),,2012,17362.1328125,32163.96875,24365.677734375
Non-OECD (BP),,2013,17568.892578125,32722.171875,25016.732421875
Non-OECD (BP),,2014,18037.54296875,33234.9375,25598.26953125
Non-OECD (BP),,2015,18533.498046875,32880.921875,26187.626953125
Non-OECD (BP),,2016,18999.4609375,32961.82421875,26832.388671875
Non-OECD (BP),,2017,19751.630859375,33342.15625,27436.66015625
Non-OECD (BP),,2018,20730.216796875,34221.41796875,27980.970703125
Non-OECD (BP),,2019,21032.814453125,34740.75,28314.10546875
Non-OECD (BP),,2020,20869.638671875,34324.859375,26505.91015625
Non-OECD (BP),,2021,22425.93359375,36224.8828125,27942.3046875
North America,,1965,4467.994140625,3412.833740234375,7466.54638671875
North America,,1966,4818.5478515625,3566.43505859375,7833.9521484375
North America,,1967,5073.1474609375,3502.899658203125,8160.85107421875
North America,,1968,5441.50244140625,3634.59375,8699.626953125
North America,,1969,5880.72705078125,3642.34619140625,9124.7021484375
North America,,1970,6213.83544921875,3624.509765625,9575.9951171875
North America,,1971,6418.50830078125,3432.419677734375,9905.8310546875
North America,,1972,6532.8935546875,3556.7490234375,10679.77734375
North America,,1973,6521.56298828125,3812.286376953125,11345.5478515625
North America,,1974,6325.48974609375,3731.255859375,11017.251953125
North America,,1975,5870.0595703125,3729.357666015625,10800.1875
North America,,1976,5978.47216796875,4013.34521484375,11553.232421875
North America,,1977,5901.93359375,4174.83447265625,12132.0966796875
North America,,1978,5964.01123046875,4084.031494140625,12456.7705078125
North America,,1979,6184.56298828125,4426.28125,12294.8935546875
North America,,1980,6086.529296875,4579.54931640625,11572.8701171875
North America,,1981,5964.5751953125,4716.7783203125,10935.0654296875
North America,,1982,5650.994140625,4573.8017578125,10349.138671875
North America,,1983,5337.4091796875,4751.33544921875,10217.1982421875
North America,,1984,5702.67236328125,5111.611328125,10544.7734375
North America,,1985,5554.8896484375,5217.14453125,10521.3359375
North America,,1986,5210.82958984375,5136.49072265625,10960.857421875
North America,,1987,5500.99853515625,5366.75439453125,11218.513671875
North America,,1988,5781.15283203125,5620.67333984375,11646.9658203125
North America,,1989,6129.26220703125,5685.64794921875,11753.9443359375
North America,,1990,6131.630859375,5696.62646484375,11500.8974609375
North America,,1991,6264.19482421875,5635.02197265625,11279.0244140625
North America,,1992,6480.3564453125,5677.25732421875,11491.7509765625
North America,,1993,6665.27587890625,5845.81787109375,11580.810546875
North America,,1994,6848.82177734375,5891.263671875,11930.970703125
North America,,1995,7133.505859375,5960.48486328125,11891.56640625
North America,,1996,7271.0888671875,6229.240234375,12302.8037109375
North America,,1997,7331.80126953125,6367.07861328125,12512.90234375
North America,,1998,7236.2607421875,6449.9677734375,12769.6162109375
North America,,1999,7320.5009765625,6428.91015625,13059.2294921875
North America,,2000,7643.197265625,6721.9921875,13269.0283203125
North America,,2001,7330.98193359375,6558.9296875,13269.912109375
North America,,2002,7616.76953125,6622.43994140625,13277.146484375
North America,,2003,7517.033203125,6704.67724609375,13504.173828125
North America,,2004,7569.07421875,6730.00048828125,13996.5048828125
North America,,2005,7535.271484375,6845.55517578125,14003.796875
North America,,2006,7533.9326171875,6751.0224609375,13867.0419921875
North America,,2007,7969.5205078125,6841.3583984375,13860.2841796875
North America,,2008,8030.984375,6707.56396484375,13070.060546875
North America,,2009,7940.4853515625,5903.34521484375,12438.462890625
North America,,2010,8290.134765625,6254.89697265625,12645.73046875
North America,,2011,8527.9736328125,5924.99267578125,12471.005859375
North America,,2012,8846.603515625,5252.81201171875,12273.22265625
North America,,2013,9142.06640625,5431.86083984375,12376.568359375
North America,,2014,9351.3935546875,5410.1416015625,12382.55859375
North America,,2015,9579.7548828125,4727.96337890625,12586.740234375
North America,,2016,9578.896484375,4340.859375,12675.8359375
North America,,2017,9578.892578125,4271.40185546875,12710.408203125
North America,,2018,10464.1328125,4050.2021484375,12978.3310546875
North America,,2019,10783.8779296875,3501.052490234375,12868.1064453125
North America,,2020,10486.8740234375,2809.5673828125,11174.986328125
North America,,2021,10557.0947265625,3175.75146484375,12029.806640625
North America (BP),,1965,4456.537109375,3412.252197265625,7235.7431640625
North America (BP),,1966,4805.09423828125,3565.853515625,7595.50146484375
North America (BP),,1967,5058.30224609375,3502.318359375,7912.1767578125
North America (BP),,1968,5425.927734375,3634.012451171875,8445.5380859375
North America (BP),,1969,5865.07373046875,3641.764892578125,8863.5419921875
North America (BP),,1970,6194.671875,3624.044677734375,9278.466796875
North America (BP),,1971,6399.7861328125,3432.0361328125,9601.970703125
North America (BP),,1972,6513.5390625,3556.365234375,10339.7587890625
North America (BP),,1973,6502.884765625,3811.9609375,10981.1337890625
North America (BP),,1974,6308.3740234375,3730.906982421875,10655.7607421875
North America (BP),,1975,5854.50439453125,3728.924560546875,10457.271484375
North America (BP),,1976,5960.92236328125,4012.99609375,11201.7197265625
North America (BP),,1977,5881.3916015625,4174.18310546875,11765.7509765625
North America (BP),,1978,5939.552734375,4083.380126953125,12085.7255859375
North America (BP),,1979,6159.1865234375,4425.73486328125,11920.9609375
North America (BP),,1980,6057.892578125,4578.90966796875,11158.744140625
North America (BP),,1981,5933.1474609375,4716.14990234375,10516.98828125
North America (BP),,1982,5612.873046875,4572.66259765625,9982.07421875
North America (BP),,1983,5297.92333984375,4748.99072265625,9868.888671875
North America (BP),,1984,5661.271484375,5109.70849609375,10178.1552734375
North America (BP),,1985,5512.41943359375,5213.41259765625,10178.4423828125
North America (BP),,1986,5167.37939453125,5133.53955078125,10622.7421875
North America (BP),,1987,5454.85595703125,5362.12548828125,10875.103515625
North America (BP),,1988,5728.09228515625,5616.3125,11302.0849609375
North America (BP),,1989,6075.9658203125,5681.6474609375,11392.4013671875
North America (BP),,1990,6076.388671875,5692.841796875,11139.7216796875
North America (BP),,1991,6208.34423828125,5631.06494140625,10927.0859375
North America (BP),,1992,6426.4580078125,5673.62255859375,11149.9052734375
North America (BP),,1993,6604.76611328125,5842.0546875,11238.94140625
North America (BP),,1994,6779.6396484375,5888.4306640625,11574.0849609375
North America (BP),,1995,7059.2509765625,5957.5458984375,11532.765625
North America (BP),,1996,7187.26318359375,6226.626953125,11929.056640625
North America (BP),,1997,7240.74609375,6364.2783203125,12124.248046875
North America (BP),,1998,7144.15380859375,6446.90185546875,12367.44140625
North America (BP),,1999,7222.451171875,6425.3330078125,12665.1875
North America (BP),,2000,7535.2470703125,6717.91162109375,12823.7275390625
North America (BP),,2001,7208.9072265625,6554.11279296875,12820.12109375
North America (BP),,2002,7486.4658203125,6609.83154296875,12822.69140625
North America (BP),,2003,7364.8427734375,6688.21337890625,13054.2724609375
North America (BP),,2004,7404.6943359375,6710.55615234375,13543.7763671875
North America (BP),,2005,7354.970703125,6828.7314453125,13550.533203125
North America (BP),,2006,7319.3955078125,6730.31396484375,13407.1982421875
North America (BP),,2007,7748.361328125,6818.203125,13413.5341796875
North America (BP),,2008,7814.31640625,6685.830078125,12637.8369140625
North America (BP),,2009,7725.24462890625,5882.201171875,12032.9248046875
North America (BP),,2010,8058.10107421875,6235.6455078125,12245.8154296875
North America (BP),,2011,8295.701171875,5903.12451171875,12069.4013671875
North America (BP),,2012,8612.0009765625,5233.08056640625,11883.20703125
North America (BP),,2013,8902.5859375,5409.8349609375,12001.0419921875
North America (BP),,2014,9109.50390625,5386.39404296875,12016.2021484375
North America (BP),,2015,9346.9482421875,4705.6875,12204.8564453125
North America (BP),,2016,9371.1826171875,4318.47216796875,12279.94921875
North America (BP),,2017,9359.306640625,4250.9501953125,12326.5263671875
North America (BP),,2018,10249.3076171875,4028.7265625,12588.7119140625
North America (BP),,2019,10559.576171875,3471.05322265625,12487.857421875
North America (BP),,2020,10288.96484375,2768.65625,10859.8681640625
North America (BP),,2021,10341.1142578125,3134.17919921875,11682.294921875
North Macedonia,MKD,1990,0,15.466760635375977,12.740926742553711
North Macedonia,MKD,1991,0,15.533597946166992,11.40630054473877
North Macedonia,MKD,1992,0,15.442488670349121,12.286931991577148
North Macedonia,MKD,1993,0,15.519187927246094,13.216734886169434
North Macedonia,MKD,1994,0,16.1207275390625,10.265978813171387
North Macedonia,MKD,1995,0,16.62727165222168,9.655315399169922
North Macedonia,MKD,1996,0,16.087615966796875,14.679261207580566
North Macedonia,MKD,1997,0,15.046835899353027,12.30549430847168
North Macedonia,MKD,1998,0.1914999932050705,19.455257415771484,11.074812889099121
North Macedonia,MKD,1999,0.3542749881744385,16.966890335083008,11.075539588928223
North Macedonia,MKD,2000,0.5745000243186951,15.544995307922363,11.268543243408203
North Macedonia,MKD,2001,0.765999972820282,17.18798828125,9.231522560119629
North Macedonia,MKD,2002,0.7851499915122986,14.942584037780762,10.424202919006348
North Macedonia,MKD,2003,0.6989750266075134,17.20545768737793,10.086402893066406
North Macedonia,MKD,2004,0.6800000071525574,16.35015106201172,10.276314735412598
North Macedonia,MKD,2005,0.727014422416687,16.966041564941406,10.581573486328125
North Macedonia,MKD,2006,0.7785819172859192,16.486873626708984,11.128955841064453
North Macedonia,MKD,2007,0.993434727191925,16.917695999145508,12.07359504699707
North Macedonia,MKD,2008,1.1295522451400757,17.337875366210938,10.888533592224121
North Macedonia,MKD,2009,0.7484022378921509,15.550030708312988,11.39299201965332
North Macedonia,MKD,2010,1.108536720275879,15.057268142700195,10.972304344177246
North Macedonia,MKD,2011,1.282521367073059,17.196571350097656,11.368758201599121
North Macedonia,MKD,2012,1.3308441638946533,16.186948776245117,10.987784385681152
North Macedonia,MKD,2013,1.5065966844558716,13.540367126464844,10.72403621673584
North Macedonia,MKD,2014,1.2925000190734863,12.528789520263672,10.6401948928833
North Macedonia,MKD,2015,1.301955223083496,11.296521186828613,11.407449722290039
North Macedonia,MKD,2016,2.047034502029419,10.188275337219238,12.802809715270996
North Macedonia,MKD,2017,2.6348536014556885,11.13589096069336,12.185035705566406
North Macedonia,MKD,2018,2.4298930168151855,10.049073219299316,11.69250774383545
North Macedonia,MKD,2019,2.83788800239563,11.909485816955566,12.734196662902832
North Macedonia,MKD,2020,3.2411060333251953,8.174518585205078,11.724160194396973
North Macedonia,MKD,2021,4.086712837219238,7.041154384613037,13.619163513183594
Norway,NOR,1965,0,8.877423286437988,60.31652069091797
Norway,NOR,1966,0,8.173680305480957,68.08451080322266
Norway,NOR,1967,0,8.581207275390625,70.49037170410156
Norway,NOR,1968,0,8.734723091125488,78.40631866455078
Norway,NOR,1969,0,9.731426239013672,86.18964385986328
Norway,NOR,1970,0,9.94044017791748,97.02359008789062
Norway,NOR,1971,0,9.348031044006348,96.00080108642578
Norway,NOR,1972,0,10.149791717529297,100.55224609375
Norway,NOR,1973,0,10.911312103271484,102.16668701171875
Norway,NOR,1974,0,12.09710693359375,92.95791625976562
Norway,NOR,1975,0,11.502116203308105,96.23274993896484
Norway,NOR,1976,0,11.097846031188965,106.44093322753906
Norway,NOR,1977,3.9890899658203125,9.555487632751465,104.85936737060547
Norway,NOR,1978,6.698880195617676,9.847888946533203,116.65633392333984
Norway,NOR,1979,7.65254020690918,12.263671875,116.01387023925781
Norway,NOR,1980,8.222410202026367,11.352112770080566,112.0844955444336
Norway,NOR,1981,10.106470108032227,11.3723726272583,104.18350982666016
Norway,NOR,1982,10.908940315246582,10.937643051147461,100.11226654052734
Norway,NOR,1983,12.281279563903809,11.652190208435059,98.31226348876953
Norway,NOR,1984,11.816080093383789,13.066397666931152,102.18022918701172
Norway,NOR,1985,12.455730438232422,13.01313304901123,107.21479797363281
Norway,NOR,1986,13.723400115966797,11.597308158874512,114.97386169433594
Norway,NOR,1987,15.107370376586914,11.204191207885742,114.5948715209961
Norway,NOR,1988,19.02667999267578,11.501965522766113,107.59319305419922
Norway,NOR,1989,21.07356071472168,10.077324867248535,108.83678436279297
Norway,NOR,1990,22.317970275878906,9.437521934509277,104.73780059814453
Norway,NOR,1991,25.144060134887695,8.399316787719727,96.91612243652344
Norway,NOR,1992,27.06300926208496,8.438346862792969,99.8434066772461
Norway,NOR,1993,28.470239639282227,9.125279426574707,105.48894500732422
Norway,NOR,1994,30.563640594482422,10.288381576538086,107.63432312011719
Norway,NOR,1995,30.854389190673828,11.232914924621582,106.41788482666016
Norway,NOR,1996,33.49440002441406,11.170466423034668,113.95960235595703
Norway,NOR,1997,38.68138122558594,11.084599494934082,115.51258850097656
Norway,NOR,1998,39.507110595703125,12.029131889343262,115.73517608642578
Norway,NOR,1999,37.739349365234375,11.271944999694824,114.7408447265625
Norway,NOR,2000,42.36809158325195,11.545156478881836,106.319580078125
Norway,NOR,2001,39.26287841796875,10.288381576538086,120.6412582397461
Norway,NOR,2002,41.902889251708984,8.922322273254395,116.79222106933594
Norway,NOR,2003,45.14765930175781,8.71155834197998,120.55917358398438
Norway,NOR,2004,47.74114990234375,9.835630416870117,117.99325561523438
Norway,NOR,2005,43.69921112060547,8.399316787719727,117.61478424072266
Norway,NOR,2006,43.316410064697266,7.204989910125732,120.29048156738281
Norway,NOR,2007,41.76111602783203,7.923146724700928,119.56424713134766
Norway,NOR,2008,42.994991302490234,8.16513442993164,117.87445831298828
Norway,NOR,2009,41.29312515258789,6.5,119.02104949951172
Norway,NOR,2010,40.97210693359375,8.86111068725586,121.6048812866211
Norway,NOR,2011,40.324012756347656,9.833333015441895,119.48556518554688
Norway,NOR,2012,40.08213424682617,9.527777671813965,116.85442352294922
Norway,NOR,2013,39.7409553527832,9.027777671813965,120.9051742553711
