"Havaintoasema","Vuosi","Kuukausi","Päivä","Aika [Paikallinen aika]","N2000-järjestelmässä [mm]"
"Pietarsaari Leppäluoto","2001","8","7","11:00","308"
"Pietarsaari Leppäluoto","2001","8","7","12:00","315"
"Pietarsaari Leppäluoto","2001","8","7","13:00","329"
"Pietarsaari Leppäluoto","2001","8","7","14:00","317"
"Pietarsaari Leppäluoto","2001","8","7","15:00","321"
"Pietarsaari Leppäluoto","2001","8","7","16:00","319"
"Pietarsaari Leppäluoto","2001","8","7","17:00","323"
"Pietarsaari Leppäluoto","2001","8","7","18:00","326"
"Pietarsaari Leppäluoto","2001","8","7","19:00","322"
"Pietarsaari Leppäluoto","2001","8","7","20:00","325"
"Pietarsaari Leppäluoto","2001","8","7","21:00","325"
"Pietarsaari Leppäluoto","2001","8","7","22:00","330"
"Pietarsaari Leppäluoto","2001","8","7","23:00","346"
"Pietarsaari Leppäluoto","2001","8","8","00:00","339"
"Pietarsaari Leppäluoto","2001","8","8","01:00","344"
"Pietarsaari Leppäluoto","2001","8","8","02:00","344"
"Pietarsaari Leppäluoto","2001","8","8","03:00","340"
"Pietarsaari Leppäluoto","2001","8","8","04:00","353"
"Pietarsaari Leppäluoto","2001","8","8","05:00","344"
"Pietarsaari Leppäluoto","2001","8","8","06:00","358"
"Pietarsaari Leppäluoto","2001","8","8","07:00","344"
"Pietarsaari Leppäluoto","2001","8","8","08:00","340"
"Pietarsaari Leppäluoto","2001","8","8","09:00","326"
"Pietarsaari Leppäluoto","2001","8","8","10:00","296"
"Pietarsaari Leppäluoto","2001","8","8","11:00","313"
"Pietarsaari Leppäluoto","2001","8","8","12:00","310"
"Pietarsaari Leppäluoto","2001","8","8","13:00","318"
"Pietarsaari Leppäluoto","2001","8","8","14:00","319"
"Pietarsaari Leppäluoto","2001","8","8","15:00","336"
"Pietarsaari Leppäluoto","2001","8","8","16:00","331"
"Pietarsaari Leppäluoto","2001","8","8","17:00","332"
"Pietarsaari Leppäluoto","2001","8","8","18:00","334"
"Pietarsaari Leppäluoto","2001","8","8","19:00","350"
"Pietarsaari Leppäluoto","2001","8","8","20:00","355"
"Pietarsaari Leppäluoto","2001","8","8","21:00","354"
"Pietarsaari Leppäluoto","2001","8","8","22:00","334"
"Pietarsaari Leppäluoto","2001","8","8","23:00","330"
"Pietarsaari Leppäluoto","2001","8","9","00:00","306"
"Pietarsaari Leppäluoto","2001","8","9","01:00","315"
"Pietarsaari Leppäluoto","2001","8","9","02:00","307"
"Pietarsaari Leppäluoto","2001","8","9","03:00","307"
"Pietarsaari Leppäluoto","2001","8","9","04:00","310"
"Pietarsaari Leppäluoto","2001","8","9","05:00","301"
"Pietarsaari Leppäluoto","2001","8","9","06:00","303"
"Pietarsaari Leppäluoto","2001","8","9","07:00","286"
"Pietarsaari Leppäluoto","2001","8","9","08:00","294"
"Pietarsaari Leppäluoto","2001","8","9","09:00","299"
"Pietarsaari Leppäluoto","2001","8","9","10:00","316"
"Pietarsaari Leppäluoto","2001","8","9","11:00","323"
"Pietarsaari Leppäluoto","2001","8","9","12:00","347"
"Pietarsaari Leppäluoto","2001","8","9","13:00","315"
"Pietarsaari Leppäluoto","2001","8","9","14:00","324"
"Pietarsaari Leppäluoto","2001","8","9","15:00","313"
"Pietarsaari Leppäluoto","2001","8","9","16:00","333"
"Pietarsaari Leppäluoto","2001","8","9","17:00","352"
"Pietarsaari Leppäluoto","2001","8","9","18:00","344"
"Pietarsaari Leppäluoto","2001","8","9","19:00","379"
"Pietarsaari Leppäluoto","2001","8","9","20:00","336"
"Pietarsaari Leppäluoto","2001","8","9","21:00","343"
"Pietarsaari Leppäluoto","2001","8","9","22:00","365"
"Pietarsaari Leppäluoto","2001","8","9","23:00","352"
"Pietarsaari Leppäluoto","2001","8","10","00:00","387"
"Pietarsaari Leppäluoto","2001","8","10","01:00","372"
"Pietarsaari Leppäluoto","2001","8","10","02:00","412"
"Pietarsaari Leppäluoto","2001","8","10","03:00","427"
"Pietarsaari Leppäluoto","2001","8","10","04:00","445"
"Pietarsaari Leppäluoto","2001","8","10","05:00","450"
"Pietarsaari Leppäluoto","2001","8","10","06:00","424"
"Pietarsaari Leppäluoto","2001","8","10","07:00","420"
"Pietarsaari Leppäluoto","2001","8","10","08:00","398"
"Pietarsaari Leppäluoto","2001","8","10","09:00","402"
"Pietarsaari Leppäluoto","2001","8","10","10:00","413"
"Pietarsaari Leppäluoto","2001","8","10","11:00","409"
"Pietarsaari Leppäluoto","2001","8","10","12:00","414"
"Pietarsaari Leppäluoto","2001","8","10","13:00","409"
"Pietarsaari Leppäluoto","2001","8","10","14:00","416"
"Pietarsaari Leppäluoto","2001","8","10","15:00","403"
"Pietarsaari Leppäluoto","2001","8","10","16:00","407"
"Pietarsaari Leppäluoto","2001","8","10","17:00","387"
"Pietarsaari Leppäluoto","2001","8","10","18:00","406"
"Pietarsaari Leppäluoto","2001","8","10","19:00","414"
"Pietarsaari Leppäluoto","2001","8","10","20:00","407"
"Pietarsaari Leppäluoto","2001","8","10","21:00","399"
"Pietarsaari Leppäluoto","2001","8","10","22:00","393"
"Pietarsaari Leppäluoto","2001","8","10","23:00","403"
"Pietarsaari Leppäluoto","2001","8","11","00:00","407"
"Pietarsaari Leppäluoto","2001","8","11","01:00","396"
"Pietarsaari Leppäluoto","2001","8","11","02:00","402"
"Pietarsaari Leppäluoto","2001","8","11","03:00","394"
"Pietarsaari Leppäluoto","2001","8","11","04:00","398"
"Pietarsaari Leppäluoto","2001","8","11","05:00","395"
"Pietarsaari Leppäluoto","2001","8","11","06:00","384"
"Pietarsaari Leppäluoto","2001","8","11","07:00","380"
"Pietarsaari Leppäluoto","2001","8","11","08:00","366"
"Pietarsaari Leppäluoto","2001","8","11","09:00","372"
"Pietarsaari Leppäluoto","2001","8","11","10:00","365"
"Pietarsaari Leppäluoto","2001","8","11","11:00","367"
"Pietarsaari Leppäluoto","2001","8","11","12:00","372"
"Pietarsaari Leppäluoto","2001","8","11","13:00","372"
"Pietarsaari Leppäluoto","2001","8","11","14:00","371"
"Pietarsaari Leppäluoto","2001","8","11","15:00","371"
"Pietarsaari Leppäluoto","2001","8","11","16:00","362"
"Pietarsaari Leppäluoto","2001","8","11","17:00","378"
"Pietarsaari Leppäluoto","2001","8","11","18:00","370"
"Pietarsaari Leppäluoto","2001","8","11","19:00","382"
"Pietarsaari Leppäluoto","2001","8","11","20:00","386"
"Pietarsaari Leppäluoto","2001","8","11","21:00","387"
"Pietarsaari Leppäluoto","2001","8","11","22:00","392"
"Pietarsaari Leppäluoto","2001","8","11","23:00","394"
"Pietarsaari Leppäluoto","2001","8","12","00:00","401"
"Pietarsaari Leppäluoto","2001","8","12","01:00","397"
"Pietarsaari Leppäluoto","2001","8","12","02:00","401"
"Pietarsaari Leppäluoto","2001","8","12","03:00","409"
"Pietarsaari Leppäluoto","2001","8","12","04:00","412"
"Pietarsaari Leppäluoto","2001","8","12","05:00","404"
"Pietarsaari Leppäluoto","2001","8","12","06:00","400"
"Pietarsaari Leppäluoto","2001","8","12","07:00","399"
"Pietarsaari Leppäluoto","2001","8","12","08:00","391"
"Pietarsaari Leppäluoto","2001","8","12","09:00","387"
"Pietarsaari Leppäluoto","2001","8","12","10:00","377"
"Pietarsaari Leppäluoto","2001","8","12","11:00","376"
"Pietarsaari Leppäluoto","2001","8","12","12:00","368"
"Pietarsaari Leppäluoto","2001","8","12","13:00","376"
"Pietarsaari Leppäluoto","2001","8","12","14:00","385"
"Pietarsaari Leppäluoto","2001","8","12","15:00","391"
"Pietarsaari Leppäluoto","2001","8","12","16:00","385"
"Pietarsaari Leppäluoto","2001","8","12","17:00","390"
"Pietarsaari Leppäluoto","2001","8","12","18:00","415"
"Pietarsaari Leppäluoto","2001","8","12","19:00","418"
"Pietarsaari Leppäluoto","2001","8","12","20:00","445"
"Pietarsaari Leppäluoto","2001","8","12","21:00","508"
"Pietarsaari Leppäluoto","2001","8","12","22:00","450"
"Pietarsaari Leppäluoto","2001","8","12","23:00","503"
"Pietarsaari Leppäluoto","2001","8","13","00:00","483"
"Pietarsaari Leppäluoto","2001","8","13","01:00","488"
"Pietarsaari Leppäluoto","2001","8","13","02:00","486"
"Pietarsaari Leppäluoto","2001","8","13","03:00","479"
"Pietarsaari Leppäluoto","2001","8","13","04:00","513"
"Pietarsaari Leppäluoto","2001","8","13","05:00","518"
"Pietarsaari Leppäluoto","2001","8","13","06:00","523"
"Pietarsaari Leppäluoto","2001","8","13","07:00","525"
"Pietarsaari Leppäluoto","2001","8","13","08:00","482"
"Pietarsaari Leppäluoto","2001","8","13","09:00","457"
"Pietarsaari Leppäluoto","2001","8","13","10:00","439"
"Pietarsaari Leppäluoto","2001","8","13","11:00","427"
"Pietarsaari Leppäluoto","2001","8","13","12:00","422"
"Pietarsaari Leppäluoto","2001","8","13","13:00","419"
"Pietarsaari Leppäluoto","2001","8","13","14:00","406"
"Pietarsaari Leppäluoto","2001","8","13","15:00","397"
"Pietarsaari Leppäluoto","2001","8","13","16:00","390"
"Pietarsaari Leppäluoto","2001","8","13","17:00","381"
"Pietarsaari Leppäluoto","2001","8","13","18:00","381"
"Pietarsaari Leppäluoto","2001","8","13","19:00","391"
"Pietarsaari Leppäluoto","2001","8","13","20:00","399"
"Pietarsaari Leppäluoto","2001","8","13","21:00","414"
"Pietarsaari Leppäluoto","2001","8","13","22:00","411"
"Pietarsaari Leppäluoto","2001","8","13","23:00","421"
"Pietarsaari Leppäluoto","2001","8","14","00:00","417"
"Pietarsaari Leppäluoto","2001","8","14","01:00","425"
"Pietarsaari Leppäluoto","2001","8","14","02:00","421"
"Pietarsaari Leppäluoto","2001","8","14","03:00","430"
"Pietarsaari Leppäluoto","2001","8","14","04:00","424"
"Pietarsaari Leppäluoto","2001","8","14","05:00","427"
"Pietarsaari Leppäluoto","2001","8","14","06:00","421"
"Pietarsaari Leppäluoto","2001","8","14","07:00","418"
"Pietarsaari Leppäluoto","2001","8","14","08:00","409"
"Pietarsaari Leppäluoto","2001","8","14","09:00","401"
"Pietarsaari Leppäluoto","2001","8","14","10:00","400"
"Pietarsaari Leppäluoto","2001","8","14","11:00","384"
"Pietarsaari Leppäluoto","2001","8","14","12:00","399"
"Pietarsaari Leppäluoto","2001","8","14","13:00","396"
"Pietarsaari Leppäluoto","2001","8","14","14:00","411"
"Pietarsaari Leppäluoto","2001","8","14","15:00","404"
"Pietarsaari Leppäluoto","2001","8","14","16:00","407"
"Pietarsaari Leppäluoto","2001","8","14","17:00","411"
"Pietarsaari Leppäluoto","2001","8","14","18:00","402"
"Pietarsaari Leppäluoto","2001","8","14","19:00","434"
"Pietarsaari Leppäluoto","2001","8","14","20:00","439"
"Pietarsaari Leppäluoto","2001","8","14","21:00","459"
"Pietarsaari Leppäluoto","2001","8","14","22:00","461"
"Pietarsaari Leppäluoto","2001","8","14","23:00","456"
"Pietarsaari Leppäluoto","2001","8","15","00:00","461"
"Pietarsaari Leppäluoto","2001","8","15","01:00","467"
"Pietarsaari Leppäluoto","2001","8","15","02:00","460"
"Pietarsaari Leppäluoto","2001","8","15","03:00","452"
"Pietarsaari Leppäluoto","2001","8","15","04:00","459"
"Pietarsaari Leppäluoto","2001","8","15","05:00","438"
"Pietarsaari Leppäluoto","2001","8","15","06:00","459"
"Pietarsaari Leppäluoto","2001","8","15","07:00","438"
"Pietarsaari Leppäluoto","2001","8","15","08:00","447"
"Pietarsaari Leppäluoto","2001","8","15","09:00","429"
"Pietarsaari Leppäluoto","2001","8","15","10:00","410"
"Pietarsaari Leppäluoto","2001","8","15","11:00","426"
"Pietarsaari Leppäluoto","2001","8","15","12:00","416"
"Pietarsaari Leppäluoto","2001","8","15","13:00","403"
"Pietarsaari Leppäluoto","2001","8","15","14:00","413"
"Pietarsaari Leppäluoto","2001","8","15","15:00","394"
"Pietarsaari Leppäluoto","2001","8","15","16:00","396"
"Pietarsaari Leppäluoto","2001","8","15","17:00","387"
"Pietarsaari Leppäluoto","2001","8","15","18:00","409"
"Pietarsaari Leppäluoto","2001","8","15","19:00","385"
"Pietarsaari Leppäluoto","2001","8","15","20:00","399"
"Pietarsaari Leppäluoto","2001","8","15","21:00","404"
"Pietarsaari Leppäluoto","2001","8","15","22:00","405"
"Pietarsaari Leppäluoto","2001","8","15","23:00","409"
"Pietarsaari Leppäluoto","2001","8","16","00:00","415"
"Pietarsaari Leppäluoto","2001","8","16","01:00","421"
"Pietarsaari Leppäluoto","2001","8","16","02:00","414"
"Pietarsaari Leppäluoto","2001","8","16","03:00","426"
"Pietarsaari Leppäluoto","2001","8","16","04:00","412"
"Pietarsaari Leppäluoto","2001","8","16","05:00","419"
"Pietarsaari Leppäluoto","2001","8","16","06:00","403"
"Pietarsaari Leppäluoto","2001","8","16","07:00","412"
"Pietarsaari Leppäluoto","2001","8","16","08:00","418"
"Pietarsaari Leppäluoto","2001","8","16","09:00","427"
"Pietarsaari Leppäluoto","2001","8","16","10:00","430"
"Pietarsaari Leppäluoto","2001","8","16","11:00","433"
"Pietarsaari Leppäluoto","2001","8","16","12:00","417"
"Pietarsaari Leppäluoto","2001","8","16","13:00","414"
"Pietarsaari Leppäluoto","2001","8","16","14:00","430"
"Pietarsaari Leppäluoto","2001","8","16","15:00","431"
"Pietarsaari Leppäluoto","2001","8","16","16:00","430"
"Pietarsaari Leppäluoto","2001","8","16","17:00","437"
"Pietarsaari Leppäluoto","2001","8","16","18:00","445"
"Pietarsaari Leppäluoto","2001","8","16","19:00","417"
"Pietarsaari Leppäluoto","2001","8","16","20:00","418"
"Pietarsaari Leppäluoto","2001","8","16","21:00","411"
"Pietarsaari Leppäluoto","2001","8","16","22:00","448"
"Pietarsaari Leppäluoto","2001","8","16","23:00","435"
"Pietarsaari Leppäluoto","2001","8","17","00:00","467"
"Pietarsaari Leppäluoto","2001","8","17","01:00","451"
"Pietarsaari Leppäluoto","2001","8","17","02:00","451"
"Pietarsaari Leppäluoto","2001","8","17","03:00","474"
"Pietarsaari Leppäluoto","2001","8","17","04:00","438"
"Pietarsaari Leppäluoto","2001","8","17","05:00","478"
"Pietarsaari Leppäluoto","2001","8","17","06:00","430"
"Pietarsaari Leppäluoto","2001","8","17","07:00","504"
"Pietarsaari Leppäluoto","2001","8","17","08:00","374"
"Pietarsaari Leppäluoto","2001","8","17","09:00","576"
"Pietarsaari Leppäluoto","2001","8","17","10:00","464"
"Pietarsaari Leppäluoto","2001","8","17","11:00","556"
"Pietarsaari Leppäluoto","2001","8","17","12:00","447"
"Pietarsaari Leppäluoto","2001","8","17","13:00","494"
"Pietarsaari Leppäluoto","2001","8","17","14:00","495"
"Pietarsaari Leppäluoto","2001","8","17","15:00","467"
"Pietarsaari Leppäluoto","2001","8","17","16:00","502"
"Pietarsaari Leppäluoto","2001","8","17","17:00","472"
"Pietarsaari Leppäluoto","2001","8","17","18:00","494"
"Pietarsaari Leppäluoto","2001","8","17","19:00","482"
"Pietarsaari Leppäluoto","2001","8","17","20:00","497"
"Pietarsaari Leppäluoto","2001","8","17","21:00","496"
"Pietarsaari Leppäluoto","2001","8","17","22:00","511"
"Pietarsaari Leppäluoto","2001","8","17","23:00","586"
"Pietarsaari Leppäluoto","2001","8","18","00:00","540"
"Pietarsaari Leppäluoto","2001","8","18","01:00","632"
"Pietarsaari Leppäluoto","2001","8","18","02:00","566"
"Pietarsaari Leppäluoto","2001","8","18","03:00","579"
"Pietarsaari Leppäluoto","2001","8","18","04:00","556"
"Pietarsaari Leppäluoto","2001","8","18","05:00","520"
"Pietarsaari Leppäluoto","2001","8","18","06:00","508"
"Pietarsaari Leppäluoto","2001","8","18","07:00","494"
"Pietarsaari Leppäluoto","2001","8","18","08:00","493"
"Pietarsaari Leppäluoto","2001","8","18","09:00","507"
"Pietarsaari Leppäluoto","2001","8","18","10:00","519"
"Pietarsaari Leppäluoto","2001","8","18","11:00","541"
"Pietarsaari Leppäluoto","2001","8","18","12:00","548"
"Pietarsaari Leppäluoto","2001","8","18","13:00","542"
"Pietarsaari Leppäluoto","2001","8","18","14:00","517"
"Pietarsaari Leppäluoto","2001","8","18","15:00","503"
"Pietarsaari Leppäluoto","2001","8","18","16:00","479"
"Pietarsaari Leppäluoto","2001","8","18","17:00","479"
"Pietarsaari Leppäluoto","2001","8","18","18:00","453"
"Pietarsaari Leppäluoto","2001","8","18","19:00","417"
"Pietarsaari Leppäluoto","2001","8","18","20:00","414"
"Pietarsaari Leppäluoto","2001","8","18","21:00","395"
"Pietarsaari Leppäluoto","2001","8","18","22:00","397"
"Pietarsaari Leppäluoto","2001","8","18","23:00","408"
"Pietarsaari Leppäluoto","2001","8","19","00:00","392"
"Pietarsaari Leppäluoto","2001","8","19","01:00","408"
"Pietarsaari Leppäluoto","2001","8","19","02:00","394"
"Pietarsaari Leppäluoto","2001","8","19","03:00","362"
"Pietarsaari Leppäluoto","2001","8","19","04:00","366"
"Pietarsaari Leppäluoto","2001","8","19","05:00","357"
"Pietarsaari Leppäluoto","2001","8","19","06:00","371"
"Pietarsaari Leppäluoto","2001","8","19","07:00","368"
"Pietarsaari Leppäluoto","2001","8","19","08:00","350"
"Pietarsaari Leppäluoto","2001","8","19","09:00","353"
"Pietarsaari Leppäluoto","2001","8","19","10:00","316"
"Pietarsaari Leppäluoto","2001","8","19","11:00","321"
"Pietarsaari Leppäluoto","2001","8","19","12:00","313"
"Pietarsaari Leppäluoto","2001","8","19","13:00","316"
"Pietarsaari Leppäluoto","2001","8","19","14:00","312"
"Pietarsaari Leppäluoto","2001","8","19","15:00","307"
"Pietarsaari Leppäluoto","2001","8","19","16:00","314"
"Pietarsaari Leppäluoto","2001","8","19","17:00","296"
"Pietarsaari Leppäluoto","2001","8","19","18:00","291"
"Pietarsaari Leppäluoto","2001","8","19","19:00","280"
"Pietarsaari Leppäluoto","2001","8","19","20:00","266"
"Pietarsaari Leppäluoto","2001","8","19","21:00","268"
"Pietarsaari Leppäluoto","2001","8","19","22:00","268"
"Pietarsaari Leppäluoto","2001","8","19","23:00","269"
"Pietarsaari Leppäluoto","2001","8","20","00:00","269"
"Pietarsaari Leppäluoto","2001","8","20","01:00","258"
"Pietarsaari Leppäluoto","2001","8","20","02:00","261"
"Pietarsaari Leppäluoto","2001","8","20","03:00","244"
"Pietarsaari Leppäluoto","2001","8","20","04:00","252"
"Pietarsaari Leppäluoto","2001","8","20","05:00","240"
"Pietarsaari Leppäluoto","2001","8","20","06:00","249"
"Pietarsaari Leppäluoto","2001","8","20","07:00","226"
"Pietarsaari Leppäluoto","2001","8","20","08:00","232"
"Pietarsaari Leppäluoto","2001","8","20","09:00","223"
"Pietarsaari Leppäluoto","2001","8","20","10:00","220"
"Pietarsaari Leppäluoto","2001","8","20","11:00","221"
"Pietarsaari Leppäluoto","2001","8","20","12:00","217"
"Pietarsaari Leppäluoto","2001","8","20","13:00","228"
"Pietarsaari Leppäluoto","2001","8","20","14:00","219"
"Pietarsaari Leppäluoto","2001","8","20","15:00","232"
"Pietarsaari Leppäluoto","2001","8","20","16:00","229"
"Pietarsaari Leppäluoto","2001","8","20","17:00","234"
"Pietarsaari Leppäluoto","2001","8","20","18:00","217"
"Pietarsaari Leppäluoto","2001","8","20","19:00","216"
"Pietarsaari Leppäluoto","2001","8","20","20:00","199"
"Pietarsaari Leppäluoto","2001","8","20","21:00","211"
"Pietarsaari Leppäluoto","2001","8","20","22:00","207"
"Pietarsaari Leppäluoto","2001","8","20","23:00","210"
"Pietarsaari Leppäluoto","2001","8","21","00:00","203"
"Pietarsaari Leppäluoto","2001","8","21","01:00","215"
"Pietarsaari Leppäluoto","2001","8","21","02:00","227"
"Pietarsaari Leppäluoto","2001","8","21","03:00","241"
"Pietarsaari Leppäluoto","2001","8","21","04:00","238"
"Pietarsaari Leppäluoto","2001","8","21","05:00","241"
"Pietarsaari Leppäluoto","2001","8","21","06:00","242"
"Pietarsaari Leppäluoto","2001","8","21","07:00","244"
"Pietarsaari Leppäluoto","2001","8","21","08:00","237"
"Pietarsaari Leppäluoto","2001","8","21","09:00","235"
"Pietarsaari Leppäluoto","2001","8","21","10:00","229"
"Pietarsaari Leppäluoto","2001","8","21","11:00","219"
"Pietarsaari Leppäluoto","2001","8","21","12:00","223"
"Pietarsaari Leppäluoto","2001","8","21","13:00","208"
"Pietarsaari Leppäluoto","2001","8","21","14:00","214"
"Pietarsaari Leppäluoto","2001","8","21","15:00","206"
"Pietarsaari Leppäluoto","2001","8","21","16:00","195"
"Pietarsaari Leppäluoto","2001","8","21","17:00","202"
"Pietarsaari Leppäluoto","2001","8","21","18:00","173"
"Pietarsaari Leppäluoto","2001","8","21","19:00","156"
"Pietarsaari Leppäluoto","2001","8","21","20:00","145"
"Pietarsaari Leppäluoto","2001","8","21","21:00","155"
"Pietarsaari Leppäluoto","2001","8","21","22:00","172"
"Pietarsaari Leppäluoto","2001","8","21","23:00","152"
"Pietarsaari Leppäluoto","2001","8","22","00:00","164"
"Pietarsaari Leppäluoto","2001","8","22","01:00","157"
"Pietarsaari Leppäluoto","2001","8","22","02:00","166"
"Pietarsaari Leppäluoto","2001","8","22","03:00","159"
"Pietarsaari Leppäluoto","2001","8","22","04:00","166"
"Pietarsaari Leppäluoto","2001","8","22","05:00","175"
"Pietarsaari Leppäluoto","2001","8","22","06:00","183"
"Pietarsaari Leppäluoto","2001","8","22","07:00","177"
"Pietarsaari Leppäluoto","2001","8","22","08:00","179"
"Pietarsaari Leppäluoto","2001","8","22","09:00","170"
"Pietarsaari Leppäluoto","2001","8","22","10:00","170"
"Pietarsaari Leppäluoto","2001","8","22","11:00","174"
"Pietarsaari Leppäluoto","2001","8","22","12:00","175"
"Pietarsaari Leppäluoto","2001","8","22","13:00","182"
"Pietarsaari Leppäluoto","2001","8","22","14:00","170"
"Pietarsaari Leppäluoto","2001","8","22","15:00","176"
"Pietarsaari Leppäluoto","2001","8","22","16:00","173"
"Pietarsaari Leppäluoto","2001","8","22","17:00","168"
"Pietarsaari Leppäluoto","2001","8","22","18:00","165"
"Pietarsaari Leppäluoto","2001","8","22","19:00","156"
"Pietarsaari Leppäluoto","2001","8","22","20:00","165"
"Pietarsaari Leppäluoto","2001","8","22","21:00","147"
"Pietarsaari Leppäluoto","2001","8","22","22:00","156"
"Pietarsaari Leppäluoto","2001","8","22","23:00","161"
"Pietarsaari Leppäluoto","2001","8","23","00:00","157"
"Pietarsaari Leppäluoto","2001","8","23","01:00","161"
"Pietarsaari Leppäluoto","2001","8","23","02:00","150"
"Pietarsaari Leppäluoto","2001","8","23","03:00","167"
"Pietarsaari Leppäluoto","2001","8","23","04:00","172"
"Pietarsaari Leppäluoto","2001","8","23","05:00","175"
"Pietarsaari Leppäluoto","2001","8","23","06:00","186"
"Pietarsaari Leppäluoto","2001","8","23","07:00","192"
"Pietarsaari Leppäluoto","2001","8","23","08:00","191"
"Pietarsaari Leppäluoto","2001","8","23","09:00","198"
"Pietarsaari Leppäluoto","2001","8","23","10:00","191"
"Pietarsaari Leppäluoto","2001","8","23","11:00","204"
"Pietarsaari Leppäluoto","2001","8","23","12:00","193"
"Pietarsaari Leppäluoto","2001","8","23","13:00","206"
"Pietarsaari Leppäluoto","2001","8","23","14:00","210"
"Pietarsaari Leppäluoto","2001","8","23","15:00","218"
"Pietarsaari Leppäluoto","2001","8","23","16:00","210"
"Pietarsaari Leppäluoto","2001","8","23","17:00","216"
"Pietarsaari Leppäluoto","2001","8","23","18:00","213"
"Pietarsaari Leppäluoto","2001","8","23","19:00","198"
"Pietarsaari Leppäluoto","2001","8","23","20:00","210"
"Pietarsaari Leppäluoto","2001","8","23","21:00","202"
"Pietarsaari Leppäluoto","2001","8","23","22:00","221"
"Pietarsaari Leppäluoto","2001","8","23","23:00","211"
"Pietarsaari Leppäluoto","2001","8","24","00:00","204"
"Pietarsaari Leppäluoto","2001","8","24","01:00","218"
"Pietarsaari Leppäluoto","2001","8","24","02:00","208"
"Pietarsaari Leppäluoto","2001","8","24","03:00","216"
"Pietarsaari Leppäluoto","2001","8","24","04:00","216"
"Pietarsaari Leppäluoto","2001","8","24","05:00","224"
"Pietarsaari Leppäluoto","2001","8","24","06:00","227"
"Pietarsaari Leppäluoto","2001","8","24","07:00","217"
"Pietarsaari Leppäluoto","2001","8","24","08:00","219"
"Pietarsaari Leppäluoto","2001","8","24","09:00","206"
"Pietarsaari Leppäluoto","2001","8","24","10:00","212"
"Pietarsaari Leppäluoto","2001","8","24","11:00","207"
"Pietarsaari Leppäluoto","2001","8","24","12:00","216"
"Pietarsaari Leppäluoto","2001","8","24","13:00","213"
"Pietarsaari Leppäluoto","2001","8","24","14:00","211"
"Pietarsaari Leppäluoto","2001","8","24","15:00","208"
"Pietarsaari Leppäluoto","2001","8","24","16:00","203"
"Pietarsaari Leppäluoto","2001","8","24","17:00","207"
"Pietarsaari Leppäluoto","2001","8","24","18:00","199"
"Pietarsaari Leppäluoto","2001","8","24","19:00","205"
"Pietarsaari Leppäluoto","2001","8","24","20:00","207"
"Pietarsaari Leppäluoto","2001","8","24","21:00","207"
"Pietarsaari Leppäluoto","2001","8","24","22:00","204"
"Pietarsaari Leppäluoto","2001","8","24","23:00","207"
"Pietarsaari Leppäluoto","2001","8","25","00:00","210"
"Pietarsaari Leppäluoto","2001","8","25","01:00","210"
"Pietarsaari Leppäluoto","2001","8","25","02:00","209"
"Pietarsaari Leppäluoto","2001","8","25","03:00","218"
"Pietarsaari Leppäluoto","2001","8","25","04:00","209"
"Pietarsaari Leppäluoto","2001","8","25","05:00","213"
"Pietarsaari Leppäluoto","2001","8","25","06:00","197"
"Pietarsaari Leppäluoto","2001","8","25","07:00","195"
"Pietarsaari Leppäluoto","2001","8","25","08:00","189"
"Pietarsaari Leppäluoto","2001","8","25","09:00","176"
"Pietarsaari Leppäluoto","2001","8","25","10:00","182"
"Pietarsaari Leppäluoto","2001","8","25","11:00","162"
"Pietarsaari Leppäluoto","2001","8","25","12:00","168"
"Pietarsaari Leppäluoto","2001","8","25","13:00","158"
"Pietarsaari Leppäluoto","2001","8","25","14:00","156"
"Pietarsaari Leppäluoto","2001","8","25","15:00","155"
"Pietarsaari Leppäluoto","2001","8","25","16:00","150"
"Pietarsaari Leppäluoto","2001","8","25","17:00","159"
"Pietarsaari Leppäluoto","2001","8","25","18:00","154"
"Pietarsaari Leppäluoto","2001","8","25","19:00","161"
"Pietarsaari Leppäluoto","2001","8","25","20:00","162"
"Pietarsaari Leppäluoto","2001","8","25","21:00","164"
"Pietarsaari Leppäluoto","2001","8","25","22:00","166"
"Pietarsaari Leppäluoto","2001","8","25","23:00","165"
"Pietarsaari Leppäluoto","2001","8","26","00:00","170"
"Pietarsaari Leppäluoto","2001","8","26","01:00","168"
"Pietarsaari Leppäluoto","2001","8","26","02:00","178"
"Pietarsaari Leppäluoto","2001","8","26","03:00","176"
"Pietarsaari Leppäluoto","2001","8","26","04:00","184"
"Pietarsaari Leppäluoto","2001","8","26","05:00","178"
"Pietarsaari Leppäluoto","2001","8","26","06:00","185"
"Pietarsaari Leppäluoto","2001","8","26","07:00","181"
"Pietarsaari Leppäluoto","2001","8","26","08:00","176"
"Pietarsaari Leppäluoto","2001","8","26","09:00","179"
"Pietarsaari Leppäluoto","2001","8","26","10:00","165"
"Pietarsaari Leppäluoto","2001","8","26","11:00","165"
"Pietarsaari Leppäluoto","2001","8","26","12:00","165"
"Pietarsaari Leppäluoto","2001","8","26","13:00","164"
"Pietarsaari Leppäluoto","2001","8","26","14:00","158"
"Pietarsaari Leppäluoto","2001","8","26","15:00","156"
"Pietarsaari Leppäluoto","2001","8","26","16:00","156"
"Pietarsaari Leppäluoto","2001","8","26","17:00","162"
"Pietarsaari Leppäluoto","2001","8","26","18:00","165"
