"Havaintoasema","Vuosi","Kuukausi","Päivä","Aika [Paikallinen aika]","N2000-järjestelmässä [mm]"
"Pietarsaari Leppäluoto","1971","7","29","16:00","291"
"Pietarsaari Leppäluoto","1971","7","29","17:00","307"
"Pietarsaari Leppäluoto","1971","7","29","18:00","297"
"Pietarsaari Leppäluoto","1971","7","29","19:00","291"
"Pietarsaari Leppäluoto","1971","7","29","20:00","283"
"Pietarsaari Leppäluoto","1971","7","29","21:00","281"
"Pietarsaari Leppäluoto","1971","7","29","22:00","280"
"Pietarsaari Leppäluoto","1971","7","29","23:00","281"
"Pietarsaari Leppäluoto","1971","7","30","00:00","289"
"Pietarsaari Leppäluoto","1971","7","30","01:00","291"
"Pietarsaari Leppäluoto","1971","7","30","02:00","305"
"Pietarsaari Leppäluoto","1971","7","30","03:00","303"
"Pietarsaari Leppäluoto","1971","7","30","04:00","311"
"Pietarsaari Leppäluoto","1971","7","30","05:00","311"
"Pietarsaari Leppäluoto","1971","7","30","06:00","319"
"Pietarsaari Leppäluoto","1971","7","30","07:00","335"
"Pietarsaari Leppäluoto","1971","7","30","08:00","328"
"Pietarsaari Leppäluoto","1971","7","30","09:00","337"
"Pietarsaari Leppäluoto","1971","7","30","10:00","339"
"Pietarsaari Leppäluoto","1971","7","30","11:00","355"
"Pietarsaari Leppäluoto","1971","7","30","12:00","344"
"Pietarsaari Leppäluoto","1971","7","30","13:00","343"
"Pietarsaari Leppäluoto","1971","7","30","14:00","355"
"Pietarsaari Leppäluoto","1971","7","30","15:00","341"
"Pietarsaari Leppäluoto","1971","7","30","16:00","351"
"Pietarsaari Leppäluoto","1971","7","30","17:00","352"
"Pietarsaari Leppäluoto","1971","7","30","18:00","361"
"Pietarsaari Leppäluoto","1971","7","30","19:00","368"
"Pietarsaari Leppäluoto","1971","7","30","20:00","363"
"Pietarsaari Leppäluoto","1971","7","30","21:00","363"
"Pietarsaari Leppäluoto","1971","7","30","22:00","378"
"Pietarsaari Leppäluoto","1971","7","30","23:00","359"
"Pietarsaari Leppäluoto","1971","7","31","00:00","387"
"Pietarsaari Leppäluoto","1971","7","31","01:00","377"
"Pietarsaari Leppäluoto","1971","7","31","02:00","381"
"Pietarsaari Leppäluoto","1971","7","31","03:00","381"
"Pietarsaari Leppäluoto","1971","7","31","04:00","377"
"Pietarsaari Leppäluoto","1971","7","31","05:00","377"
"Pietarsaari Leppäluoto","1971","7","31","06:00","371"
"Pietarsaari Leppäluoto","1971","7","31","07:00","376"
"Pietarsaari Leppäluoto","1971","7","31","08:00","357"
"Pietarsaari Leppäluoto","1971","7","31","09:00","359"
"Pietarsaari Leppäluoto","1971","7","31","10:00","340"
"Pietarsaari Leppäluoto","1971","7","31","11:00","343"
"Pietarsaari Leppäluoto","1971","7","31","12:00","349"
"Pietarsaari Leppäluoto","1971","7","31","13:00","341"
"Pietarsaari Leppäluoto","1971","7","31","14:00","364"
"Pietarsaari Leppäluoto","1971","7","31","15:00","327"
"Pietarsaari Leppäluoto","1971","7","31","16:00","359"
"Pietarsaari Leppäluoto","1971","7","31","17:00","341"
"Pietarsaari Leppäluoto","1971","7","31","18:00","341"
"Pietarsaari Leppäluoto","1971","7","31","19:00","357"
"Pietarsaari Leppäluoto","1971","7","31","20:00","371"
"Pietarsaari Leppäluoto","1971","7","31","21:00","387"
"Pietarsaari Leppäluoto","1971","7","31","22:00","379"
"Pietarsaari Leppäluoto","1971","7","31","23:00","401"
"Pietarsaari Leppäluoto","1971","8","1","00:00","391"
"Pietarsaari Leppäluoto","1971","8","1","01:00","401"
"Pietarsaari Leppäluoto","1971","8","1","02:00","413"
"Pietarsaari Leppäluoto","1971","8","1","03:00","411"
"Pietarsaari Leppäluoto","1971","8","1","04:00","415"
"Pietarsaari Leppäluoto","1971","8","1","05:00","413"
"Pietarsaari Leppäluoto","1971","8","1","06:00","406"
"Pietarsaari Leppäluoto","1971","8","1","07:00","403"
"Pietarsaari Leppäluoto","1971","8","1","08:00","407"
"Pietarsaari Leppäluoto","1971","8","1","09:00","387"
"Pietarsaari Leppäluoto","1971","8","1","10:00","392"
"Pietarsaari Leppäluoto","1971","8","1","11:00","383"
"Pietarsaari Leppäluoto","1971","8","1","12:00","383"
"Pietarsaari Leppäluoto","1971","8","1","13:00","379"
"Pietarsaari Leppäluoto","1971","8","1","14:00","371"
"Pietarsaari Leppäluoto","1971","8","1","15:00","367"
"Pietarsaari Leppäluoto","1971","8","1","16:00","377"
"Pietarsaari Leppäluoto","1971","8","1","17:00","365"
"Pietarsaari Leppäluoto","1971","8","1","18:00","383"
"Pietarsaari Leppäluoto","1971","8","1","19:00","375"
"Pietarsaari Leppäluoto","1971","8","1","20:00","385"
"Pietarsaari Leppäluoto","1971","8","1","21:00","387"
"Pietarsaari Leppäluoto","1971","8","1","22:00","407"
"Pietarsaari Leppäluoto","1971","8","1","23:00","401"
"Pietarsaari Leppäluoto","1971","8","2","00:00","409"
"Pietarsaari Leppäluoto","1971","8","2","01:00","407"
"Pietarsaari Leppäluoto","1971","8","2","02:00","405"
"Pietarsaari Leppäluoto","1971","8","2","03:00","407"
"Pietarsaari Leppäluoto","1971","8","2","04:00","401"
"Pietarsaari Leppäluoto","1971","8","2","05:00","393"
"Pietarsaari Leppäluoto","1971","8","2","06:00","385"
"Pietarsaari Leppäluoto","1971","8","2","07:00","377"
"Pietarsaari Leppäluoto","1971","8","2","08:00","376"
"Pietarsaari Leppäluoto","1971","8","2","09:00","361"
"Pietarsaari Leppäluoto","1971","8","2","10:00","358"
"Pietarsaari Leppäluoto","1971","8","2","11:00","349"
"Pietarsaari Leppäluoto","1971","8","2","12:00","335"
"Pietarsaari Leppäluoto","1971","8","2","13:00","327"
"Pietarsaari Leppäluoto","1971","8","2","14:00","331"
"Pietarsaari Leppäluoto","1971","8","2","15:00","305"
"Pietarsaari Leppäluoto","1971","8","2","16:00","299"
"Pietarsaari Leppäluoto","1971","8","2","17:00","293"
"Pietarsaari Leppäluoto","1971","8","2","18:00","291"
"Pietarsaari Leppäluoto","1971","8","2","19:00","291"
"Pietarsaari Leppäluoto","1971","8","2","20:00","280"
"Pietarsaari Leppäluoto","1971","8","2","21:00","281"
"Pietarsaari Leppäluoto","1971","8","2","22:00","289"
"Pietarsaari Leppäluoto","1971","8","2","23:00","291"
"Pietarsaari Leppäluoto","1971","8","3","00:00","301"
"Pietarsaari Leppäluoto","1971","8","3","01:00","301"
"Pietarsaari Leppäluoto","1971","8","3","02:00","295"
"Pietarsaari Leppäluoto","1971","8","3","03:00","307"
"Pietarsaari Leppäluoto","1971","8","3","04:00","306"
"Pietarsaari Leppäluoto","1971","8","3","05:00","315"
"Pietarsaari Leppäluoto","1971","8","3","06:00","317"
"Pietarsaari Leppäluoto","1971","8","3","07:00","321"
"Pietarsaari Leppäluoto","1971","8","3","08:00","321"
"Pietarsaari Leppäluoto","1971","8","3","09:00","337"
"Pietarsaari Leppäluoto","1971","8","3","10:00","335"
"Pietarsaari Leppäluoto","1971","8","3","11:00","325"
"Pietarsaari Leppäluoto","1971","8","3","12:00","329"
"Pietarsaari Leppäluoto","1971","8","3","13:00","308"
"Pietarsaari Leppäluoto","1971","8","3","14:00","323"
"Pietarsaari Leppäluoto","1971","8","3","15:00","313"
"Pietarsaari Leppäluoto","1971","8","3","16:00","315"
"Pietarsaari Leppäluoto","1971","8","3","17:00","317"
"Pietarsaari Leppäluoto","1971","8","3","18:00","317"
"Pietarsaari Leppäluoto","1971","8","3","19:00","321"
"Pietarsaari Leppäluoto","1971","8","3","20:00","319"
"Pietarsaari Leppäluoto","1971","8","3","21:00","325"
"Pietarsaari Leppäluoto","1971","8","3","22:00","331"
"Pietarsaari Leppäluoto","1971","8","3","23:00","348"
"Pietarsaari Leppäluoto","1971","8","4","00:00","335"
"Pietarsaari Leppäluoto","1971","8","4","01:00","348"
"Pietarsaari Leppäluoto","1971","8","4","02:00","350"
"Pietarsaari Leppäluoto","1971","8","4","03:00","344"
"Pietarsaari Leppäluoto","1971","8","4","04:00","358"
"Pietarsaari Leppäluoto","1971","8","4","05:00","347"
"Pietarsaari Leppäluoto","1971","8","4","06:00","358"
"Pietarsaari Leppäluoto","1971","8","4","07:00","351"
"Pietarsaari Leppäluoto","1971","8","4","08:00","356"
"Pietarsaari Leppäluoto","1971","8","4","09:00","336"
"Pietarsaari Leppäluoto","1971","8","4","10:00","348"
"Pietarsaari Leppäluoto","1971","8","4","11:00","326"
"Pietarsaari Leppäluoto","1971","8","4","12:00","328"
"Pietarsaari Leppäluoto","1971","8","4","13:00","316"
"Pietarsaari Leppäluoto","1971","8","4","14:00","310"
"Pietarsaari Leppäluoto","1971","8","4","15:00","288"
"Pietarsaari Leppäluoto","1971","8","4","16:00","284"
"Pietarsaari Leppäluoto","1971","8","4","17:00","284"
"Pietarsaari Leppäluoto","1971","8","4","18:00","276"
"Pietarsaari Leppäluoto","1971","8","4","19:00","284"
"Pietarsaari Leppäluoto","1971","8","4","20:00","280"
"Pietarsaari Leppäluoto","1971","8","4","21:00","278"
"Pietarsaari Leppäluoto","1971","8","4","22:00","280"
"Pietarsaari Leppäluoto","1971","8","4","23:00","280"
"Pietarsaari Leppäluoto","1971","8","5","00:00","296"
"Pietarsaari Leppäluoto","1971","8","5","01:00","300"
"Pietarsaari Leppäluoto","1971","8","5","02:00","304"
"Pietarsaari Leppäluoto","1971","8","5","03:00","300"
"Pietarsaari Leppäluoto","1971","8","5","04:00","316"
"Pietarsaari Leppäluoto","1971","8","5","05:00","295"
"Pietarsaari Leppäluoto","1971","8","5","06:00","332"
"Pietarsaari Leppäluoto","1971","8","5","07:00","300"
"Pietarsaari Leppäluoto","1971","8","5","08:00","320"
"Pietarsaari Leppäluoto","1971","8","5","09:00","310"
"Pietarsaari Leppäluoto","1971","8","5","10:00","330"
"Pietarsaari Leppäluoto","1971","8","5","11:00","324"
"Pietarsaari Leppäluoto","1971","8","5","12:00","328"
"Pietarsaari Leppäluoto","1971","8","5","13:00","314"
"Pietarsaari Leppäluoto","1971","8","5","14:00","310"
"Pietarsaari Leppäluoto","1971","8","5","15:00","304"
"Pietarsaari Leppäluoto","1971","8","5","16:00","288"
"Pietarsaari Leppäluoto","1971","8","5","17:00","302"
"Pietarsaari Leppäluoto","1971","8","5","18:00","336"
"Pietarsaari Leppäluoto","1971","8","5","19:00","288"
"Pietarsaari Leppäluoto","1971","8","5","20:00","314"
"Pietarsaari Leppäluoto","1971","8","5","21:00","290"
"Pietarsaari Leppäluoto","1971","8","5","22:00","326"
"Pietarsaari Leppäluoto","1971","8","5","23:00","320"
"Pietarsaari Leppäluoto","1971","8","6","00:00","332"
"Pietarsaari Leppäluoto","1971","8","6","01:00","380"
"Pietarsaari Leppäluoto","1971","8","6","02:00","355"
"Pietarsaari Leppäluoto","1971","8","6","03:00","365"
"Pietarsaari Leppäluoto","1971","8","6","04:00","356"
"Pietarsaari Leppäluoto","1971","8","6","05:00","362"
"Pietarsaari Leppäluoto","1971","8","6","06:00","356"
"Pietarsaari Leppäluoto","1971","8","6","07:00","354"
"Pietarsaari Leppäluoto","1971","8","6","08:00","366"
"Pietarsaari Leppäluoto","1971","8","6","09:00","364"
"Pietarsaari Leppäluoto","1971","8","6","10:00","370"
"Pietarsaari Leppäluoto","1971","8","6","11:00","366"
"Pietarsaari Leppäluoto","1971","8","6","12:00","353"
"Pietarsaari Leppäluoto","1971","8","6","13:00","356"
"Pietarsaari Leppäluoto","1971","8","6","14:00","347"
"Pietarsaari Leppäluoto","1971","8","6","15:00","374"
"Pietarsaari Leppäluoto","1971","8","6","16:00","360"
"Pietarsaari Leppäluoto","1971","8","6","17:00","364"
"Pietarsaari Leppäluoto","1971","8","6","18:00","354"
"Pietarsaari Leppäluoto","1971","8","6","19:00","372"
"Pietarsaari Leppäluoto","1971","8","6","20:00","374"
"Pietarsaari Leppäluoto","1971","8","6","21:00","376"
"Pietarsaari Leppäluoto","1971","8","6","22:00","390"
"Pietarsaari Leppäluoto","1971","8","6","23:00","386"
"Pietarsaari Leppäluoto","1971","8","7","00:00","410"
"Pietarsaari Leppäluoto","1971","8","7","01:00","416"
"Pietarsaari Leppäluoto","1971","8","7","02:00","416"
"Pietarsaari Leppäluoto","1971","8","7","03:00","420"
"Pietarsaari Leppäluoto","1971","8","7","04:00","410"
"Pietarsaari Leppäluoto","1971","8","7","05:00","422"
"Pietarsaari Leppäluoto","1971","8","7","06:00","424"
"Pietarsaari Leppäluoto","1971","8","7","07:00","440"
"Pietarsaari Leppäluoto","1971","8","7","08:00","428"
"Pietarsaari Leppäluoto","1971","8","7","09:00","440"
"Pietarsaari Leppäluoto","1971","8","7","10:00","434"
"Pietarsaari Leppäluoto","1971","8","7","11:00","436"
"Pietarsaari Leppäluoto","1971","8","7","12:00","440"
"Pietarsaari Leppäluoto","1971","8","7","13:00","440"
"Pietarsaari Leppäluoto","1971","8","7","14:00","450"
"Pietarsaari Leppäluoto","1971","8","7","15:00","444"
"Pietarsaari Leppäluoto","1971","8","7","16:00","420"
"Pietarsaari Leppäluoto","1971","8","7","17:00","432"
"Pietarsaari Leppäluoto","1971","8","7","18:00","428"
"Pietarsaari Leppäluoto","1971","8","7","19:00","410"
"Pietarsaari Leppäluoto","1971","8","7","20:00","438"
"Pietarsaari Leppäluoto","1971","8","7","21:00","440"
"Pietarsaari Leppäluoto","1971","8","7","22:00","436"
"Pietarsaari Leppäluoto","1971","8","7","23:00","430"
"Pietarsaari Leppäluoto","1971","8","8","00:00","410"
"Pietarsaari Leppäluoto","1971","8","8","01:00","409"
"Pietarsaari Leppäluoto","1971","8","8","02:00","399"
"Pietarsaari Leppäluoto","1971","8","8","03:00","377"
"Pietarsaari Leppäluoto","1971","8","8","04:00","371"
"Pietarsaari Leppäluoto","1971","8","8","05:00","347"
"Pietarsaari Leppäluoto","1971","8","8","06:00","339"
"Pietarsaari Leppäluoto","1971","8","8","07:00","331"
"Pietarsaari Leppäluoto","1971","8","8","08:00","331"
"Pietarsaari Leppäluoto","1971","8","8","09:00","305"
"Pietarsaari Leppäluoto","1971","8","8","10:00","347"
"Pietarsaari Leppäluoto","1971","8","8","11:00","313"
"Pietarsaari Leppäluoto","1971","8","8","12:00","375"
"Pietarsaari Leppäluoto","1971","8","8","13:00","331"
"Pietarsaari Leppäluoto","1971","8","8","14:00","331"
"Pietarsaari Leppäluoto","1971","8","8","15:00","341"
"Pietarsaari Leppäluoto","1971","8","8","16:00","339"
"Pietarsaari Leppäluoto","1971","8","8","17:00","377"
"Pietarsaari Leppäluoto","1971","8","8","18:00","366"
"Pietarsaari Leppäluoto","1971","8","8","19:00","377"
"Pietarsaari Leppäluoto","1971","8","8","20:00","379"
"Pietarsaari Leppäluoto","1971","8","8","21:00","377"
"Pietarsaari Leppäluoto","1971","8","8","22:00","359"
"Pietarsaari Leppäluoto","1971","8","8","23:00","337"
"Pietarsaari Leppäluoto","1971","8","9","00:00","336"
"Pietarsaari Leppäluoto","1971","8","9","01:00","311"
"Pietarsaari Leppäluoto","1971","8","9","02:00","325"
"Pietarsaari Leppäluoto","1971","8","9","03:00","305"
"Pietarsaari Leppäluoto","1971","8","9","04:00","283"
"Pietarsaari Leppäluoto","1971","8","9","05:00","279"
"Pietarsaari Leppäluoto","1971","8","9","06:00","263"
"Pietarsaari Leppäluoto","1971","8","9","07:00","251"
"Pietarsaari Leppäluoto","1971","8","9","08:00","251"
"Pietarsaari Leppäluoto","1971","8","9","09:00","245"
"Pietarsaari Leppäluoto","1971","8","9","10:00","255"
"Pietarsaari Leppäluoto","1971","8","9","11:00","266"
"Pietarsaari Leppäluoto","1971","8","9","12:00","257"
"Pietarsaari Leppäluoto","1971","8","9","13:00","285"
"Pietarsaari Leppäluoto","1971","8","9","14:00","299"
"Pietarsaari Leppäluoto","1971","8","9","15:00","317"
"Pietarsaari Leppäluoto","1971","8","9","16:00","327"
"Pietarsaari Leppäluoto","1971","8","9","17:00","351"
"Pietarsaari Leppäluoto","1971","8","9","18:00","359"
"Pietarsaari Leppäluoto","1971","8","9","19:00","381"
"Pietarsaari Leppäluoto","1971","8","9","20:00","397"
"Pietarsaari Leppäluoto","1971","8","9","21:00","401"
"Pietarsaari Leppäluoto","1971","8","9","22:00","401"
"Pietarsaari Leppäluoto","1971","8","9","23:00","391"
"Pietarsaari Leppäluoto","1971","8","10","00:00","398"
"Pietarsaari Leppäluoto","1971","8","10","01:00","404"
"Pietarsaari Leppäluoto","1971","8","10","02:00","402"
"Pietarsaari Leppäluoto","1971","8","10","03:00","412"
"Pietarsaari Leppäluoto","1971","8","10","04:00","402"
"Pietarsaari Leppäluoto","1971","8","10","05:00","405"
"Pietarsaari Leppäluoto","1971","8","10","06:00","402"
"Pietarsaari Leppäluoto","1971","8","10","07:00","406"
"Pietarsaari Leppäluoto","1971","8","10","08:00","420"
"Pietarsaari Leppäluoto","1971","8","10","09:00","432"
"Pietarsaari Leppäluoto","1971","8","10","10:00","452"
"Pietarsaari Leppäluoto","1971","8","10","11:00","474"
"Pietarsaari Leppäluoto","1971","8","10","12:00","472"
"Pietarsaari Leppäluoto","1971","8","10","13:00","498"
"Pietarsaari Leppäluoto","1971","8","10","14:00","490"
"Pietarsaari Leppäluoto","1971","8","10","15:00","518"
"Pietarsaari Leppäluoto","1971","8","10","16:00","522"
"Pietarsaari Leppäluoto","1971","8","10","17:00","584"
"Pietarsaari Leppäluoto","1971","8","10","18:00","452"
"Pietarsaari Leppäluoto","1971","8","10","19:00","472"
"Pietarsaari Leppäluoto","1971","8","10","20:00","432"
"Pietarsaari Leppäluoto","1971","8","10","21:00","432"
"Pietarsaari Leppäluoto","1971","8","10","22:00","442"
"Pietarsaari Leppäluoto","1971","8","10","23:00","434"
"Pietarsaari Leppäluoto","1971","8","11","00:00","442"
"Pietarsaari Leppäluoto","1971","8","11","01:00","456"
"Pietarsaari Leppäluoto","1971","8","11","02:00","480"
"Pietarsaari Leppäluoto","1971","8","11","03:00","486"
"Pietarsaari Leppäluoto","1971","8","11","04:00","480"
"Pietarsaari Leppäluoto","1971","8","11","05:00","482"
"Pietarsaari Leppäluoto","1971","8","11","06:00","474"
"Pietarsaari Leppäluoto","1971","8","11","07:00","486"
"Pietarsaari Leppäluoto","1971","8","11","08:00","484"
"Pietarsaari Leppäluoto","1971","8","11","09:00","468"
"Pietarsaari Leppäluoto","1971","8","11","10:00","466"
"Pietarsaari Leppäluoto","1971","8","11","11:00","478"
"Pietarsaari Leppäluoto","1971","8","11","12:00","464"
"Pietarsaari Leppäluoto","1971","8","11","13:00","484"
"Pietarsaari Leppäluoto","1971","8","11","14:00","464"
"Pietarsaari Leppäluoto","1971","8","11","15:00","460"
"Pietarsaari Leppäluoto","1971","8","11","16:00","482"
"Pietarsaari Leppäluoto","1971","8","11","17:00","470"
"Pietarsaari Leppäluoto","1971","8","11","18:00","482"
"Pietarsaari Leppäluoto","1971","8","11","19:00","502"
"Pietarsaari Leppäluoto","1971","8","11","20:00","484"
"Pietarsaari Leppäluoto","1971","8","11","21:00","488"
"Pietarsaari Leppäluoto","1971","8","11","22:00","482"
"Pietarsaari Leppäluoto","1971","8","11","23:00","474"
"Pietarsaari Leppäluoto","1971","8","12","00:00","468"
"Pietarsaari Leppäluoto","1971","8","12","01:00","453"
"Pietarsaari Leppäluoto","1971","8","12","02:00","431"
"Pietarsaari Leppäluoto","1971","8","12","03:00","421"
"Pietarsaari Leppäluoto","1971","8","12","04:00","419"
"Pietarsaari Leppäluoto","1971","8","12","05:00","417"
"Pietarsaari Leppäluoto","1971","8","12","06:00","417"
"Pietarsaari Leppäluoto","1971","8","12","07:00","406"
"Pietarsaari Leppäluoto","1971","8","12","08:00","400"
"Pietarsaari Leppäluoto","1971","8","12","09:00","383"
"Pietarsaari Leppäluoto","1971","8","12","10:00","385"
"Pietarsaari Leppäluoto","1971","8","12","11:00","375"
"Pietarsaari Leppäluoto","1971","8","12","12:00","385"
"Pietarsaari Leppäluoto","1971","8","12","13:00","389"
"Pietarsaari Leppäluoto","1971","8","12","14:00","387"
"Pietarsaari Leppäluoto","1971","8","12","15:00","387"
"Pietarsaari Leppäluoto","1971","8","12","16:00","377"
"Pietarsaari Leppäluoto","1971","8","12","17:00","385"
"Pietarsaari Leppäluoto","1971","8","12","18:00","369"
"Pietarsaari Leppäluoto","1971","8","12","19:00","383"
"Pietarsaari Leppäluoto","1971","8","12","20:00","367"
"Pietarsaari Leppäluoto","1971","8","12","21:00","377"
"Pietarsaari Leppäluoto","1971","8","12","22:00","375"
"Pietarsaari Leppäluoto","1971","8","12","23:00","381"
"Pietarsaari Leppäluoto","1971","8","13","00:00","383"
"Pietarsaari Leppäluoto","1971","8","13","01:00","385"
"Pietarsaari Leppäluoto","1971","8","13","02:00","389"
"Pietarsaari Leppäluoto","1971","8","13","03:00","399"
"Pietarsaari Leppäluoto","1971","8","13","04:00","397"
"Pietarsaari Leppäluoto","1971","8","13","05:00","395"
"Pietarsaari Leppäluoto","1971","8","13","06:00","413"
"Pietarsaari Leppäluoto","1971","8","13","07:00","405"
"Pietarsaari Leppäluoto","1971","8","13","08:00","413"
"Pietarsaari Leppäluoto","1971","8","13","09:00","405"
"Pietarsaari Leppäluoto","1971","8","13","10:00","417"
"Pietarsaari Leppäluoto","1971","8","13","11:00","405"
"Pietarsaari Leppäluoto","1971","8","13","12:00","403"
"Pietarsaari Leppäluoto","1971","8","13","13:00","405"
"Pietarsaari Leppäluoto","1971","8","13","14:00","410"
"Pietarsaari Leppäluoto","1971","8","13","15:00","419"
"Pietarsaari Leppäluoto","1971","8","13","16:00","421"
"Pietarsaari Leppäluoto","1971","8","13","17:00","427"
"Pietarsaari Leppäluoto","1971","8","13","18:00","425"
"Pietarsaari Leppäluoto","1971","8","13","19:00","433"
"Pietarsaari Leppäluoto","1971","8","13","20:00","451"
"Pietarsaari Leppäluoto","1971","8","13","21:00","467"
"Pietarsaari Leppäluoto","1971","8","13","22:00","483"
"Pietarsaari Leppäluoto","1971","8","13","23:00","481"
"Pietarsaari Leppäluoto","1971","8","14","00:00","483"
"Pietarsaari Leppäluoto","1971","8","14","01:00","485"
"Pietarsaari Leppäluoto","1971","8","14","02:00","493"
"Pietarsaari Leppäluoto","1971","8","14","03:00","503"
"Pietarsaari Leppäluoto","1971","8","14","04:00","487"
"Pietarsaari Leppäluoto","1971","8","14","05:00","481"
"Pietarsaari Leppäluoto","1971","8","14","06:00","477"
"Pietarsaari Leppäluoto","1971","8","14","07:00","479"
"Pietarsaari Leppäluoto","1971","8","14","08:00","467"
"Pietarsaari Leppäluoto","1971","8","14","09:00","461"
"Pietarsaari Leppäluoto","1971","8","14","10:00","451"
"Pietarsaari Leppäluoto","1971","8","14","11:00","443"
"Pietarsaari Leppäluoto","1971","8","14","12:00","443"
"Pietarsaari Leppäluoto","1971","8","14","13:00","437"
"Pietarsaari Leppäluoto","1971","8","14","14:00","433"
"Pietarsaari Leppäluoto","1971","8","14","15:00","443"
"Pietarsaari Leppäluoto","1971","8","14","16:00","435"
"Pietarsaari Leppäluoto","1971","8","14","17:00","441"
"Pietarsaari Leppäluoto","1971","8","14","18:00","448"
"Pietarsaari Leppäluoto","1971","8","14","19:00","485"
"Pietarsaari Leppäluoto","1971","8","14","20:00","447"
"Pietarsaari Leppäluoto","1971","8","14","21:00","479"
"Pietarsaari Leppäluoto","1971","8","14","22:00","473"
"Pietarsaari Leppäluoto","1971","8","14","23:00","473"
"Pietarsaari Leppäluoto","1971","8","15","00:00","483"
"Pietarsaari Leppäluoto","1971","8","15","01:00","487"
"Pietarsaari Leppäluoto","1971","8","15","02:00","506"
"Pietarsaari Leppäluoto","1971","8","15","03:00","487"
"Pietarsaari Leppäluoto","1971","8","15","04:00","487"
"Pietarsaari Leppäluoto","1971","8","15","05:00","495"
"Pietarsaari Leppäluoto","1971","8","15","06:00","459"
"Pietarsaari Leppäluoto","1971","8","15","07:00","483"
"Pietarsaari Leppäluoto","1971","8","15","08:00","473"
"Pietarsaari Leppäluoto","1971","8","15","09:00","465"
"Pietarsaari Leppäluoto","1971","8","15","10:00","449"
"Pietarsaari Leppäluoto","1971","8","15","11:00","433"
"Pietarsaari Leppäluoto","1971","8","15","12:00","429"
"Pietarsaari Leppäluoto","1971","8","15","13:00","403"
"Pietarsaari Leppäluoto","1971","8","15","14:00","399"
"Pietarsaari Leppäluoto","1971","8","15","15:00","397"
"Pietarsaari Leppäluoto","1971","8","15","16:00","391"
"Pietarsaari Leppäluoto","1971","8","15","17:00","395"
"Pietarsaari Leppäluoto","1971","8","15","18:00","391"
"Pietarsaari Leppäluoto","1971","8","15","19:00","403"
"Pietarsaari Leppäluoto","1971","8","15","20:00","413"
"Pietarsaari Leppäluoto","1971","8","15","21:00","421"
"Pietarsaari Leppäluoto","1971","8","15","22:00","439"
"Pietarsaari Leppäluoto","1971","8","15","23:00","453"
"Pietarsaari Leppäluoto","1971","8","16","00:00","477"
"Pietarsaari Leppäluoto","1971","8","16","01:00","489"
"Pietarsaari Leppäluoto","1971","8","16","02:00","487"
"Pietarsaari Leppäluoto","1971","8","16","03:00","486"
"Pietarsaari Leppäluoto","1971","8","16","04:00","479"
"Pietarsaari Leppäluoto","1971","8","16","05:00","475"
"Pietarsaari Leppäluoto","1971","8","16","06:00","469"
"Pietarsaari Leppäluoto","1971","8","16","07:00","465"
"Pietarsaari Leppäluoto","1971","8","16","08:00","459"
"Pietarsaari Leppäluoto","1971","8","16","09:00","463"
"Pietarsaari Leppäluoto","1971","8","16","10:00","457"
"Pietarsaari Leppäluoto","1971","8","16","11:00","459"
"Pietarsaari Leppäluoto","1971","8","16","12:00","447"
"Pietarsaari Leppäluoto","1971","8","16","13:00","443"
"Pietarsaari Leppäluoto","1971","8","16","14:00","439"
"Pietarsaari Leppäluoto","1971","8","16","15:00","443"
"Pietarsaari Leppäluoto","1971","8","16","16:00","444"
"Pietarsaari Leppäluoto","1971","8","16","17:00","457"
"Pietarsaari Leppäluoto","1971","8","16","18:00","449"
"Pietarsaari Leppäluoto","1971","8","16","19:00","463"
"Pietarsaari Leppäluoto","1971","8","16","20:00","455"
"Pietarsaari Leppäluoto","1971","8","16","21:00","476"
"Pietarsaari Leppäluoto","1971","8","16","22:00","493"
"Pietarsaari Leppäluoto","1971","8","16","23:00","483"
"Pietarsaari Leppäluoto","1971","8","17","00:00","491"
"Pietarsaari Leppäluoto","1971","8","17","01:00","493"
"Pietarsaari Leppäluoto","1971","8","17","02:00","487"
"Pietarsaari Leppäluoto","1971","8","17","03:00","497"
"Pietarsaari Leppäluoto","1971","8","17","04:00","479"
"Pietarsaari Leppäluoto","1971","8","17","05:00","483"
"Pietarsaari Leppäluoto","1971","8","17","06:00","465"
"Pietarsaari Leppäluoto","1971","8","17","07:00","453"
"Pietarsaari Leppäluoto","1971","8","17","08:00","465"
"Pietarsaari Leppäluoto","1971","8","17","09:00","477"
"Pietarsaari Leppäluoto","1971","8","17","10:00","451"
"Pietarsaari Leppäluoto","1971","8","17","11:00","483"
"Pietarsaari Leppäluoto","1971","8","17","12:00","470"
"Pietarsaari Leppäluoto","1971","8","17","13:00","479"
"Pietarsaari Leppäluoto","1971","8","17","14:00","487"
"Pietarsaari Leppäluoto","1971","8","17","15:00","503"
"Pietarsaari Leppäluoto","1971","8","17","16:00","519"
"Pietarsaari Leppäluoto","1971","8","17","17:00","513"
"Pietarsaari Leppäluoto","1971","8","17","18:00","527"
"Pietarsaari Leppäluoto","1971","8","17","19:00","573"
"Pietarsaari Leppäluoto","1971","8","17","20:00","551"
"Pietarsaari Leppäluoto","1971","8","17","21:00","589"
"Pietarsaari Leppäluoto","1971","8","17","22:00","543"
"Pietarsaari Leppäluoto","1971","8","17","23:00","603"
