"Havaintoasema","Vuosi","Kuukausi","Päivä","Aika [Paikallinen aika]","N2000-järjestelmässä [mm]"
"Pietarsaari Leppäluoto","2011","2","17","23:00","21"
"Pietarsaari Leppäluoto","2011","2","18","00:00","19"
"Pietarsaari Leppäluoto","2011","2","18","01:00","12"
"Pietarsaari Leppäluoto","2011","2","18","02:00","3"
"Pietarsaari Leppäluoto","2011","2","18","03:00","-6"
"Pietarsaari Leppäluoto","2011","2","18","04:00","-20"
"Pietarsaari Leppäluoto","2011","2","18","05:00","-32"
"Pietarsaari Leppäluoto","2011","2","18","06:00","-34"
"Pietarsaari Leppäluoto","2011","2","18","07:00","-38"
"Pietarsaari Leppäluoto","2011","2","18","08:00","-39"
"Pietarsaari Leppäluoto","2011","2","18","09:00","-39"
"Pietarsaari Leppäluoto","2011","2","18","10:00","-40"
"Pietarsaari Leppäluoto","2011","2","18","11:00","-43"
"Pietarsaari Leppäluoto","2011","2","18","12:00","-37"
"Pietarsaari Leppäluoto","2011","2","18","13:00","-41"
"Pietarsaari Leppäluoto","2011","2","18","14:00","-34"
"Pietarsaari Leppäluoto","2011","2","18","15:00","-46"
"Pietarsaari Leppäluoto","2011","2","18","16:00","-49"
"Pietarsaari Leppäluoto","2011","2","18","17:00","-51"
"Pietarsaari Leppäluoto","2011","2","18","18:00","-57"
"Pietarsaari Leppäluoto","2011","2","18","19:00","-55"
"Pietarsaari Leppäluoto","2011","2","18","20:00","-57"
"Pietarsaari Leppäluoto","2011","2","18","21:00","-63"
"Pietarsaari Leppäluoto","2011","2","18","22:00","-53"
"Pietarsaari Leppäluoto","2011","2","18","23:00","-56"
"Pietarsaari Leppäluoto","2011","2","19","00:00","-55"
"Pietarsaari Leppäluoto","2011","2","19","01:00","-60"
"Pietarsaari Leppäluoto","2011","2","19","02:00","-67"
"Pietarsaari Leppäluoto","2011","2","19","03:00","-69"
"Pietarsaari Leppäluoto","2011","2","19","04:00","-68"
"Pietarsaari Leppäluoto","2011","2","19","05:00","-74"
"Pietarsaari Leppäluoto","2011","2","19","06:00","-82"
"Pietarsaari Leppäluoto","2011","2","19","07:00","-77"
"Pietarsaari Leppäluoto","2011","2","19","08:00","-83"
"Pietarsaari Leppäluoto","2011","2","19","09:00","-80"
"Pietarsaari Leppäluoto","2011","2","19","10:00","-82"
"Pietarsaari Leppäluoto","2011","2","19","11:00","-78"
"Pietarsaari Leppäluoto","2011","2","19","12:00","-73"
"Pietarsaari Leppäluoto","2011","2","19","13:00","-65"
"Pietarsaari Leppäluoto","2011","2","19","14:00","-69"
"Pietarsaari Leppäluoto","2011","2","19","15:00","-78"
"Pietarsaari Leppäluoto","2011","2","19","16:00","-58"
"Pietarsaari Leppäluoto","2011","2","19","17:00","-78"
"Pietarsaari Leppäluoto","2011","2","19","18:00","-71"
"Pietarsaari Leppäluoto","2011","2","19","19:00","-77"
"Pietarsaari Leppäluoto","2011","2","19","20:00","-39"
"Pietarsaari Leppäluoto","2011","2","19","21:00","-70"
"Pietarsaari Leppäluoto","2011","2","19","22:00","-44"
"Pietarsaari Leppäluoto","2011","2","19","23:00","-58"
"Pietarsaari Leppäluoto","2011","2","20","00:00","-26"
"Pietarsaari Leppäluoto","2011","2","20","01:00","-27"
"Pietarsaari Leppäluoto","2011","2","20","02:00","-28"
"Pietarsaari Leppäluoto","2011","2","20","03:00","-23"
"Pietarsaari Leppäluoto","2011","2","20","04:00","-5"
"Pietarsaari Leppäluoto","2011","2","20","05:00","-26"
"Pietarsaari Leppäluoto","2011","2","20","06:00","-6"
"Pietarsaari Leppäluoto","2011","2","20","07:00","-30"
"Pietarsaari Leppäluoto","2011","2","20","08:00","-13"
"Pietarsaari Leppäluoto","2011","2","20","09:00","-21"
"Pietarsaari Leppäluoto","2011","2","20","10:00","-17"
"Pietarsaari Leppäluoto","2011","2","20","11:00","-25"
"Pietarsaari Leppäluoto","2011","2","20","12:00","-28"
"Pietarsaari Leppäluoto","2011","2","20","13:00","-28"
"Pietarsaari Leppäluoto","2011","2","20","14:00","-34"
"Pietarsaari Leppäluoto","2011","2","20","15:00","-47"
"Pietarsaari Leppäluoto","2011","2","20","16:00","-40"
"Pietarsaari Leppäluoto","2011","2","20","17:00","-56"
"Pietarsaari Leppäluoto","2011","2","20","18:00","-53"
"Pietarsaari Leppäluoto","2011","2","20","19:00","-77"
"Pietarsaari Leppäluoto","2011","2","20","20:00","-75"
"Pietarsaari Leppäluoto","2011","2","20","21:00","-88"
"Pietarsaari Leppäluoto","2011","2","20","22:00","-85"
"Pietarsaari Leppäluoto","2011","2","20","23:00","-88"
"Pietarsaari Leppäluoto","2011","2","21","00:00","-84"
"Pietarsaari Leppäluoto","2011","2","21","01:00","-99"
"Pietarsaari Leppäluoto","2011","2","21","02:00","-91"
"Pietarsaari Leppäluoto","2011","2","21","03:00","-100"
"Pietarsaari Leppäluoto","2011","2","21","04:00","-98"
"Pietarsaari Leppäluoto","2011","2","21","05:00","-97"
"Pietarsaari Leppäluoto","2011","2","21","06:00","-96"
"Pietarsaari Leppäluoto","2011","2","21","07:00","-114"
"Pietarsaari Leppäluoto","2011","2","21","08:00","-101"
"Pietarsaari Leppäluoto","2011","2","21","09:00","-117"
"Pietarsaari Leppäluoto","2011","2","21","10:00","-91"
"Pietarsaari Leppäluoto","2011","2","21","11:00","-99"
"Pietarsaari Leppäluoto","2011","2","21","12:00","-86"
"Pietarsaari Leppäluoto","2011","2","21","13:00","-91"
"Pietarsaari Leppäluoto","2011","2","21","14:00","-76"
"Pietarsaari Leppäluoto","2011","2","21","15:00","-82"
"Pietarsaari Leppäluoto","2011","2","21","16:00","-81"
"Pietarsaari Leppäluoto","2011","2","21","17:00","-89"
"Pietarsaari Leppäluoto","2011","2","21","18:00","-83"
"Pietarsaari Leppäluoto","2011","2","21","19:00","-94"
"Pietarsaari Leppäluoto","2011","2","21","20:00","-92"
"Pietarsaari Leppäluoto","2011","2","21","21:00","-97"
"Pietarsaari Leppäluoto","2011","2","21","22:00","-103"
"Pietarsaari Leppäluoto","2011","2","21","23:00","-101"
"Pietarsaari Leppäluoto","2011","2","22","00:00","-110"
"Pietarsaari Leppäluoto","2011","2","22","01:00","-112"
"Pietarsaari Leppäluoto","2011","2","22","02:00","-114"
"Pietarsaari Leppäluoto","2011","2","22","03:00","-122"
"Pietarsaari Leppäluoto","2011","2","22","04:00","-120"
"Pietarsaari Leppäluoto","2011","2","22","05:00","-122"
"Pietarsaari Leppäluoto","2011","2","22","06:00","-126"
"Pietarsaari Leppäluoto","2011","2","22","07:00","-122"
"Pietarsaari Leppäluoto","2011","2","22","08:00","-131"
"Pietarsaari Leppäluoto","2011","2","22","09:00","-134"
"Pietarsaari Leppäluoto","2011","2","22","10:00","-144"
"Pietarsaari Leppäluoto","2011","2","22","11:00","-139"
"Pietarsaari Leppäluoto","2011","2","22","12:00","-134"
"Pietarsaari Leppäluoto","2011","2","22","13:00","-134"
"Pietarsaari Leppäluoto","2011","2","22","14:00","-134"
"Pietarsaari Leppäluoto","2011","2","22","15:00","-137"
"Pietarsaari Leppäluoto","2011","2","22","16:00","-139"
"Pietarsaari Leppäluoto","2011","2","22","17:00","-141"
"Pietarsaari Leppäluoto","2011","2","22","18:00","-159"
"Pietarsaari Leppäluoto","2011","2","22","19:00","-159"
"Pietarsaari Leppäluoto","2011","2","22","20:00","-166"
"Pietarsaari Leppäluoto","2011","2","22","21:00","-156"
"Pietarsaari Leppäluoto","2011","2","22","22:00","-166"
"Pietarsaari Leppäluoto","2011","2","22","23:00","-165"
"Pietarsaari Leppäluoto","2011","2","23","00:00","-173"
"Pietarsaari Leppäluoto","2011","2","23","01:00","-176"
"Pietarsaari Leppäluoto","2011","2","23","02:00","-174"
"Pietarsaari Leppäluoto","2011","2","23","03:00","-168"
"Pietarsaari Leppäluoto","2011","2","23","04:00","-165"
"Pietarsaari Leppäluoto","2011","2","23","05:00","-172"
"Pietarsaari Leppäluoto","2011","2","23","06:00","-157"
"Pietarsaari Leppäluoto","2011","2","23","07:00","-161"
"Pietarsaari Leppäluoto","2011","2","23","08:00","-156"
"Pietarsaari Leppäluoto","2011","2","23","09:00","-160"
"Pietarsaari Leppäluoto","2011","2","23","10:00","-160"
"Pietarsaari Leppäluoto","2011","2","23","11:00","-163"
"Pietarsaari Leppäluoto","2011","2","23","12:00","-155"
"Pietarsaari Leppäluoto","2011","2","23","13:00","-155"
"Pietarsaari Leppäluoto","2011","2","23","14:00","-141"
"Pietarsaari Leppäluoto","2011","2","23","15:00","-142"
"Pietarsaari Leppäluoto","2011","2","23","16:00","-147"
"Pietarsaari Leppäluoto","2011","2","23","17:00","-157"
"Pietarsaari Leppäluoto","2011","2","23","18:00","-163"
"Pietarsaari Leppäluoto","2011","2","23","19:00","-160"
"Pietarsaari Leppäluoto","2011","2","23","20:00","-161"
"Pietarsaari Leppäluoto","2011","2","23","21:00","-169"
"Pietarsaari Leppäluoto","2011","2","23","22:00","-174"
"Pietarsaari Leppäluoto","2011","2","23","23:00","-178"
"Pietarsaari Leppäluoto","2011","2","24","00:00","-175"
"Pietarsaari Leppäluoto","2011","2","24","01:00","-174"
"Pietarsaari Leppäluoto","2011","2","24","02:00","-178"
"Pietarsaari Leppäluoto","2011","2","24","03:00","-187"
"Pietarsaari Leppäluoto","2011","2","24","04:00","-178"
"Pietarsaari Leppäluoto","2011","2","24","05:00","-181"
"Pietarsaari Leppäluoto","2011","2","24","06:00","-171"
"Pietarsaari Leppäluoto","2011","2","24","07:00","-179"
"Pietarsaari Leppäluoto","2011","2","24","08:00","-176"
"Pietarsaari Leppäluoto","2011","2","24","09:00","-166"
"Pietarsaari Leppäluoto","2011","2","24","10:00","-180"
"Pietarsaari Leppäluoto","2011","2","24","11:00","-172"
"Pietarsaari Leppäluoto","2011","2","24","12:00","-174"
"Pietarsaari Leppäluoto","2011","2","24","13:00","-159"
"Pietarsaari Leppäluoto","2011","2","24","14:00","-159"
"Pietarsaari Leppäluoto","2011","2","24","15:00","-156"
"Pietarsaari Leppäluoto","2011","2","24","16:00","-164"
"Pietarsaari Leppäluoto","2011","2","24","17:00","-165"
"Pietarsaari Leppäluoto","2011","2","24","18:00","-165"
"Pietarsaari Leppäluoto","2011","2","24","19:00","-153"
"Pietarsaari Leppäluoto","2011","2","24","20:00","-163"
"Pietarsaari Leppäluoto","2011","2","24","21:00","-154"
"Pietarsaari Leppäluoto","2011","2","24","22:00","-158"
"Pietarsaari Leppäluoto","2011","2","24","23:00","-149"
"Pietarsaari Leppäluoto","2011","2","25","00:00","-157"
"Pietarsaari Leppäluoto","2011","2","25","01:00","-165"
"Pietarsaari Leppäluoto","2011","2","25","02:00","-147"
"Pietarsaari Leppäluoto","2011","2","25","03:00","-141"
"Pietarsaari Leppäluoto","2011","2","25","04:00","-113"
"Pietarsaari Leppäluoto","2011","2","25","05:00","-126"
"Pietarsaari Leppäluoto","2011","2","25","06:00","-135"
"Pietarsaari Leppäluoto","2011","2","25","07:00","-110"
"Pietarsaari Leppäluoto","2011","2","25","08:00","-107"
"Pietarsaari Leppäluoto","2011","2","25","09:00","-76"
"Pietarsaari Leppäluoto","2011","2","25","10:00","-78"
"Pietarsaari Leppäluoto","2011","2","25","11:00","-70"
"Pietarsaari Leppäluoto","2011","2","25","12:00","-42"
"Pietarsaari Leppäluoto","2011","2","25","13:00","-45"
"Pietarsaari Leppäluoto","2011","2","25","14:00","4"
"Pietarsaari Leppäluoto","2011","2","25","15:00","-31"
"Pietarsaari Leppäluoto","2011","2","25","16:00","4"
"Pietarsaari Leppäluoto","2011","2","25","17:00","-25"
"Pietarsaari Leppäluoto","2011","2","25","18:00","11"
"Pietarsaari Leppäluoto","2011","2","25","19:00","-13"
"Pietarsaari Leppäluoto","2011","2","25","20:00","14"
"Pietarsaari Leppäluoto","2011","2","25","21:00","-7"
"Pietarsaari Leppäluoto","2011","2","25","22:00","18"
"Pietarsaari Leppäluoto","2011","2","25","23:00","-1"
"Pietarsaari Leppäluoto","2011","2","26","00:00","18"
"Pietarsaari Leppäluoto","2011","2","26","01:00","-1"
"Pietarsaari Leppäluoto","2011","2","26","02:00","20"
"Pietarsaari Leppäluoto","2011","2","26","03:00","11"
"Pietarsaari Leppäluoto","2011","2","26","04:00","12"
"Pietarsaari Leppäluoto","2011","2","26","05:00","32"
"Pietarsaari Leppäluoto","2011","2","26","06:00","35"
"Pietarsaari Leppäluoto","2011","2","26","07:00","56"
"Pietarsaari Leppäluoto","2011","2","26","08:00","47"
"Pietarsaari Leppäluoto","2011","2","26","09:00","43"
"Pietarsaari Leppäluoto","2011","2","26","10:00","54"
"Pietarsaari Leppäluoto","2011","2","26","11:00","47"
"Pietarsaari Leppäluoto","2011","2","26","12:00","101"
"Pietarsaari Leppäluoto","2011","2","26","13:00","52"
"Pietarsaari Leppäluoto","2011","2","26","14:00","98"
"Pietarsaari Leppäluoto","2011","2","26","15:00","38"
"Pietarsaari Leppäluoto","2011","2","26","16:00","70"
"Pietarsaari Leppäluoto","2011","2","26","17:00","29"
"Pietarsaari Leppäluoto","2011","2","26","18:00","33"
"Pietarsaari Leppäluoto","2011","2","26","19:00","2"
"Pietarsaari Leppäluoto","2011","2","26","20:00","12"
"Pietarsaari Leppäluoto","2011","2","26","21:00","3"
"Pietarsaari Leppäluoto","2011","2","26","22:00","-7"
"Pietarsaari Leppäluoto","2011","2","26","23:00","-12"
"Pietarsaari Leppäluoto","2011","2","27","00:00","-28"
"Pietarsaari Leppäluoto","2011","2","27","01:00","-51"
"Pietarsaari Leppäluoto","2011","2","27","02:00","-50"
"Pietarsaari Leppäluoto","2011","2","27","03:00","-68"
"Pietarsaari Leppäluoto","2011","2","27","04:00","-72"
"Pietarsaari Leppäluoto","2011","2","27","05:00","-78"
"Pietarsaari Leppäluoto","2011","2","27","06:00","-74"
"Pietarsaari Leppäluoto","2011","2","27","07:00","-77"
"Pietarsaari Leppäluoto","2011","2","27","08:00","-77"
"Pietarsaari Leppäluoto","2011","2","27","09:00","-95"
"Pietarsaari Leppäluoto","2011","2","27","10:00","-89"
"Pietarsaari Leppäluoto","2011","2","27","11:00","-89"
"Pietarsaari Leppäluoto","2011","2","27","12:00","-84"
"Pietarsaari Leppäluoto","2011","2","27","13:00","-86"
"Pietarsaari Leppäluoto","2011","2","27","14:00","-57"
"Pietarsaari Leppäluoto","2011","2","27","15:00","-74"
"Pietarsaari Leppäluoto","2011","2","27","16:00","-53"
"Pietarsaari Leppäluoto","2011","2","27","17:00","-83"
"Pietarsaari Leppäluoto","2011","2","27","18:00","-82"
"Pietarsaari Leppäluoto","2011","2","27","19:00","-75"
"Pietarsaari Leppäluoto","2011","2","27","20:00","-71"
"Pietarsaari Leppäluoto","2011","2","27","21:00","-53"
"Pietarsaari Leppäluoto","2011","2","27","22:00","-74"
"Pietarsaari Leppäluoto","2011","2","27","23:00","-76"
"Pietarsaari Leppäluoto","2011","2","28","00:00","-58"
"Pietarsaari Leppäluoto","2011","2","28","01:00","-92"
"Pietarsaari Leppäluoto","2011","2","28","02:00","-94"
"Pietarsaari Leppäluoto","2011","2","28","03:00","-130"
"Pietarsaari Leppäluoto","2011","2","28","04:00","-78"
"Pietarsaari Leppäluoto","2011","2","28","05:00","-105"
"Pietarsaari Leppäluoto","2011","2","28","06:00","-78"
"Pietarsaari Leppäluoto","2011","2","28","07:00","-93"
"Pietarsaari Leppäluoto","2011","2","28","08:00","-80"
"Pietarsaari Leppäluoto","2011","2","28","09:00","-83"
"Pietarsaari Leppäluoto","2011","2","28","10:00","-103"
"Pietarsaari Leppäluoto","2011","2","28","11:00","-93"
"Pietarsaari Leppäluoto","2011","2","28","12:00","-89"
"Pietarsaari Leppäluoto","2011","2","28","13:00","-99"
"Pietarsaari Leppäluoto","2011","2","28","14:00","-89"
"Pietarsaari Leppäluoto","2011","2","28","15:00","-113"
"Pietarsaari Leppäluoto","2011","2","28","16:00","-117"
"Pietarsaari Leppäluoto","2011","2","28","17:00","-128"
"Pietarsaari Leppäluoto","2011","2","28","18:00","-136"
"Pietarsaari Leppäluoto","2011","2","28","19:00","-139"
"Pietarsaari Leppäluoto","2011","2","28","20:00","-140"
"Pietarsaari Leppäluoto","2011","2","28","21:00","-151"
"Pietarsaari Leppäluoto","2011","2","28","22:00","-149"
"Pietarsaari Leppäluoto","2011","2","28","23:00","-162"
"Pietarsaari Leppäluoto","2011","3","1","00:00","-168"
"Pietarsaari Leppäluoto","2011","3","1","01:00","-181"
"Pietarsaari Leppäluoto","2011","3","1","02:00","-184"
"Pietarsaari Leppäluoto","2011","3","1","03:00","-189"
"Pietarsaari Leppäluoto","2011","3","1","04:00","-193"
"Pietarsaari Leppäluoto","2011","3","1","05:00","-194"
"Pietarsaari Leppäluoto","2011","3","1","06:00","-205"
"Pietarsaari Leppäluoto","2011","3","1","07:00","-199"
"Pietarsaari Leppäluoto","2011","3","1","08:00","-205"
"Pietarsaari Leppäluoto","2011","3","1","09:00","-193"
"Pietarsaari Leppäluoto","2011","3","1","10:00","-193"
"Pietarsaari Leppäluoto","2011","3","1","11:00","-182"
"Pietarsaari Leppäluoto","2011","3","1","12:00","-182"
"Pietarsaari Leppäluoto","2011","3","1","13:00","-179"
"Pietarsaari Leppäluoto","2011","3","1","14:00","-171"
"Pietarsaari Leppäluoto","2011","3","1","15:00","-154"
"Pietarsaari Leppäluoto","2011","3","1","16:00","-145"
"Pietarsaari Leppäluoto","2011","3","1","17:00","-147"
"Pietarsaari Leppäluoto","2011","3","1","18:00","-123"
"Pietarsaari Leppäluoto","2011","3","1","19:00","-126"
"Pietarsaari Leppäluoto","2011","3","1","20:00","-109"
"Pietarsaari Leppäluoto","2011","3","1","21:00","-111"
"Pietarsaari Leppäluoto","2011","3","1","22:00","-97"
"Pietarsaari Leppäluoto","2011","3","1","23:00","-73"
"Pietarsaari Leppäluoto","2011","3","2","00:00","-64"
"Pietarsaari Leppäluoto","2011","3","2","01:00","-55"
"Pietarsaari Leppäluoto","2011","3","2","02:00","-61"
"Pietarsaari Leppäluoto","2011","3","2","03:00","-71"
"Pietarsaari Leppäluoto","2011","3","2","04:00","-81"
"Pietarsaari Leppäluoto","2011","3","2","05:00","-79"
"Pietarsaari Leppäluoto","2011","3","2","06:00","-96"
"Pietarsaari Leppäluoto","2011","3","2","07:00","-82"
"Pietarsaari Leppäluoto","2011","3","2","08:00","-97"
"Pietarsaari Leppäluoto","2011","3","2","09:00","-95"
"Pietarsaari Leppäluoto","2011","3","2","10:00","-123"
"Pietarsaari Leppäluoto","2011","3","2","11:00","-119"
"Pietarsaari Leppäluoto","2011","3","2","12:00","-120"
"Pietarsaari Leppäluoto","2011","3","2","13:00","-139"
"Pietarsaari Leppäluoto","2011","3","2","14:00","-111"
"Pietarsaari Leppäluoto","2011","3","2","15:00","-131"
"Pietarsaari Leppäluoto","2011","3","2","16:00","-130"
"Pietarsaari Leppäluoto","2011","3","2","17:00","-135"
"Pietarsaari Leppäluoto","2011","3","2","18:00","-115"
"Pietarsaari Leppäluoto","2011","3","2","19:00","-127"
"Pietarsaari Leppäluoto","2011","3","2","20:00","-117"
"Pietarsaari Leppäluoto","2011","3","2","21:00","-101"
"Pietarsaari Leppäluoto","2011","3","2","22:00","-129"
"Pietarsaari Leppäluoto","2011","3","2","23:00","-50"
"Pietarsaari Leppäluoto","2011","3","3","00:00","-58"
"Pietarsaari Leppäluoto","2011","3","3","01:00","-20"
"Pietarsaari Leppäluoto","2011","3","3","02:00","-17"
"Pietarsaari Leppäluoto","2011","3","3","03:00","-4"
"Pietarsaari Leppäluoto","2011","3","3","04:00","-30"
"Pietarsaari Leppäluoto","2011","3","3","05:00","0"
"Pietarsaari Leppäluoto","2011","3","3","06:00","-15"
"Pietarsaari Leppäluoto","2011","3","3","07:00","4"
"Pietarsaari Leppäluoto","2011","3","3","08:00","9"
"Pietarsaari Leppäluoto","2011","3","3","09:00","43"
"Pietarsaari Leppäluoto","2011","3","3","10:00","40"
"Pietarsaari Leppäluoto","2011","3","3","11:00","22"
"Pietarsaari Leppäluoto","2011","3","3","12:00","16"
"Pietarsaari Leppäluoto","2011","3","3","13:00","15"
"Pietarsaari Leppäluoto","2011","3","3","14:00","12"
"Pietarsaari Leppäluoto","2011","3","3","15:00","11"
"Pietarsaari Leppäluoto","2011","3","3","16:00","4"
"Pietarsaari Leppäluoto","2011","3","3","17:00","-25"
"Pietarsaari Leppäluoto","2011","3","3","18:00","-50"
"Pietarsaari Leppäluoto","2011","3","3","19:00","-64"
"Pietarsaari Leppäluoto","2011","3","3","20:00","-83"
"Pietarsaari Leppäluoto","2011","3","3","21:00","-100"
"Pietarsaari Leppäluoto","2011","3","3","22:00","-95"
"Pietarsaari Leppäluoto","2011","3","3","23:00","-104"
"Pietarsaari Leppäluoto","2011","3","4","00:00","-109"
"Pietarsaari Leppäluoto","2011","3","4","01:00","-114"
"Pietarsaari Leppäluoto","2011","3","4","02:00","-124"
"Pietarsaari Leppäluoto","2011","3","4","03:00","-119"
"Pietarsaari Leppäluoto","2011","3","4","04:00","-140"
"Pietarsaari Leppäluoto","2011","3","4","05:00","-142"
"Pietarsaari Leppäluoto","2011","3","4","06:00","-131"
"Pietarsaari Leppäluoto","2011","3","4","07:00","-131"
"Pietarsaari Leppäluoto","2011","3","4","08:00","-58"
"Pietarsaari Leppäluoto","2011","3","4","09:00","-38"
"Pietarsaari Leppäluoto","2011","3","4","10:00","-16"
"Pietarsaari Leppäluoto","2011","3","4","11:00","4"
"Pietarsaari Leppäluoto","2011","3","4","12:00","-16"
"Pietarsaari Leppäluoto","2011","3","4","13:00","13"
"Pietarsaari Leppäluoto","2011","3","4","14:00","-15"
"Pietarsaari Leppäluoto","2011","3","4","15:00","13"
"Pietarsaari Leppäluoto","2011","3","4","16:00","-16"
"Pietarsaari Leppäluoto","2011","3","4","17:00","-1"
"Pietarsaari Leppäluoto","2011","3","4","18:00","-1"
"Pietarsaari Leppäluoto","2011","3","4","19:00","-20"
"Pietarsaari Leppäluoto","2011","3","4","20:00","-7"
"Pietarsaari Leppäluoto","2011","3","4","21:00","-58"
"Pietarsaari Leppäluoto","2011","3","4","22:00","-27"
"Pietarsaari Leppäluoto","2011","3","4","23:00","-50"
"Pietarsaari Leppäluoto","2011","3","5","00:00","-33"
"Pietarsaari Leppäluoto","2011","3","5","01:00","-45"
"Pietarsaari Leppäluoto","2011","3","5","02:00","-11"
"Pietarsaari Leppäluoto","2011","3","5","03:00","-14"
"Pietarsaari Leppäluoto","2011","3","5","04:00","-21"
"Pietarsaari Leppäluoto","2011","3","5","05:00","-49"
"Pietarsaari Leppäluoto","2011","3","5","06:00","-88"
"Pietarsaari Leppäluoto","2011","3","5","07:00","-117"
"Pietarsaari Leppäluoto","2011","3","5","08:00","-114"
"Pietarsaari Leppäluoto","2011","3","5","09:00","-118"
"Pietarsaari Leppäluoto","2011","3","5","10:00","-92"
"Pietarsaari Leppäluoto","2011","3","5","11:00","-112"
"Pietarsaari Leppäluoto","2011","3","5","12:00","-120"
"Pietarsaari Leppäluoto","2011","3","5","13:00","-131"
"Pietarsaari Leppäluoto","2011","3","5","14:00","-153"
"Pietarsaari Leppäluoto","2011","3","5","15:00","-173"
"Pietarsaari Leppäluoto","2011","3","5","16:00","-192"
"Pietarsaari Leppäluoto","2011","3","5","17:00","-198"
"Pietarsaari Leppäluoto","2011","3","5","18:00","-183"
"Pietarsaari Leppäluoto","2011","3","5","19:00","-167"
"Pietarsaari Leppäluoto","2011","3","5","20:00","-174"
"Pietarsaari Leppäluoto","2011","3","5","21:00","-217"
"Pietarsaari Leppäluoto","2011","3","5","22:00","-246"
"Pietarsaari Leppäluoto","2011","3","5","23:00","-271"
"Pietarsaari Leppäluoto","2011","3","6","00:00","-262"
"Pietarsaari Leppäluoto","2011","3","6","01:00","-289"
"Pietarsaari Leppäluoto","2011","3","6","02:00","-299"
"Pietarsaari Leppäluoto","2011","3","6","03:00","-322"
"Pietarsaari Leppäluoto","2011","3","6","04:00","-345"
"Pietarsaari Leppäluoto","2011","3","6","05:00","-340"
"Pietarsaari Leppäluoto","2011","3","6","06:00","-354"
"Pietarsaari Leppäluoto","2011","3","6","07:00","-348"
"Pietarsaari Leppäluoto","2011","3","6","08:00","-346"
"Pietarsaari Leppäluoto","2011","3","6","09:00","-344"
"Pietarsaari Leppäluoto","2011","3","6","10:00","-333"
"Pietarsaari Leppäluoto","2011","3","6","11:00","-335"
"Pietarsaari Leppäluoto","2011","3","6","12:00","-310"
"Pietarsaari Leppäluoto","2011","3","6","13:00","-338"
"Pietarsaari Leppäluoto","2011","3","6","14:00","-334"
"Pietarsaari Leppäluoto","2011","3","6","15:00","-323"
"Pietarsaari Leppäluoto","2011","3","6","16:00","-343"
"Pietarsaari Leppäluoto","2011","3","6","17:00","-307"
"Pietarsaari Leppäluoto","2011","3","6","18:00","-325"
"Pietarsaari Leppäluoto","2011","3","6","19:00","-294"
"Pietarsaari Leppäluoto","2011","3","6","20:00","-301"
"Pietarsaari Leppäluoto","2011","3","6","21:00","-295"
"Pietarsaari Leppäluoto","2011","3","6","22:00","-298"
"Pietarsaari Leppäluoto","2011","3","6","23:00","-282"
"Pietarsaari Leppäluoto","2011","3","7","00:00","-255"
"Pietarsaari Leppäluoto","2011","3","7","01:00","-265"
"Pietarsaari Leppäluoto","2011","3","7","02:00","-243"
"Pietarsaari Leppäluoto","2011","3","7","03:00","-254"
"Pietarsaari Leppäluoto","2011","3","7","04:00","-245"
"Pietarsaari Leppäluoto","2011","3","7","05:00","-239"
"Pietarsaari Leppäluoto","2011","3","7","06:00","-181"
"Pietarsaari Leppäluoto","2011","3","7","07:00","-182"
"Pietarsaari Leppäluoto","2011","3","7","08:00","-126"
"Pietarsaari Leppäluoto","2011","3","7","09:00","-126"
"Pietarsaari Leppäluoto","2011","3","7","10:00","-73"
"Pietarsaari Leppäluoto","2011","3","7","11:00","-64"
"Pietarsaari Leppäluoto","2011","3","7","12:00","-23"
"Pietarsaari Leppäluoto","2011","3","7","13:00","-30"
"Pietarsaari Leppäluoto","2011","3","7","14:00","-4"
"Pietarsaari Leppäluoto","2011","3","7","15:00","6"
"Pietarsaari Leppäluoto","2011","3","7","16:00","-9"
"Pietarsaari Leppäluoto","2011","3","7","17:00","0"
"Pietarsaari Leppäluoto","2011","3","7","18:00","-5"
"Pietarsaari Leppäluoto","2011","3","7","19:00","-2"
"Pietarsaari Leppäluoto","2011","3","7","20:00","4"
"Pietarsaari Leppäluoto","2011","3","7","21:00","-8"
"Pietarsaari Leppäluoto","2011","3","7","22:00","-19"
"Pietarsaari Leppäluoto","2011","3","7","23:00","-12"
"Pietarsaari Leppäluoto","2011","3","8","00:00","-33"
"Pietarsaari Leppäluoto","2011","3","8","01:00","-16"
"Pietarsaari Leppäluoto","2011","3","8","02:00","-18"
"Pietarsaari Leppäluoto","2011","3","8","03:00","-30"
"Pietarsaari Leppäluoto","2011","3","8","04:00","-12"
"Pietarsaari Leppäluoto","2011","3","8","05:00","-15"
"Pietarsaari Leppäluoto","2011","3","8","06:00","-22"
"Pietarsaari Leppäluoto","2011","3","8","07:00","-17"
"Pietarsaari Leppäluoto","2011","3","8","08:00","3"
"Pietarsaari Leppäluoto","2011","3","8","09:00","12"
"Pietarsaari Leppäluoto","2011","3","8","10:00","20"
"Pietarsaari Leppäluoto","2011","3","8","11:00","5"
"Pietarsaari Leppäluoto","2011","3","8","12:00","21"
"Pietarsaari Leppäluoto","2011","3","8","13:00","22"
"Pietarsaari Leppäluoto","2011","3","8","14:00","20"
"Pietarsaari Leppäluoto","2011","3","8","15:00","47"
"Pietarsaari Leppäluoto","2011","3","8","16:00","35"
"Pietarsaari Leppäluoto","2011","3","8","17:00","31"
