"Havaintoasema","Vuosi","Kuukausi","Päivä","Aika [Paikallinen aika]","N2000-järjestelmässä [mm]"
"Pietarsaari Leppäluoto","1981","2","7","05:00","1253"
"Pietarsaari Leppäluoto","1981","2","7","06:00","1262"
"Pietarsaari Leppäluoto","1981","2","7","07:00","1254"
"Pietarsaari Leppäluoto","1981","2","7","08:00","1243"
"Pietarsaari Leppäluoto","1981","2","7","09:00","1216"
"Pietarsaari Leppäluoto","1981","2","7","10:00","1190"
"Pietarsaari Leppäluoto","1981","2","7","11:00","1125"
"Pietarsaari Leppäluoto","1981","2","7","12:00","1121"
"Pietarsaari Leppäluoto","1981","2","7","13:00","1083"
"Pietarsaari Leppäluoto","1981","2","7","14:00","1062"
"Pietarsaari Leppäluoto","1981","2","7","15:00","1028"
"Pietarsaari Leppäluoto","1981","2","7","16:00","972"
"Pietarsaari Leppäluoto","1981","2","7","17:00","968"
"Pietarsaari Leppäluoto","1981","2","7","18:00","918"
"Pietarsaari Leppäluoto","1981","2","7","19:00","910"
"Pietarsaari Leppäluoto","1981","2","7","20:00","902"
"Pietarsaari Leppäluoto","1981","2","7","21:00","885"
"Pietarsaari Leppäluoto","1981","2","7","22:00","873"
"Pietarsaari Leppäluoto","1981","2","7","23:00","858"
"Pietarsaari Leppäluoto","1981","2","8","00:00","848"
"Pietarsaari Leppäluoto","1981","2","8","01:00","841"
"Pietarsaari Leppäluoto","1981","2","8","02:00","834"
"Pietarsaari Leppäluoto","1981","2","8","03:00","827"
"Pietarsaari Leppäluoto","1981","2","8","04:00","817"
"Pietarsaari Leppäluoto","1981","2","8","05:00","816"
"Pietarsaari Leppäluoto","1981","2","8","06:00","815"
"Pietarsaari Leppäluoto","1981","2","8","07:00","808"
"Pietarsaari Leppäluoto","1981","2","8","08:00","791"
"Pietarsaari Leppäluoto","1981","2","8","09:00","782"
"Pietarsaari Leppäluoto","1981","2","8","10:00","770"
"Pietarsaari Leppäluoto","1981","2","8","11:00","808"
"Pietarsaari Leppäluoto","1981","2","8","12:00","788"
"Pietarsaari Leppäluoto","1981","2","8","13:00","820"
"Pietarsaari Leppäluoto","1981","2","8","14:00","795"
"Pietarsaari Leppäluoto","1981","2","8","15:00","812"
"Pietarsaari Leppäluoto","1981","2","8","16:00","815"
"Pietarsaari Leppäluoto","1981","2","8","17:00","836"
"Pietarsaari Leppäluoto","1981","2","8","18:00","859"
"Pietarsaari Leppäluoto","1981","2","8","19:00","872"
"Pietarsaari Leppäluoto","1981","2","8","20:00","885"
"Pietarsaari Leppäluoto","1981","2","8","21:00","869"
"Pietarsaari Leppäluoto","1981","2","8","22:00","886"
"Pietarsaari Leppäluoto","1981","2","8","23:00","890"
"Pietarsaari Leppäluoto","1981","2","9","00:00","906"
"Pietarsaari Leppäluoto","1981","2","9","01:00","895"
"Pietarsaari Leppäluoto","1981","2","9","02:00","879"
"Pietarsaari Leppäluoto","1981","2","9","03:00","849"
"Pietarsaari Leppäluoto","1981","2","9","04:00","822"
"Pietarsaari Leppäluoto","1981","2","9","05:00","795"
"Pietarsaari Leppäluoto","1981","2","9","06:00","767"
"Pietarsaari Leppäluoto","1981","2","9","07:00","744"
"Pietarsaari Leppäluoto","1981","2","9","08:00","723"
"Pietarsaari Leppäluoto","1981","2","9","09:00","690"
"Pietarsaari Leppäluoto","1981","2","9","10:00","667"
"Pietarsaari Leppäluoto","1981","2","9","11:00","648"
"Pietarsaari Leppäluoto","1981","2","9","12:00","642"
"Pietarsaari Leppäluoto","1981","2","9","13:00","625"
"Pietarsaari Leppäluoto","1981","2","9","14:00","616"
"Pietarsaari Leppäluoto","1981","2","9","15:00","614"
"Pietarsaari Leppäluoto","1981","2","9","16:00","639"
"Pietarsaari Leppäluoto","1981","2","9","17:00","634"
"Pietarsaari Leppäluoto","1981","2","9","18:00","663"
"Pietarsaari Leppäluoto","1981","2","9","19:00","676"
"Pietarsaari Leppäluoto","1981","2","9","20:00","692"
"Pietarsaari Leppäluoto","1981","2","9","21:00","701"
"Pietarsaari Leppäluoto","1981","2","9","22:00","709"
"Pietarsaari Leppäluoto","1981","2","9","23:00","731"
"Pietarsaari Leppäluoto","1981","2","10","00:00","733"
"Pietarsaari Leppäluoto","1981","2","10","01:00","738"
"Pietarsaari Leppäluoto","1981","2","10","02:00","734"
"Pietarsaari Leppäluoto","1981","2","10","03:00","736"
"Pietarsaari Leppäluoto","1981","2","10","04:00","717"
"Pietarsaari Leppäluoto","1981","2","10","05:00","731"
"Pietarsaari Leppäluoto","1981","2","10","06:00","709"
"Pietarsaari Leppäluoto","1981","2","10","07:00","724"
"Pietarsaari Leppäluoto","1981","2","10","08:00","702"
"Pietarsaari Leppäluoto","1981","2","10","09:00","705"
"Pietarsaari Leppäluoto","1981","2","10","10:00","725"
"Pietarsaari Leppäluoto","1981","2","10","11:00","713"
"Pietarsaari Leppäluoto","1981","2","10","12:00","732"
"Pietarsaari Leppäluoto","1981","2","10","13:00","725"
"Pietarsaari Leppäluoto","1981","2","10","14:00","749"
"Pietarsaari Leppäluoto","1981","2","10","15:00","752"
"Pietarsaari Leppäluoto","1981","2","10","16:00","756"
"Pietarsaari Leppäluoto","1981","2","10","17:00","769"
"Pietarsaari Leppäluoto","1981","2","10","18:00","763"
"Pietarsaari Leppäluoto","1981","2","10","19:00","758"
"Pietarsaari Leppäluoto","1981","2","10","20:00","749"
"Pietarsaari Leppäluoto","1981","2","10","21:00","738"
"Pietarsaari Leppäluoto","1981","2","10","22:00","724"
"Pietarsaari Leppäluoto","1981","2","10","23:00","706"
"Pietarsaari Leppäluoto","1981","2","11","00:00","689"
"Pietarsaari Leppäluoto","1981","2","11","01:00","679"
"Pietarsaari Leppäluoto","1981","2","11","02:00","665"
"Pietarsaari Leppäluoto","1981","2","11","03:00","650"
"Pietarsaari Leppäluoto","1981","2","11","04:00","643"
"Pietarsaari Leppäluoto","1981","2","11","05:00","635"
"Pietarsaari Leppäluoto","1981","2","11","06:00","630"
"Pietarsaari Leppäluoto","1981","2","11","07:00","635"
"Pietarsaari Leppäluoto","1981","2","11","08:00","625"
"Pietarsaari Leppäluoto","1981","2","11","09:00","631"
"Pietarsaari Leppäluoto","1981","2","11","10:00","624"
"Pietarsaari Leppäluoto","1981","2","11","11:00","645"
"Pietarsaari Leppäluoto","1981","2","11","12:00","642"
"Pietarsaari Leppäluoto","1981","2","11","13:00","658"
"Pietarsaari Leppäluoto","1981","2","11","14:00","659"
"Pietarsaari Leppäluoto","1981","2","11","15:00","673"
"Pietarsaari Leppäluoto","1981","2","11","16:00","671"
"Pietarsaari Leppäluoto","1981","2","11","17:00","671"
"Pietarsaari Leppäluoto","1981","2","11","18:00","667"
"Pietarsaari Leppäluoto","1981","2","11","19:00","669"
"Pietarsaari Leppäluoto","1981","2","11","20:00","671"
"Pietarsaari Leppäluoto","1981","2","11","21:00","673"
"Pietarsaari Leppäluoto","1981","2","11","22:00","680"
"Pietarsaari Leppäluoto","1981","2","11","23:00","675"
"Pietarsaari Leppäluoto","1981","2","12","00:00","676"
"Pietarsaari Leppäluoto","1981","2","12","01:00","673"
"Pietarsaari Leppäluoto","1981","2","12","02:00","667"
"Pietarsaari Leppäluoto","1981","2","12","03:00","667"
"Pietarsaari Leppäluoto","1981","2","12","04:00","665"
"Pietarsaari Leppäluoto","1981","2","12","05:00","673"
"Pietarsaari Leppäluoto","1981","2","12","06:00","669"
"Pietarsaari Leppäluoto","1981","2","12","07:00","677"
"Pietarsaari Leppäluoto","1981","2","12","08:00","668"
"Pietarsaari Leppäluoto","1981","2","12","09:00","669"
"Pietarsaari Leppäluoto","1981","2","12","10:00","663"
"Pietarsaari Leppäluoto","1981","2","12","11:00","663"
"Pietarsaari Leppäluoto","1981","2","12","12:00","655"
"Pietarsaari Leppäluoto","1981","2","12","13:00","656"
"Pietarsaari Leppäluoto","1981","2","12","14:00","660"
"Pietarsaari Leppäluoto","1981","2","12","15:00","651"
"Pietarsaari Leppäluoto","1981","2","12","16:00","642"
"Pietarsaari Leppäluoto","1981","2","12","17:00","649"
"Pietarsaari Leppäluoto","1981","2","12","18:00","633"
"Pietarsaari Leppäluoto","1981","2","12","19:00","646"
"Pietarsaari Leppäluoto","1981","2","12","20:00","635"
"Pietarsaari Leppäluoto","1981","2","12","21:00","631"
"Pietarsaari Leppäluoto","1981","2","12","22:00","619"
"Pietarsaari Leppäluoto","1981","2","12","23:00","627"
"Pietarsaari Leppäluoto","1981","2","13","00:00","607"
"Pietarsaari Leppäluoto","1981","2","13","01:00","613"
"Pietarsaari Leppäluoto","1981","2","13","02:00","596"
"Pietarsaari Leppäluoto","1981","2","13","03:00","590"
"Pietarsaari Leppäluoto","1981","2","13","04:00","581"
"Pietarsaari Leppäluoto","1981","2","13","05:00","583"
"Pietarsaari Leppäluoto","1981","2","13","06:00","584"
"Pietarsaari Leppäluoto","1981","2","13","07:00","595"
"Pietarsaari Leppäluoto","1981","2","13","08:00","581"
"Pietarsaari Leppäluoto","1981","2","13","09:00","595"
"Pietarsaari Leppäluoto","1981","2","13","10:00","575"
"Pietarsaari Leppäluoto","1981","2","13","11:00","603"
"Pietarsaari Leppäluoto","1981","2","13","12:00","591"
"Pietarsaari Leppäluoto","1981","2","13","13:00","603"
"Pietarsaari Leppäluoto","1981","2","13","14:00","600"
"Pietarsaari Leppäluoto","1981","2","13","15:00","600"
"Pietarsaari Leppäluoto","1981","2","13","16:00","603"
"Pietarsaari Leppäluoto","1981","2","13","17:00","601"
"Pietarsaari Leppäluoto","1981","2","13","18:00","604"
"Pietarsaari Leppäluoto","1981","2","13","19:00","606"
"Pietarsaari Leppäluoto","1981","2","13","20:00","600"
"Pietarsaari Leppäluoto","1981","2","13","21:00","614"
"Pietarsaari Leppäluoto","1981","2","13","22:00","600"
"Pietarsaari Leppäluoto","1981","2","13","23:00","601"
"Pietarsaari Leppäluoto","1981","2","14","00:00","584"
"Pietarsaari Leppäluoto","1981","2","14","01:00","592"
"Pietarsaari Leppäluoto","1981","2","14","02:00","588"
"Pietarsaari Leppäluoto","1981","2","14","03:00","601"
"Pietarsaari Leppäluoto","1981","2","14","04:00","607"
"Pietarsaari Leppäluoto","1981","2","14","05:00","612"
"Pietarsaari Leppäluoto","1981","2","14","06:00","629"
"Pietarsaari Leppäluoto","1981","2","14","07:00","625"
"Pietarsaari Leppäluoto","1981","2","14","08:00","649"
"Pietarsaari Leppäluoto","1981","2","14","09:00","650"
"Pietarsaari Leppäluoto","1981","2","14","10:00","669"
"Pietarsaari Leppäluoto","1981","2","14","11:00","682"
"Pietarsaari Leppäluoto","1981","2","14","12:00","686"
"Pietarsaari Leppäluoto","1981","2","14","13:00","704"
"Pietarsaari Leppäluoto","1981","2","14","14:00","705"
"Pietarsaari Leppäluoto","1981","2","14","15:00","718"
"Pietarsaari Leppäluoto","1981","2","14","16:00","718"
"Pietarsaari Leppäluoto","1981","2","14","17:00","719"
"Pietarsaari Leppäluoto","1981","2","14","18:00","729"
"Pietarsaari Leppäluoto","1981","2","14","19:00","722"
"Pietarsaari Leppäluoto","1981","2","14","20:00","721"
"Pietarsaari Leppäluoto","1981","2","14","21:00","713"
"Pietarsaari Leppäluoto","1981","2","14","22:00","715"
"Pietarsaari Leppäluoto","1981","2","14","23:00","705"
"Pietarsaari Leppäluoto","1981","2","15","00:00","694"
"Pietarsaari Leppäluoto","1981","2","15","01:00","681"
"Pietarsaari Leppäluoto","1981","2","15","02:00","667"
"Pietarsaari Leppäluoto","1981","2","15","03:00","654"
"Pietarsaari Leppäluoto","1981","2","15","04:00","634"
"Pietarsaari Leppäluoto","1981","2","15","05:00","630"
"Pietarsaari Leppäluoto","1981","2","15","06:00","628"
"Pietarsaari Leppäluoto","1981","2","15","07:00","615"
"Pietarsaari Leppäluoto","1981","2","15","08:00","619"
"Pietarsaari Leppäluoto","1981","2","15","09:00","606"
"Pietarsaari Leppäluoto","1981","2","15","10:00","602"
"Pietarsaari Leppäluoto","1981","2","15","11:00","609"
"Pietarsaari Leppäluoto","1981","2","15","12:00","611"
"Pietarsaari Leppäluoto","1981","2","15","13:00","607"
"Pietarsaari Leppäluoto","1981","2","15","14:00","614"
"Pietarsaari Leppäluoto","1981","2","15","15:00","598"
"Pietarsaari Leppäluoto","1981","2","15","16:00","609"
"Pietarsaari Leppäluoto","1981","2","15","17:00","603"
"Pietarsaari Leppäluoto","1981","2","15","18:00","602"
"Pietarsaari Leppäluoto","1981","2","15","19:00","604"
"Pietarsaari Leppäluoto","1981","2","15","20:00","598"
"Pietarsaari Leppäluoto","1981","2","15","21:00","601"
"Pietarsaari Leppäluoto","1981","2","15","22:00","592"
"Pietarsaari Leppäluoto","1981","2","15","23:00","593"
"Pietarsaari Leppäluoto","1981","2","16","00:00","586"
"Pietarsaari Leppäluoto","1981","2","16","01:00","576"
"Pietarsaari Leppäluoto","1981","2","16","02:00","565"
"Pietarsaari Leppäluoto","1981","2","16","03:00","558"
"Pietarsaari Leppäluoto","1981","2","16","04:00","549"
"Pietarsaari Leppäluoto","1981","2","16","05:00","546"
"Pietarsaari Leppäluoto","1981","2","16","06:00","539"
"Pietarsaari Leppäluoto","1981","2","16","07:00","548"
"Pietarsaari Leppäluoto","1981","2","16","08:00","547"
"Pietarsaari Leppäluoto","1981","2","16","09:00","547"
"Pietarsaari Leppäluoto","1981","2","16","10:00","558"
"Pietarsaari Leppäluoto","1981","2","16","11:00","563"
"Pietarsaari Leppäluoto","1981","2","16","12:00","583"
"Pietarsaari Leppäluoto","1981","2","16","13:00","580"
"Pietarsaari Leppäluoto","1981","2","16","14:00","599"
"Pietarsaari Leppäluoto","1981","2","16","15:00","591"
"Pietarsaari Leppäluoto","1981","2","16","16:00","608"
"Pietarsaari Leppäluoto","1981","2","16","17:00","616"
"Pietarsaari Leppäluoto","1981","2","16","18:00","620"
"Pietarsaari Leppäluoto","1981","2","16","19:00","619"
"Pietarsaari Leppäluoto","1981","2","16","20:00","629"
"Pietarsaari Leppäluoto","1981","2","16","21:00","628"
"Pietarsaari Leppäluoto","1981","2","16","22:00","643"
"Pietarsaari Leppäluoto","1981","2","16","23:00","636"
"Pietarsaari Leppäluoto","1981","2","17","00:00","640"
"Pietarsaari Leppäluoto","1981","2","17","01:00","631"
"Pietarsaari Leppäluoto","1981","2","17","02:00","630"
"Pietarsaari Leppäluoto","1981","2","17","03:00","621"
"Pietarsaari Leppäluoto","1981","2","17","04:00","605"
"Pietarsaari Leppäluoto","1981","2","17","05:00","599"
"Pietarsaari Leppäluoto","1981","2","17","06:00","598"
"Pietarsaari Leppäluoto","1981","2","17","07:00","577"
"Pietarsaari Leppäluoto","1981","2","17","08:00","591"
"Pietarsaari Leppäluoto","1981","2","17","09:00","570"
"Pietarsaari Leppäluoto","1981","2","17","10:00","590"
"Pietarsaari Leppäluoto","1981","2","17","11:00","572"
"Pietarsaari Leppäluoto","1981","2","17","12:00","578"
"Pietarsaari Leppäluoto","1981","2","17","13:00","556"
"Pietarsaari Leppäluoto","1981","2","17","14:00","566"
"Pietarsaari Leppäluoto","1981","2","17","15:00","550"
"Pietarsaari Leppäluoto","1981","2","17","16:00","547"
"Pietarsaari Leppäluoto","1981","2","17","17:00","549"
"Pietarsaari Leppäluoto","1981","2","17","18:00","525"
"Pietarsaari Leppäluoto","1981","2","17","19:00","543"
"Pietarsaari Leppäluoto","1981","2","17","20:00","521"
"Pietarsaari Leppäluoto","1981","2","17","21:00","524"
"Pietarsaari Leppäluoto","1981","2","17","22:00","516"
"Pietarsaari Leppäluoto","1981","2","17","23:00","507"
"Pietarsaari Leppäluoto","1981","2","18","00:00","496"
"Pietarsaari Leppäluoto","1981","2","18","01:00","488"
"Pietarsaari Leppäluoto","1981","2","18","02:00","480"
"Pietarsaari Leppäluoto","1981","2","18","03:00","475"
"Pietarsaari Leppäluoto","1981","2","18","04:00","472"
"Pietarsaari Leppäluoto","1981","2","18","05:00","465"
"Pietarsaari Leppäluoto","1981","2","18","06:00","460"
"Pietarsaari Leppäluoto","1981","2","18","07:00","436"
"Pietarsaari Leppäluoto","1981","2","18","08:00","444"
"Pietarsaari Leppäluoto","1981","2","18","09:00","434"
"Pietarsaari Leppäluoto","1981","2","18","10:00","450"
"Pietarsaari Leppäluoto","1981","2","18","11:00","457"
"Pietarsaari Leppäluoto","1981","2","18","12:00","455"
"Pietarsaari Leppäluoto","1981","2","18","13:00","457"
"Pietarsaari Leppäluoto","1981","2","18","14:00","464"
"Pietarsaari Leppäluoto","1981","2","18","15:00","454"
"Pietarsaari Leppäluoto","1981","2","18","16:00","467"
"Pietarsaari Leppäluoto","1981","2","18","17:00","460"
"Pietarsaari Leppäluoto","1981","2","18","18:00","467"
"Pietarsaari Leppäluoto","1981","2","18","19:00","460"
"Pietarsaari Leppäluoto","1981","2","18","20:00","459"
"Pietarsaari Leppäluoto","1981","2","18","21:00","463"
"Pietarsaari Leppäluoto","1981","2","18","22:00","460"
"Pietarsaari Leppäluoto","1981","2","18","23:00","454"
"Pietarsaari Leppäluoto","1981","2","19","00:00","457"
"Pietarsaari Leppäluoto","1981","2","19","01:00","451"
"Pietarsaari Leppäluoto","1981","2","19","02:00","447"
"Pietarsaari Leppäluoto","1981","2","19","03:00","439"
"Pietarsaari Leppäluoto","1981","2","19","04:00","432"
"Pietarsaari Leppäluoto","1981","2","19","05:00","421"
"Pietarsaari Leppäluoto","1981","2","19","06:00","411"
"Pietarsaari Leppäluoto","1981","2","19","07:00","404"
"Pietarsaari Leppäluoto","1981","2","19","08:00","413"
"Pietarsaari Leppäluoto","1981","2","19","09:00","411"
"Pietarsaari Leppäluoto","1981","2","19","10:00","414"
"Pietarsaari Leppäluoto","1981","2","19","11:00","404"
"Pietarsaari Leppäluoto","1981","2","19","12:00","391"
"Pietarsaari Leppäluoto","1981","2","19","13:00","407"
"Pietarsaari Leppäluoto","1981","2","19","14:00","387"
"Pietarsaari Leppäluoto","1981","2","19","15:00","395"
"Pietarsaari Leppäluoto","1981","2","19","16:00","380"
"Pietarsaari Leppäluoto","1981","2","19","17:00","383"
"Pietarsaari Leppäluoto","1981","2","19","18:00","370"
"Pietarsaari Leppäluoto","1981","2","19","19:00","362"
"Pietarsaari Leppäluoto","1981","2","19","20:00","352"
"Pietarsaari Leppäluoto","1981","2","19","21:00","346"
"Pietarsaari Leppäluoto","1981","2","19","22:00","338"
"Pietarsaari Leppäluoto","1981","2","19","23:00","334"
"Pietarsaari Leppäluoto","1981","2","20","00:00","331"
"Pietarsaari Leppäluoto","1981","2","20","01:00","317"
"Pietarsaari Leppäluoto","1981","2","20","02:00","327"
"Pietarsaari Leppäluoto","1981","2","20","03:00","307"
"Pietarsaari Leppäluoto","1981","2","20","04:00","311"
"Pietarsaari Leppäluoto","1981","2","20","05:00","308"
"Pietarsaari Leppäluoto","1981","2","20","06:00","303"
"Pietarsaari Leppäluoto","1981","2","20","07:00","296"
"Pietarsaari Leppäluoto","1981","2","20","08:00","291"
"Pietarsaari Leppäluoto","1981","2","20","09:00","292"
"Pietarsaari Leppäluoto","1981","2","20","10:00","294"
"Pietarsaari Leppäluoto","1981","2","20","11:00","298"
"Pietarsaari Leppäluoto","1981","2","20","12:00","306"
"Pietarsaari Leppäluoto","1981","2","20","13:00","307"
"Pietarsaari Leppäluoto","1981","2","20","14:00","312"
"Pietarsaari Leppäluoto","1981","2","20","15:00","306"
"Pietarsaari Leppäluoto","1981","2","20","16:00","318"
"Pietarsaari Leppäluoto","1981","2","20","17:00","310"
"Pietarsaari Leppäluoto","1981","2","20","18:00","322"
"Pietarsaari Leppäluoto","1981","2","20","19:00","315"
"Pietarsaari Leppäluoto","1981","2","20","20:00","321"
"Pietarsaari Leppäluoto","1981","2","20","21:00","322"
"Pietarsaari Leppäluoto","1981","2","20","22:00","329"
"Pietarsaari Leppäluoto","1981","2","20","23:00","327"
"Pietarsaari Leppäluoto","1981","2","21","00:00","344"
"Pietarsaari Leppäluoto","1981","2","21","01:00","338"
"Pietarsaari Leppäluoto","1981","2","21","02:00","350"
"Pietarsaari Leppäluoto","1981","2","21","03:00","331"
"Pietarsaari Leppäluoto","1981","2","21","04:00","335"
"Pietarsaari Leppäluoto","1981","2","21","05:00","311"
"Pietarsaari Leppäluoto","1981","2","21","06:00","319"
"Pietarsaari Leppäluoto","1981","2","21","07:00","313"
"Pietarsaari Leppäluoto","1981","2","21","08:00","309"
"Pietarsaari Leppäluoto","1981","2","21","09:00","310"
"Pietarsaari Leppäluoto","1981","2","21","10:00","295"
"Pietarsaari Leppäluoto","1981","2","21","11:00","306"
"Pietarsaari Leppäluoto","1981","2","21","12:00","304"
"Pietarsaari Leppäluoto","1981","2","21","13:00","314"
"Pietarsaari Leppäluoto","1981","2","21","14:00","318"
"Pietarsaari Leppäluoto","1981","2","21","15:00","325"
"Pietarsaari Leppäluoto","1981","2","21","16:00","331"
"Pietarsaari Leppäluoto","1981","2","21","17:00","334"
"Pietarsaari Leppäluoto","1981","2","21","18:00","348"
"Pietarsaari Leppäluoto","1981","2","21","19:00","348"
"Pietarsaari Leppäluoto","1981","2","21","20:00","351"
"Pietarsaari Leppäluoto","1981","2","21","21:00","358"
"Pietarsaari Leppäluoto","1981","2","21","22:00","365"
"Pietarsaari Leppäluoto","1981","2","21","23:00","375"
"Pietarsaari Leppäluoto","1981","2","22","00:00","389"
"Pietarsaari Leppäluoto","1981","2","22","01:00","396"
"Pietarsaari Leppäluoto","1981","2","22","02:00","403"
"Pietarsaari Leppäluoto","1981","2","22","03:00","405"
"Pietarsaari Leppäluoto","1981","2","22","04:00","413"
"Pietarsaari Leppäluoto","1981","2","22","05:00","415"
"Pietarsaari Leppäluoto","1981","2","22","06:00","409"
"Pietarsaari Leppäluoto","1981","2","22","07:00","404"
"Pietarsaari Leppäluoto","1981","2","22","08:00","398"
"Pietarsaari Leppäluoto","1981","2","22","09:00","398"
"Pietarsaari Leppäluoto","1981","2","22","10:00","393"
"Pietarsaari Leppäluoto","1981","2","22","11:00","397"
"Pietarsaari Leppäluoto","1981","2","22","12:00","391"
"Pietarsaari Leppäluoto","1981","2","22","13:00","409"
"Pietarsaari Leppäluoto","1981","2","22","14:00","405"
"Pietarsaari Leppäluoto","1981","2","22","15:00","425"
"Pietarsaari Leppäluoto","1981","2","22","16:00","419"
"Pietarsaari Leppäluoto","1981","2","22","17:00","429"
"Pietarsaari Leppäluoto","1981","2","22","18:00","434"
"Pietarsaari Leppäluoto","1981","2","22","19:00","445"
"Pietarsaari Leppäluoto","1981","2","22","20:00","436"
"Pietarsaari Leppäluoto","1981","2","22","21:00","429"
"Pietarsaari Leppäluoto","1981","2","22","22:00","426"
"Pietarsaari Leppäluoto","1981","2","22","23:00","414"
"Pietarsaari Leppäluoto","1981","2","23","00:00","420"
"Pietarsaari Leppäluoto","1981","2","23","01:00","401"
"Pietarsaari Leppäluoto","1981","2","23","02:00","405"
"Pietarsaari Leppäluoto","1981","2","23","03:00","387"
"Pietarsaari Leppäluoto","1981","2","23","04:00","387"
"Pietarsaari Leppäluoto","1981","2","23","05:00","372"
"Pietarsaari Leppäluoto","1981","2","23","06:00","367"
"Pietarsaari Leppäluoto","1981","2","23","07:00","350"
"Pietarsaari Leppäluoto","1981","2","23","08:00","343"
"Pietarsaari Leppäluoto","1981","2","23","09:00","339"
"Pietarsaari Leppäluoto","1981","2","23","10:00","316"
"Pietarsaari Leppäluoto","1981","2","23","11:00","313"
"Pietarsaari Leppäluoto","1981","2","23","12:00","301"
"Pietarsaari Leppäluoto","1981","2","23","13:00","295"
"Pietarsaari Leppäluoto","1981","2","23","14:00","286"
"Pietarsaari Leppäluoto","1981","2","23","15:00","276"
"Pietarsaari Leppäluoto","1981","2","23","16:00","268"
"Pietarsaari Leppäluoto","1981","2","23","17:00","258"
"Pietarsaari Leppäluoto","1981","2","23","18:00","248"
"Pietarsaari Leppäluoto","1981","2","23","19:00","243"
"Pietarsaari Leppäluoto","1981","2","23","20:00","243"
"Pietarsaari Leppäluoto","1981","2","23","21:00","237"
"Pietarsaari Leppäluoto","1981","2","23","22:00","246"
"Pietarsaari Leppäluoto","1981","2","23","23:00","245"
"Pietarsaari Leppäluoto","1981","2","24","00:00","254"
"Pietarsaari Leppäluoto","1981","2","24","01:00","254"
"Pietarsaari Leppäluoto","1981","2","24","02:00","259"
"Pietarsaari Leppäluoto","1981","2","24","03:00","257"
"Pietarsaari Leppäluoto","1981","2","24","04:00","263"
"Pietarsaari Leppäluoto","1981","2","24","05:00","260"
"Pietarsaari Leppäluoto","1981","2","24","06:00","253"
"Pietarsaari Leppäluoto","1981","2","24","07:00","248"
"Pietarsaari Leppäluoto","1981","2","24","08:00","243"
"Pietarsaari Leppäluoto","1981","2","24","09:00","248"
"Pietarsaari Leppäluoto","1981","2","24","10:00","246"
"Pietarsaari Leppäluoto","1981","2","24","11:00","244"
"Pietarsaari Leppäluoto","1981","2","24","12:00","246"
"Pietarsaari Leppäluoto","1981","2","24","13:00","248"
"Pietarsaari Leppäluoto","1981","2","24","14:00","257"
"Pietarsaari Leppäluoto","1981","2","24","15:00","262"
"Pietarsaari Leppäluoto","1981","2","24","16:00","261"
"Pietarsaari Leppäluoto","1981","2","24","17:00","254"
"Pietarsaari Leppäluoto","1981","2","24","18:00","257"
"Pietarsaari Leppäluoto","1981","2","24","19:00","254"
"Pietarsaari Leppäluoto","1981","2","24","20:00","261"
"Pietarsaari Leppäluoto","1981","2","24","21:00","256"
"Pietarsaari Leppäluoto","1981","2","24","22:00","267"
"Pietarsaari Leppäluoto","1981","2","24","23:00","254"
"Pietarsaari Leppäluoto","1981","2","25","00:00","249"
"Pietarsaari Leppäluoto","1981","2","25","01:00","252"
"Pietarsaari Leppäluoto","1981","2","25","02:00","245"
"Pietarsaari Leppäluoto","1981","2","25","03:00","240"
"Pietarsaari Leppäluoto","1981","2","25","04:00","236"
"Pietarsaari Leppäluoto","1981","2","25","05:00","237"
"Pietarsaari Leppäluoto","1981","2","25","06:00","237"
"Pietarsaari Leppäluoto","1981","2","25","07:00","238"
"Pietarsaari Leppäluoto","1981","2","25","08:00","240"
"Pietarsaari Leppäluoto","1981","2","25","09:00","231"
"Pietarsaari Leppäluoto","1981","2","25","10:00","237"
"Pietarsaari Leppäluoto","1981","2","25","11:00","248"
"Pietarsaari Leppäluoto","1981","2","25","12:00","239"
"Pietarsaari Leppäluoto","1981","2","25","13:00","247"
"Pietarsaari Leppäluoto","1981","2","25","14:00","249"
"Pietarsaari Leppäluoto","1981","2","25","15:00","258"
"Pietarsaari Leppäluoto","1981","2","25","16:00","263"
"Pietarsaari Leppäluoto","1981","2","25","17:00","262"
"Pietarsaari Leppäluoto","1981","2","25","18:00","267"
"Pietarsaari Leppäluoto","1981","2","25","19:00","263"
"Pietarsaari Leppäluoto","1981","2","25","20:00","260"
"Pietarsaari Leppäluoto","1981","2","25","21:00","263"
"Pietarsaari Leppäluoto","1981","2","25","22:00","260"
"Pietarsaari Leppäluoto","1981","2","25","23:00","262"
"Pietarsaari Leppäluoto","1981","2","26","00:00","258"
"Pietarsaari Leppäluoto","1981","2","26","01:00","250"
"Pietarsaari Leppäluoto","1981","2","26","02:00","251"
"Pietarsaari Leppäluoto","1981","2","26","03:00","237"
"Pietarsaari Leppäluoto","1981","2","26","04:00","241"
"Pietarsaari Leppäluoto","1981","2","26","05:00","231"
"Pietarsaari Leppäluoto","1981","2","26","06:00","225"
"Pietarsaari Leppäluoto","1981","2","26","07:00","222"
"Pietarsaari Leppäluoto","1981","2","26","08:00","215"
"Pietarsaari Leppäluoto","1981","2","26","09:00","212"
"Pietarsaari Leppäluoto","1981","2","26","10:00","204"
"Pietarsaari Leppäluoto","1981","2","26","11:00","198"
"Pietarsaari Leppäluoto","1981","2","26","12:00","204"
